basin_id,kge,seed,nn_model,variant
1550000,0.8597396880189551,333,McMlpModel,mc_dropout
1552000,0.9051391118480168,333,McMlpModel,mc_dropout
1552500,0.7000134085068315,333,McMlpModel,mc_dropout
1557500,0.6021663588698567,333,McMlpModel,mc_dropout
1567500,0.7416701326679207,333,McMlpModel,mc_dropout
1568000,0.7510471885015104,333,McMlpModel,mc_dropout
1580000,0.7150542298563507,333,McMlpModel,mc_dropout
1583500,0.6003928472547574,333,McMlpModel,mc_dropout
1586610,0.5906029461703854,333,McMlpModel,mc_dropout
1591400,0.5556918572156342,333,McMlpModel,mc_dropout
1594950,0.7422851523378409,333,McMlpModel,mc_dropout
1596500,0.7116723331982069,333,McMlpModel,mc_dropout
1605500,0.6061259491446257,333,McMlpModel,mc_dropout
1606500,0.6984041413215804,333,McMlpModel,mc_dropout
1632000,0.511352882255789,333,McMlpModel,mc_dropout
1632900,0.5712617744393482,333,McMlpModel,mc_dropout
1634500,0.6154356744512808,333,McMlpModel,mc_dropout
1638480,0.464372074185336,333,McMlpModel,mc_dropout
1639500,0.7255535433467272,333,McMlpModel,mc_dropout
1644000,0.6308694729316033,333,McMlpModel,mc_dropout
1664000,0.8161434522473184,333,McMlpModel,mc_dropout
1666500,0.726385593338783,333,McMlpModel,mc_dropout
1667500,0.7986163253808638,333,McMlpModel,mc_dropout
1669000,0.8227150465637457,333,McMlpModel,mc_dropout
1669520,0.6352876345427982,333,McMlpModel,mc_dropout
2011400,0.6597384721450714,333,McMlpModel,mc_dropout
2013000,0.5945298895569812,333,McMlpModel,mc_dropout
2014000,0.7120014832462906,333,McMlpModel,mc_dropout
2015700,0.5559979283215313,333,McMlpModel,mc_dropout
2016000,0.6321719485399553,333,McMlpModel,mc_dropout
2017500,0.6729813307713745,333,McMlpModel,mc_dropout
2018000,0.7516670724812697,333,McMlpModel,mc_dropout
2027000,0.6665719206555103,333,McMlpModel,mc_dropout
2027500,0.6248582543108526,333,McMlpModel,mc_dropout
2028500,0.7930536865068826,333,McMlpModel,mc_dropout
2038850,0.5361394732719318,333,McMlpModel,mc_dropout
2046000,0.4902551117140815,333,McMlpModel,mc_dropout
2051500,0.6275226873068378,333,McMlpModel,mc_dropout
2053200,0.6729074709464739,333,McMlpModel,mc_dropout
2053800,0.6830081556652403,333,McMlpModel,mc_dropout
2055100,0.6171770550568975,333,McMlpModel,mc_dropout
2056900,0.6652995571111162,333,McMlpModel,mc_dropout
2059500,0.57435285435145,333,McMlpModel,mc_dropout
2064000,0.4490602328913244,333,McMlpModel,mc_dropout
2065500,0.5331608093550788,333,McMlpModel,mc_dropout
2069700,0.770355535218597,333,McMlpModel,mc_dropout
2070000,0.7551337427090807,333,McMlpModel,mc_dropout
2074500,0.6135505270223816,333,McMlpModel,mc_dropout
2077200,0.6939832589285523,333,McMlpModel,mc_dropout
2081500,0.8061300242772027,333,McMlpModel,mc_dropout
2082950,0.6486610116240372,333,McMlpModel,mc_dropout
2092500,0.6219622444779997,333,McMlpModel,mc_dropout
2096846,0.5235146847101801,333,McMlpModel,mc_dropout
2102908,0.7087837542564175,333,McMlpModel,mc_dropout
2108000,0.7154196149946614,333,McMlpModel,mc_dropout
2111180,0.7007153090069306,333,McMlpModel,mc_dropout
2111500,0.7989027382717103,333,McMlpModel,mc_dropout
2112120,0.7804537958798867,333,McMlpModel,mc_dropout
2112360,0.790258786991058,333,McMlpModel,mc_dropout
2118500,0.6828913339186145,333,McMlpModel,mc_dropout
2125000,0.5055074207023533,333,McMlpModel,mc_dropout
2128000,0.6060187398999954,333,McMlpModel,mc_dropout
2137727,0.697348767391005,333,McMlpModel,mc_dropout
2140991,0.6583785191556133,333,McMlpModel,mc_dropout
2143000,0.6482231441792357,333,McMlpModel,mc_dropout
2143040,0.5957472535053161,333,McMlpModel,mc_dropout
2149000,0.7515020586768599,333,McMlpModel,mc_dropout
2152100,0.5550425513715076,333,McMlpModel,mc_dropout
2177000,0.8606444540819165,333,McMlpModel,mc_dropout
2178400,0.8015743519290988,333,McMlpModel,mc_dropout
2193340,0.5020443717130552,333,McMlpModel,mc_dropout
2196000,0.3598858751729692,333,McMlpModel,mc_dropout
2198100,0.5728591344759444,333,McMlpModel,mc_dropout
2202600,0.6437965908352373,333,McMlpModel,mc_dropout
2212600,0.588404387929206,333,McMlpModel,mc_dropout
2215100,0.7039161944416163,333,McMlpModel,mc_dropout
2216180,0.5442360909425263,333,McMlpModel,mc_dropout
2221525,0.5606310746154487,333,McMlpModel,mc_dropout
2231000,0.7250311511079157,333,McMlpModel,mc_dropout
2245500,0.7201375938830318,333,McMlpModel,mc_dropout
2246000,0.6681626460085153,333,McMlpModel,mc_dropout
2296500,0.8263375083151885,333,McMlpModel,mc_dropout
2297155,0.6475072599457206,333,McMlpModel,mc_dropout
2297310,0.7509749363777454,333,McMlpModel,mc_dropout
2298123,0.806719514546588,333,McMlpModel,mc_dropout
2298608,0.7395057152724762,333,McMlpModel,mc_dropout
2299950,0.7230108611911683,333,McMlpModel,mc_dropout
2300700,0.6112526922458829,333,McMlpModel,mc_dropout
2342933,0.6252166903041934,333,McMlpModel,mc_dropout
2349900,0.5844429593630704,333,McMlpModel,mc_dropout
2350900,0.5883408225622642,333,McMlpModel,mc_dropout
2361000,0.750764126907175,333,McMlpModel,mc_dropout
2363000,0.786223487330038,333,McMlpModel,mc_dropout
2369800,0.6723460369775893,333,McMlpModel,mc_dropout
2371500,0.8600720882478818,333,McMlpModel,mc_dropout
2372250,0.7887042315861055,333,McMlpModel,mc_dropout
2374500,0.8732166106714411,333,McMlpModel,mc_dropout
2381600,0.3409622632180241,333,McMlpModel,mc_dropout
2384540,0.4655754745260854,333,McMlpModel,mc_dropout
2395120,0.6809456353855585,333,McMlpModel,mc_dropout
2415000,0.7610446265179279,333,McMlpModel,mc_dropout
2427250,0.6463062995714126,333,McMlpModel,mc_dropout
2430085,0.7399504482519904,333,McMlpModel,mc_dropout
2450250,0.8045297711777477,333,McMlpModel,mc_dropout
2464000,0.7554216138350489,333,McMlpModel,mc_dropout
2464360,0.7833914564676696,333,McMlpModel,mc_dropout
2465493,0.6698817865372602,333,McMlpModel,mc_dropout
2469800,0.7683249102569502,333,McMlpModel,mc_dropout
2472000,0.7486588679838391,333,McMlpModel,mc_dropout
2472500,0.7238982324115473,333,McMlpModel,mc_dropout
2479155,0.7951771763534485,333,McMlpModel,mc_dropout
2479300,0.8157703135336901,333,McMlpModel,mc_dropout
2479560,0.8730326867940867,333,McMlpModel,mc_dropout
2481000,0.7801934359607239,333,McMlpModel,mc_dropout
2481510,0.8029436356088737,333,McMlpModel,mc_dropout
4015330,0.5860120714689054,333,McMlpModel,mc_dropout
4024430,0.7218554955976397,333,McMlpModel,mc_dropout
4027000,0.8091412759234701,333,McMlpModel,mc_dropout
4040500,0.8432647769733481,333,McMlpModel,mc_dropout
4043050,0.2892941438290942,333,McMlpModel,mc_dropout
4045500,0.7794629884280347,333,McMlpModel,mc_dropout
4057510,0.6714317732547478,333,McMlpModel,mc_dropout
4057800,0.8269100298501795,333,McMlpModel,mc_dropout
4059500,0.7003214900255506,333,McMlpModel,mc_dropout
4063700,0.5809091266684843,333,McMlpModel,mc_dropout
4074950,0.0131361766443246,333,McMlpModel,mc_dropout
4105700,-0.304707425654956,333,McMlpModel,mc_dropout
4115265,0.4976029767554224,333,McMlpModel,mc_dropout
4122200,0.0803349628216778,333,McMlpModel,mc_dropout
4122500,0.1112936377976701,333,McMlpModel,mc_dropout
4127918,0.4840924969614922,333,McMlpModel,mc_dropout
4127997,-0.4823569714958371,333,McMlpModel,mc_dropout
4161580,0.4173693938576651,333,McMlpModel,mc_dropout
4185000,0.7442797317408498,333,McMlpModel,mc_dropout
4196800,0.4906311902661422,333,McMlpModel,mc_dropout
4197100,0.6227899948953965,333,McMlpModel,mc_dropout
4197170,0.6125352381962141,333,McMlpModel,mc_dropout
4213000,0.4975434195867558,333,McMlpModel,mc_dropout
4213075,0.4393671984830827,333,McMlpModel,mc_dropout
4216418,0.7395093724131285,333,McMlpModel,mc_dropout
4221000,0.850921731174146,333,McMlpModel,mc_dropout
4224775,0.6887557830794786,333,McMlpModel,mc_dropout
4233000,0.7013358335629498,333,McMlpModel,mc_dropout
4256000,0.6973747618744053,333,McMlpModel,mc_dropout
3010655,0.838676846133385,333,McMlpModel,mc_dropout
3011800,0.7166389136188204,333,McMlpModel,mc_dropout
3015500,0.6322503758741845,333,McMlpModel,mc_dropout
3021350,0.436347516601504,333,McMlpModel,mc_dropout
3026500,0.7520113600434557,333,McMlpModel,mc_dropout
3028000,0.6396623854912253,333,McMlpModel,mc_dropout
3049000,0.7975277576660362,333,McMlpModel,mc_dropout
3049800,0.3284936816673593,333,McMlpModel,mc_dropout
3050000,0.6942492924525663,333,McMlpModel,mc_dropout
3069500,0.7543383393112334,333,McMlpModel,mc_dropout
3070500,0.6122521910154672,333,McMlpModel,mc_dropout
3076600,0.7235834944322446,333,McMlpModel,mc_dropout
3078000,0.6920055148868989,333,McMlpModel,mc_dropout
3140000,0.7348893466410086,333,McMlpModel,mc_dropout
3144000,0.6176349526846101,333,McMlpModel,mc_dropout
3170000,0.6765747033498983,333,McMlpModel,mc_dropout
3173000,0.760233498716437,333,McMlpModel,mc_dropout
3180500,0.7289284836529502,333,McMlpModel,mc_dropout
3182500,0.7011126284385528,333,McMlpModel,mc_dropout
3186500,0.6981239097789451,333,McMlpModel,mc_dropout
3237280,0.3385333986094647,333,McMlpModel,mc_dropout
3237500,0.7686977529287085,333,McMlpModel,mc_dropout
3238500,0.6420050241932708,333,McMlpModel,mc_dropout
3241500,0.7159369572110259,333,McMlpModel,mc_dropout
3280700,0.5177960881679935,333,McMlpModel,mc_dropout
3281500,0.6434771197390219,333,McMlpModel,mc_dropout
3285000,0.8051812875659634,333,McMlpModel,mc_dropout
3291780,0.5935989766117684,333,McMlpModel,mc_dropout
3338780,0.6368915273171696,333,McMlpModel,mc_dropout
3340800,0.6975486825760002,333,McMlpModel,mc_dropout
3346000,0.7148952403350153,333,McMlpModel,mc_dropout
3364500,0.6638574003671089,333,McMlpModel,mc_dropout
3366500,0.8477449321194411,333,McMlpModel,mc_dropout
3368000,0.5446807064372174,333,McMlpModel,mc_dropout
3384450,0.6349570002658251,333,McMlpModel,mc_dropout
3439000,0.8236914882789388,333,McMlpModel,mc_dropout
3455500,0.6221776865229072,333,McMlpModel,mc_dropout
3456500,0.6385991220594545,333,McMlpModel,mc_dropout
3460000,0.7977359175542186,333,McMlpModel,mc_dropout
3463300,0.5768459386336007,333,McMlpModel,mc_dropout
3471500,0.7302959684043775,333,McMlpModel,mc_dropout
3473000,0.7831036784168881,333,McMlpModel,mc_dropout
3479000,0.6188531608375722,333,McMlpModel,mc_dropout
3488000,0.6756060532903441,333,McMlpModel,mc_dropout
3498500,0.7421071883481638,333,McMlpModel,mc_dropout
3500000,0.8387617311361453,333,McMlpModel,mc_dropout
3500240,0.734781281533563,333,McMlpModel,mc_dropout
3504000,0.6906949810744163,333,McMlpModel,mc_dropout
3574500,0.623745177519331,333,McMlpModel,mc_dropout
3592718,0.5787797378123429,333,McMlpModel,mc_dropout
3604000,0.7733321642097902,333,McMlpModel,mc_dropout
5291000,0.4616152816036852,333,McMlpModel,mc_dropout
5362000,0.7045381618416238,333,McMlpModel,mc_dropout
5393500,0.6434580772873558,333,McMlpModel,mc_dropout
5399500,0.4468489754512317,333,McMlpModel,mc_dropout
5408000,0.6104741168180016,333,McMlpModel,mc_dropout
5413500,0.6829951486432876,333,McMlpModel,mc_dropout
5414000,0.6618617325731607,333,McMlpModel,mc_dropout
5444000,0.6855510011947735,333,McMlpModel,mc_dropout
5454000,0.4189011320005236,333,McMlpModel,mc_dropout
5458000,0.6251076769093992,333,McMlpModel,mc_dropout
5466500,0.7232312632052598,333,McMlpModel,mc_dropout
5487980,0.7019554451017774,333,McMlpModel,mc_dropout
5488200,0.5093066786092757,333,McMlpModel,mc_dropout
5489000,0.6046685268178705,333,McMlpModel,mc_dropout
5495000,0.6283855681031987,333,McMlpModel,mc_dropout
5495500,0.7307213203218892,333,McMlpModel,mc_dropout
5501000,0.8253737232205094,333,McMlpModel,mc_dropout
5503800,0.8249961455430374,333,McMlpModel,mc_dropout
5507600,0.6969525452593004,333,McMlpModel,mc_dropout
5508805,0.7607901601288469,333,McMlpModel,mc_dropout
5525500,0.7520839090277409,333,McMlpModel,mc_dropout
5556500,0.7886303978180731,333,McMlpModel,mc_dropout
5584500,0.7485691126650981,333,McMlpModel,mc_dropout
5591550,0.5473405872299615,333,McMlpModel,mc_dropout
5592050,0.7264664514212875,333,McMlpModel,mc_dropout
5592575,0.5649206817681052,333,McMlpModel,mc_dropout
5593575,0.7217181661865858,333,McMlpModel,mc_dropout
5593900,0.5304003855714265,333,McMlpModel,mc_dropout
5595730,0.6178922192790588,333,McMlpModel,mc_dropout
7291000,0.4860149387939997,333,McMlpModel,mc_dropout
7359610,0.7963182315257026,333,McMlpModel,mc_dropout
7362100,0.7119074171222193,333,McMlpModel,mc_dropout
7362587,0.6499441124362924,333,McMlpModel,mc_dropout
7375000,0.6454066355396371,333,McMlpModel,mc_dropout
8013000,0.738237989574918,333,McMlpModel,mc_dropout
8014500,0.6809566576796314,333,McMlpModel,mc_dropout
5057200,0.4900074843632978,333,McMlpModel,mc_dropout
5120500,-3.4803071598574284,333,McMlpModel,mc_dropout
6221400,0.0001094084850937,333,McMlpModel,mc_dropout
6224000,0.1100079393519353,333,McMlpModel,mc_dropout
6278300,0.394659779158263,333,McMlpModel,mc_dropout
6280300,0.5428040454266088,333,McMlpModel,mc_dropout
6289000,0.5300611902897714,333,McMlpModel,mc_dropout
6291500,0.4022147822867752,333,McMlpModel,mc_dropout
6311000,0.4371559499249012,333,McMlpModel,mc_dropout
6332515,-0.1826792684407654,333,McMlpModel,mc_dropout
6339100,-0.3139158174336158,333,McMlpModel,mc_dropout
6344600,-0.292707293992533,333,McMlpModel,mc_dropout
6350000,-0.1241409606682262,333,McMlpModel,mc_dropout
6352000,-0.2117169948476445,333,McMlpModel,mc_dropout
6404000,0.4396463188773294,333,McMlpModel,mc_dropout
6406000,0.1790694740388125,333,McMlpModel,mc_dropout
6409000,-0.6570008696980116,333,McMlpModel,mc_dropout
6431500,0.3758497373119664,333,McMlpModel,mc_dropout
6440200,-0.296418603725699,333,McMlpModel,mc_dropout
6447500,0.4193962902579204,333,McMlpModel,mc_dropout
6470800,0.6395071707047817,333,McMlpModel,mc_dropout
6477500,0.0012266594448172,333,McMlpModel,mc_dropout
6479215,0.4432944875200759,333,McMlpModel,mc_dropout
6601000,0.2448555601587108,333,McMlpModel,mc_dropout
6614800,0.8190361475553616,333,McMlpModel,mc_dropout
6622700,0.6412233513720487,333,McMlpModel,mc_dropout
6623800,0.8325576550549745,333,McMlpModel,mc_dropout
6632400,0.7869159126285008,333,McMlpModel,mc_dropout
6746095,0.2549289224123843,333,McMlpModel,mc_dropout
6803510,0.5249077781197168,333,McMlpModel,mc_dropout
6803530,0.6404182693859874,333,McMlpModel,mc_dropout
6814000,0.687234426687658,333,McMlpModel,mc_dropout
6847900,-0.1344735169050788,333,McMlpModel,mc_dropout
6853800,0.3444461300771201,333,McMlpModel,mc_dropout
6876700,0.3159015546721299,333,McMlpModel,mc_dropout
6878000,0.5597134078150783,333,McMlpModel,mc_dropout
6879650,-0.3798030152176881,333,McMlpModel,mc_dropout
6885500,0.6033401197958479,333,McMlpModel,mc_dropout
6888500,0.6360670980352238,333,McMlpModel,mc_dropout
6889200,0.1160569457235047,333,McMlpModel,mc_dropout
6889500,0.4261309660033642,333,McMlpModel,mc_dropout
6892000,0.3902688575782295,333,McMlpModel,mc_dropout
6903400,0.6357428953726302,333,McMlpModel,mc_dropout
6906800,0.6813825204328017,333,McMlpModel,mc_dropout
6910800,0.2801444666007152,333,McMlpModel,mc_dropout
6911900,0.3034398795399511,333,McMlpModel,mc_dropout
6917000,0.671684452604672,333,McMlpModel,mc_dropout
6918460,0.651936846875884,333,McMlpModel,mc_dropout
6919500,0.7061117065498632,333,McMlpModel,mc_dropout
6921070,0.7581675219193056,333,McMlpModel,mc_dropout
6921200,0.7774855918224086,333,McMlpModel,mc_dropout
7057500,0.8300078940568424,333,McMlpModel,mc_dropout
7060710,0.3666337381650087,333,McMlpModel,mc_dropout
7066000,0.8582234622709777,333,McMlpModel,mc_dropout
7083000,0.7985419728429984,333,McMlpModel,mc_dropout
7142300,0.6133702273026391,333,McMlpModel,mc_dropout
7145700,0.7142903573816927,333,McMlpModel,mc_dropout
7167500,0.5053039043988965,333,McMlpModel,mc_dropout
7180500,0.3642806574390216,333,McMlpModel,mc_dropout
7184000,0.4777058119975753,333,McMlpModel,mc_dropout
7195800,0.6584233648119673,333,McMlpModel,mc_dropout
7196900,0.6506851839199239,333,McMlpModel,mc_dropout
7197000,0.7522445058166922,333,McMlpModel,mc_dropout
7208500,0.3348317741124423,333,McMlpModel,mc_dropout
7261000,0.7367280667378088,333,McMlpModel,mc_dropout
7263295,0.6430854285345632,333,McMlpModel,mc_dropout
7299670,0.1066451843849953,333,McMlpModel,mc_dropout
7301410,0.2369153172290016,333,McMlpModel,mc_dropout
7315200,0.1140840562671831,333,McMlpModel,mc_dropout
7315700,0.629059571822577,333,McMlpModel,mc_dropout
7335700,0.6244087145860555,333,McMlpModel,mc_dropout
7340300,0.7628385339254151,333,McMlpModel,mc_dropout
7346045,0.6819453088011198,333,McMlpModel,mc_dropout
8023080,0.6314472855447266,333,McMlpModel,mc_dropout
8050800,0.1811307736649587,333,McMlpModel,mc_dropout
8066200,0.3827960296904639,333,McMlpModel,mc_dropout
8066300,0.2630777281607553,333,McMlpModel,mc_dropout
8070000,0.52738560651145,333,McMlpModel,mc_dropout
8070200,0.5102194592189808,333,McMlpModel,mc_dropout
8082700,-0.5626535037503393,333,McMlpModel,mc_dropout
8086212,0.6292824823256364,333,McMlpModel,mc_dropout
8086290,0.0748914935883152,333,McMlpModel,mc_dropout
8101000,0.3933673681246955,333,McMlpModel,mc_dropout
8103900,0.151487587820696,333,McMlpModel,mc_dropout
8104900,0.1635041770922057,333,McMlpModel,mc_dropout
8109700,0.4751691113827044,333,McMlpModel,mc_dropout
8150800,-0.0312273754230034,333,McMlpModel,mc_dropout
8158700,0.6037801436159711,333,McMlpModel,mc_dropout
8158810,0.236822079888193,333,McMlpModel,mc_dropout
8164300,0.6888307468750849,333,McMlpModel,mc_dropout
8164600,0.721344295297319,333,McMlpModel,mc_dropout
8165300,0.0020179854503318,333,McMlpModel,mc_dropout
8171300,0.4980317701672393,333,McMlpModel,mc_dropout
8175000,0.256192478089129,333,McMlpModel,mc_dropout
8176900,0.1981625832433784,333,McMlpModel,mc_dropout
8178880,0.1744882279655418,333,McMlpModel,mc_dropout
8189500,0.3127930100831469,333,McMlpModel,mc_dropout
8190000,0.3538310888259708,333,McMlpModel,mc_dropout
8190500,-0.2722908417779541,333,McMlpModel,mc_dropout
8194200,-0.5964372547696295,333,McMlpModel,mc_dropout
8195000,0.3079528268294436,333,McMlpModel,mc_dropout
8196000,0.0686126252197451,333,McMlpModel,mc_dropout
8198500,-0.2142563849732024,333,McMlpModel,mc_dropout
8200000,0.0446043416811822,333,McMlpModel,mc_dropout
8202700,-0.5541482201119396,333,McMlpModel,mc_dropout
8267500,0.2433326219315903,333,McMlpModel,mc_dropout
8269000,0.3066945793383857,333,McMlpModel,mc_dropout
8271000,0.1692284137488503,333,McMlpModel,mc_dropout
8324000,0.5898228735844928,333,McMlpModel,mc_dropout
8377900,0.5209371330824304,333,McMlpModel,mc_dropout
8378500,0.5279570472154231,333,McMlpModel,mc_dropout
8380500,0.4008881886325278,333,McMlpModel,mc_dropout
9035800,0.4844036633620058,333,McMlpModel,mc_dropout
9035900,0.817873189951329,333,McMlpModel,mc_dropout
9047700,0.6355357942436406,333,McMlpModel,mc_dropout
9065500,0.5531842350003296,333,McMlpModel,mc_dropout
9066000,0.710288712900569,333,McMlpModel,mc_dropout
9066200,0.6398300644222902,333,McMlpModel,mc_dropout
9066300,0.6474406698075194,333,McMlpModel,mc_dropout
9081600,0.6664891938697713,333,McMlpModel,mc_dropout
9107000,0.772703201384714,333,McMlpModel,mc_dropout
9210500,0.7981140644597333,333,McMlpModel,mc_dropout
9223000,0.7902845855117315,333,McMlpModel,mc_dropout
9306242,-0.676875279331034,333,McMlpModel,mc_dropout
9312600,0.4941139243427378,333,McMlpModel,mc_dropout
9352900,0.5723247967637854,333,McMlpModel,mc_dropout
9378170,0.3209784960402764,333,McMlpModel,mc_dropout
9386900,-0.1629379231318612,333,McMlpModel,mc_dropout
9404450,-0.0157839779371369,333,McMlpModel,mc_dropout
9430600,-0.0494014585061206,333,McMlpModel,mc_dropout
9447800,-0.3400097763093432,333,McMlpModel,mc_dropout
9484600,-0.1618691693472327,333,McMlpModel,mc_dropout
9492400,0.2160770521610935,333,McMlpModel,mc_dropout
9494000,0.381643036178542,333,McMlpModel,mc_dropout
9497980,0.4253265262680524,333,McMlpModel,mc_dropout
9505350,0.4967177915647186,333,McMlpModel,mc_dropout
9505800,0.4445229069565473,333,McMlpModel,mc_dropout
9508300,0.5934083302482698,333,McMlpModel,mc_dropout
9510200,0.250324844982523,333,McMlpModel,mc_dropout
9512280,0.3813818583292275,333,McMlpModel,mc_dropout
9513780,0.2788910046535134,333,McMlpModel,mc_dropout
10234500,0.4092427439175757,333,McMlpModel,mc_dropout
10244950,0.6927469482132276,333,McMlpModel,mc_dropout
10336645,0.5160654764551611,333,McMlpModel,mc_dropout
10336660,0.6579246835071568,333,McMlpModel,mc_dropout
10343500,0.744973249786526,333,McMlpModel,mc_dropout
12010000,0.7355401057584303,333,McMlpModel,mc_dropout
12013500,0.8143372269642152,333,McMlpModel,mc_dropout
12020000,0.4238988600040484,333,McMlpModel,mc_dropout
12025700,0.5163775032424175,333,McMlpModel,mc_dropout
12035000,0.7864686574718676,333,McMlpModel,mc_dropout
12040500,0.5482013637258403,333,McMlpModel,mc_dropout
12041200,0.4719892988815182,333,McMlpModel,mc_dropout
12048000,0.5211430449456207,333,McMlpModel,mc_dropout
12054000,0.6113003835466603,333,McMlpModel,mc_dropout
12056500,0.4871248692129731,333,McMlpModel,mc_dropout
12073500,0.708986993377904,333,McMlpModel,mc_dropout
12082500,0.6675379776073523,333,McMlpModel,mc_dropout
12092000,0.4787656131541581,333,McMlpModel,mc_dropout
12114500,0.874717720964999,333,McMlpModel,mc_dropout
12115000,0.8477143179712311,333,McMlpModel,mc_dropout
12117000,0.9063481751441762,333,McMlpModel,mc_dropout
12143600,0.7499097988948036,333,McMlpModel,mc_dropout
12144000,0.7766640049552538,333,McMlpModel,mc_dropout
12145500,0.8360467229721887,333,McMlpModel,mc_dropout
12147500,0.8080937946426308,333,McMlpModel,mc_dropout
12167000,0.760858616634873,333,McMlpModel,mc_dropout
12175500,0.5957710585494049,333,McMlpModel,mc_dropout
12178100,0.7027309498884233,333,McMlpModel,mc_dropout
12186000,0.5606035919734412,333,McMlpModel,mc_dropout
12189500,0.7441656012088004,333,McMlpModel,mc_dropout
12375900,0.5355555252492927,333,McMlpModel,mc_dropout
12377150,0.5318311770882223,333,McMlpModel,mc_dropout
12381400,0.5073441727714203,333,McMlpModel,mc_dropout
12383500,0.4096022383925528,333,McMlpModel,mc_dropout
12390700,0.6552400413162263,333,McMlpModel,mc_dropout
12411000,0.5837636486222575,333,McMlpModel,mc_dropout
12447390,0.7185951732005312,333,McMlpModel,mc_dropout
12451000,0.6732836451328658,333,McMlpModel,mc_dropout
12488500,0.6268805995037553,333,McMlpModel,mc_dropout
13011500,0.6590223774953655,333,McMlpModel,mc_dropout
13011900,0.7378621243399099,333,McMlpModel,mc_dropout
13018300,0.7726147541162784,333,McMlpModel,mc_dropout
13023000,0.8278464341529852,333,McMlpModel,mc_dropout
13161500,0.5594644172928482,333,McMlpModel,mc_dropout
13235000,0.6718998587172655,333,McMlpModel,mc_dropout
13240000,0.654698069306164,333,McMlpModel,mc_dropout
13313000,0.8101702215287925,333,McMlpModel,mc_dropout
13331500,0.607084687800735,333,McMlpModel,mc_dropout
14020000,0.6858935944956434,333,McMlpModel,mc_dropout
14096850,0.3406267609544255,333,McMlpModel,mc_dropout
14137000,0.7906600891180409,333,McMlpModel,mc_dropout
14138800,0.8031969009987397,333,McMlpModel,mc_dropout
14138870,0.7218268182020272,333,McMlpModel,mc_dropout
14138900,0.8103419679802901,333,McMlpModel,mc_dropout
14139800,0.8842553293559151,333,McMlpModel,mc_dropout
14141500,0.8301508947380973,333,McMlpModel,mc_dropout
14154500,0.7933303757303745,333,McMlpModel,mc_dropout
14158790,0.8115726704589231,333,McMlpModel,mc_dropout
14166500,0.7466979638761413,333,McMlpModel,mc_dropout
14182500,0.7516891304282463,333,McMlpModel,mc_dropout
14185000,0.8688262513318374,333,McMlpModel,mc_dropout
14185900,0.8106853916913233,333,McMlpModel,mc_dropout
14187000,0.8224066865551519,333,McMlpModel,mc_dropout
14216500,0.8738579593570097,333,McMlpModel,mc_dropout
14222500,0.8329533215928582,333,McMlpModel,mc_dropout
14236200,0.6946023910687863,333,McMlpModel,mc_dropout
14301000,0.7864680559956316,333,McMlpModel,mc_dropout
14303200,0.9087439123988792,333,McMlpModel,mc_dropout
14305500,0.8190003336062538,333,McMlpModel,mc_dropout
14306340,0.6671762856261735,333,McMlpModel,mc_dropout
14306500,0.8388864422379223,333,McMlpModel,mc_dropout
14308990,0.7014222256297109,333,McMlpModel,mc_dropout
14309500,0.6907664028192966,333,McMlpModel,mc_dropout
14316700,0.9058472153660224,333,McMlpModel,mc_dropout
14325000,0.724532847393469,333,McMlpModel,mc_dropout
14362250,0.5360439282035269,333,McMlpModel,mc_dropout
14400000,0.4182933822564886,333,McMlpModel,mc_dropout
10259000,0.5887554949686921,333,McMlpModel,mc_dropout
11124500,0.412815928929222,333,McMlpModel,mc_dropout
11141280,0.5505860725103239,333,McMlpModel,mc_dropout
11143000,0.7341632792907913,333,McMlpModel,mc_dropout
11148900,0.8043621035266635,333,McMlpModel,mc_dropout
11151300,0.4114547943465499,333,McMlpModel,mc_dropout
11176400,0.6072748566374075,333,McMlpModel,mc_dropout
11230500,0.7211216203390532,333,McMlpModel,mc_dropout
11237500,0.6003859510358924,333,McMlpModel,mc_dropout
11264500,0.7505644122724255,333,McMlpModel,mc_dropout
11266500,0.7291089784753317,333,McMlpModel,mc_dropout
11284400,0.6531750602367946,333,McMlpModel,mc_dropout
11381500,0.728460176459673,333,McMlpModel,mc_dropout
11451100,0.7525867316170703,333,McMlpModel,mc_dropout
11468500,0.7460829104212652,333,McMlpModel,mc_dropout
11473900,0.7950247687549712,333,McMlpModel,mc_dropout
11475560,0.7012346676726882,333,McMlpModel,mc_dropout
11476600,0.7016380515883527,333,McMlpModel,mc_dropout
11478500,0.5999483645881869,333,McMlpModel,mc_dropout
11480390,0.7669438157941382,333,McMlpModel,mc_dropout
11481200,0.6299280145450006,333,McMlpModel,mc_dropout
11482500,0.5613006325531849,333,McMlpModel,mc_dropout
11522500,0.6453980222437288,333,McMlpModel,mc_dropout
11523200,0.4714522886534463,333,McMlpModel,mc_dropout
11528700,0.804430330775566,333,McMlpModel,mc_dropout
11532500,0.7593699475899591,333,McMlpModel,mc_dropout
1022500,0.7244524938583838,111,DistributionalParamModel,distributional
1031500,0.7182845984847199,111,DistributionalParamModel,distributional
1047000,0.7119353744609915,111,DistributionalParamModel,distributional
1052500,0.7561677542302122,111,DistributionalParamModel,distributional
1054200,0.6862467898829364,111,DistributionalParamModel,distributional
1055000,0.6846378333383935,111,DistributionalParamModel,distributional
1057000,0.8215081067287324,111,DistributionalParamModel,distributional
