variant,target,attribute,parameter,spearman_rho,abs_rho
distributional,param_mean,geol_2nd_class,parTT,0.09852809853118939,0.09852809853118939
distributional,param_mean,sand_frac,parCWH,-0.09600336177835384,0.09600336177835384
distributional,param_mean,high_prec_dur,parPERC,0.09459928873974995,0.09459928873974995
distributional,param_mean,soil_depth_pelletier,parLP,-0.09453375727320154,0.09453375727320154
distributional,param_mean,p_mean,parCFMAX,0.09258427488612801,0.09258427488612801
distributional,param_mean,low_prec_dur,parUZL,0.09162032038843511,0.09162032038843511
distributional,param_mean,slope_mean,parK0,0.09148919628780938,0.09148919628780938
distributional,param_mean,glim_2nd_class_frac,route_a,0.0911877734250364,0.0911877734250364
distributional,param_mean,p_seasonality,route_a,-0.09116258827433149,0.09116258827433149
distributional,param_mean,dom_land_cover,parCFMAX,0.09080040644421926,0.09080040644421926
distributional,param_mean,pet_mean,parTT,-0.08850732523666056,0.08850732523666056
distributional,param_mean,geol_permeability,parCFR,0.08472896920494308,0.08472896920494308
distributional,param_mean,gvf_diff,parCFMAX,0.08423016287120103,0.08423016287120103
distributional,param_mean,pet_mean,parLP,-0.08217601887674095,0.08217601887674095
distributional,param_mean,carbonate_rocks_frac,parK1,-0.08084092564041241,0.08084092564041241
distributional,param_mean,lai_max,parLP,-0.08035655175675037,0.08035655175675037
distributional,param_mean,glim_2nd_class_frac,parPERC,-0.07910975934298706,0.07910975934298706
distributional,param_mean,lai_diff,parBETA,-0.07906598924557957,0.07906598924557957
distributional,param_mean,glim_2nd_class_frac,parCFR,-0.07871168754465149,0.07871168754465149
distributional,param_mean,high_prec_freq,parK1,-0.07783668004177943,0.07783668004177943
distributional,param_mean,carbonate_rocks_frac,parK0,-0.07630205386597808,0.07630205386597808
distributional,param_mean,glim_2nd_class_frac,parCWH,-0.07602147965245865,0.07602147965245865
distributional,param_mean,glim_1st_class_frac,route_a,-0.07523790674415602,0.07523790674415602
distributional,param_mean,geol_porosity,parK1,-0.07444749459326339,0.07444749459326339
distributional,param_mean,max_water_content,parCFMAX,0.07416362745869488,0.07416362745869488
distributional,param_mean,high_prec_dur,parCFR,-0.07363161027728078,0.07363161027728078
distributional,param_mean,carbonate_rocks_frac,parK2,0.07174784949094828,0.07174784949094828
distributional,param_mean,gvf_diff,parK0,0.07153893688490494,0.07153893688490494
distributional,param_mean,max_water_content,parK0,-0.07117434242632151,0.07117434242632151
distributional,param_mean,area_gages2,parFC,0.07012626846389777,0.07012626846389777
distributional,param_mean,geol_2nd_class,parLP,0.06820506902224746,0.06820506902224746
distributional,param_mean,area_gages2,route_b,-0.06684676327144139,0.06684676327144139
distributional,param_mean,geol_permeability,parBETA,-0.06659952966598416,0.06659952966598416
distributional,param_mean,geol_1st_class,parK1,0.06290599168996494,0.06290599168996494
distributional,param_mean,low_prec_dur,parBETA,0.06219834844546608,0.06219834844546608
distributional,param_mean,pet_mean,parK2,-0.060867871629826084,0.060867871629826084
distributional,param_mean,p_seasonality,parK1,0.06051593646732758,0.06051593646732758
distributional,param_mean,geol_2nd_class,parFC,0.06025515328249888,0.06025515328249888
distributional,param_mean,low_prec_dur,parLP,0.060239662155067875,0.060239662155067875
distributional,param_mean,sand_frac,parFC,0.06011867813358706,0.06011867813358706
distributional,param_mean,geol_2nd_class,parUZL,0.05960972123806658,0.05960972123806658
distributional,param_mean,dom_land_cover_frac,parBETA,0.05780406359441783,0.05780406359441783
distributional,param_mean,soil_conductivity,parFC,-0.057548212904106555,0.057548212904106555
distributional,param_mean,glim_1st_class_frac,parPERC,0.05444542411332142,0.05444542411332142
distributional,param_mean,area_gages2,parK2,-0.05371880399990231,0.05371880399990231
distributional,param_mean,carbonate_rocks_frac,parCFR,0.05371478875454035,0.05371478875454035
distributional,param_mean,carbonate_rocks_frac,parFC,0.05275427400470009,0.05275427400470009
distributional,param_mean,geol_2nd_class,parCFR,-0.05257767226131669,0.05257767226131669
distributional,param_mean,root_depth_50,route_b,0.05206885730675047,0.05206885730675047
distributional,param_mean,soil_depth_pelletier,parK2,0.05118037754319721,0.05118037754319721
distributional,param_mean,clay_frac,parLP,0.051090911863343046,0.051090911863343046
distributional,param_mean,dom_land_cover_frac,parUZL,-0.050640688647749066,0.050640688647749066
distributional,param_mean,frac_snow,parTT,-0.050535573623732157,0.050535573623732157
distributional,param_mean,geol_porosity,parTT,0.0501266892300937,0.0501266892300937
distributional,param_mean,soil_depth_statsgo,parTT,0.05003632982431646,0.05003632982431646
distributional,param_mean,silt_frac,parCFR,-0.04826489088617152,0.04826489088617152
distributional,param_mean,area_gages2,parCFMAX,0.04798172373654243,0.04798172373654243
distributional,param_mean,high_prec_freq,parK0,-0.047978967841390524,0.047978967841390524
distributional,param_mean,silt_frac,route_b,0.04742809308665198,0.04742809308665198
distributional,param_mean,carbonate_rocks_frac,route_a,-0.047164157871397376,0.047164157871397376
distributional,param_mean,high_prec_freq,parK2,0.04689044215312283,0.04689044215312283
distributional,param_mean,high_prec_dur,parCWH,0.0446605908745151,0.0446605908745151
distributional,param_mean,soil_depth_statsgo,route_b,-0.044134604179547884,0.044134604179547884
distributional,param_mean,max_water_content,parLP,0.04278605308358366,0.04278605308358366
distributional,param_mean,dom_land_cover_frac,route_a,-0.042387406953991826,0.042387406953991826
distributional,param_mean,geol_1st_class,parK2,0.04194846681069095,0.04194846681069095
distributional,param_mean,geol_porosity,parUZL,-0.039972123013877016,0.039972123013877016
distributional,param_mean,clay_frac,route_a,0.03976017834320729,0.03976017834320729
distributional,param_mean,aridity,parCFR,0.03802959589571947,0.03802959589571947
distributional,param_mean,frac_forest,parLP,0.03797374273259574,0.03797374273259574
distributional,param_mean,max_water_content,parK2,-0.037600479308309176,0.037600479308309176
distributional,param_mean,silt_frac,parLP,0.03739653814333841,0.03739653814333841
distributional,param_mean,root_depth_50,parBETA,-0.03739143733212462,0.03739143733212462
distributional,param_mean,soil_depth_pelletier,parK1,0.03655703467942074,0.03655703467942074
distributional,param_mean,gvf_max,parCFR,-0.0354717141430487,0.0354717141430487
distributional,param_mean,geol_1st_class,parFC,0.034117036246316026,0.034117036246316026
distributional,param_mean,root_depth_50,parCWH,-0.03394526712522488,0.03394526712522488
distributional,param_mean,pet_mean,parUZL,-0.03393156700513676,0.03393156700513676
distributional,param_mean,geol_1st_class,parK0,-0.033621267461622105,0.033621267461622105
distributional,param_mean,area_gages2,parTT,-0.03270688779645965,0.03270688779645965
distributional,param_mean,gvf_max,parLP,-0.032506193529875216,0.032506193529875216
distributional,param_mean,geol_porosity,parK2,0.03223937587244067,0.03223937587244067
distributional,param_mean,carbonate_rocks_frac,route_b,-0.03187863351753228,0.03187863351753228
distributional,param_mean,soil_depth_statsgo,parUZL,-0.03111733547343213,0.03111733547343213
distributional,param_mean,dom_land_cover_frac,parK1,0.030564309177817658,0.030564309177817658
distributional,param_mean,sand_frac,parLP,-0.029014373738438955,0.029014373738438955
distributional,param_mean,dom_land_cover_frac,parPERC,0.028859916624668414,0.028859916624668414
distributional,param_mean,soil_depth_statsgo,parLP,0.02831090245361313,0.02831090245361313
distributional,param_mean,low_prec_freq,parK2,-0.028122950807542933,0.028122950807542933
distributional,param_mean,dom_land_cover,parLP,0.02788677682436642,0.02788677682436642
distributional,param_mean,dom_land_cover,parK1,0.027578085367082963,0.027578085367082963
distributional,param_mean,lai_diff,parTT,0.027526282928299322,0.027526282928299322
distributional,param_mean,dom_land_cover,parBETA,0.026883884289475718,0.026883884289475718
distributional,param_mean,geol_2nd_class,parBETA,-0.026694024025218623,0.026694024025218623
distributional,param_mean,dom_land_cover,parK0,-0.023528045340066188,0.023528045340066188
distributional,param_mean,glim_1st_class_frac,route_b,-0.023199930616072083,0.023199930616072083
distributional,param_mean,aridity,route_a,0.02286472497200789,0.02286472497200789
distributional,param_mean,low_prec_freq,route_a,0.021549585153192392,0.021549585153192392
distributional,param_mean,max_water_content,parK1,-0.021314921136082236,0.021314921136082236
distributional,param_mean,frac_snow,parLP,-0.02006890274653664,0.02006890274653664
distributional,param_mean,p_seasonality,parK2,-0.018207655371239098,0.018207655371239098
distributional,param_mean,geol_porosity,parFC,-0.018189857283212676,0.018189857283212676
distributional,param_mean,gvf_diff,parCFR,-0.01741257525008556,0.01741257525008556
distributional,param_mean,elev_mean,parTT,0.017396585832116788,0.017396585832116788
distributional,param_mean,lai_max,parCFR,0.016714876413932177,0.016714876413932177
distributional,param_mean,soil_conductivity,parLP,0.01647038159177889,0.01647038159177889
distributional,param_mean,gvf_max,parUZL,0.014702169558850757,0.014702169558850757
distributional,param_mean,soil_depth_pelletier,parFC,0.014227761037051371,0.014227761037051371
distributional,param_mean,geol_porosity,parK0,-0.014181038155843729,0.014181038155843729
distributional,param_mean,aridity,route_b,0.014090070074450596,0.014090070074450596
distributional,param_mean,max_water_content,parFC,-0.013908372661048192,0.013908372661048192
distributional,param_mean,geol_1st_class,parTT,0.013318015458811538,0.013318015458811538
distributional,param_mean,frac_forest,parK2,0.012355526802817152,0.012355526802817152
distributional,param_mean,dom_land_cover_frac,route_b,-0.012191999229990123,0.012191999229990123
distributional,param_mean,dom_land_cover,parK2,-0.010964201685406539,0.010964201685406539
distributional,param_mean,carbonate_rocks_frac,parLP,-0.009972989246632896,0.009972989246632896
distributional,param_mean,glim_2nd_class_frac,parFC,0.009872261180057584,0.009872261180057584
distributional,param_mean,lai_diff,parCFR,0.0077544356574198526,0.0077544356574198526
distributional,param_mean,glim_1st_class_frac,parFC,-0.0074010733582849896,0.0074010733582849896
distributional,param_mean,dom_land_cover_frac,parLP,-0.006888637042579039,0.006888637042579039
distributional,param_mean,soil_depth_statsgo,parFC,-0.006822151183730756,0.006822151183730756
distributional,param_mean,soil_porosity,parCWH,-0.0066612807735135894,0.0066612807735135894
distributional,param_mean,geol_permeability,parPERC,-0.006124603752243294,0.006124603752243294
distributional,param_mean,silt_frac,parPERC,-0.005728303925153145,0.005728303925153145
distributional,param_mean,elev_mean,parLP,-0.005423777011760634,0.005423777011760634
distributional,param_mean,geol_1st_class,route_b,-0.005195732773932988,0.005195732773932988
distributional,param_mean,lai_max,parUZL,0.0033491948611535233,0.0033491948611535233
distributional,param_mean,soil_porosity,parLP,-0.003262433411287121,0.003262433411287121
distributional,param_mean,high_prec_freq,route_a,0.0031736042183788753,0.0031736042183788753
distributional,param_mean,frac_snow,parCFMAX,-0.0028036223634506086,0.0028036223634506086
distributional,param_mean,dom_land_cover,parUZL,0.0024858276485273884,0.0024858276485273884
distributional,param_mean,geol_2nd_class,parCWH,-0.001216961512025649,0.001216961512025649
distributional,param_mean,dom_land_cover,parPERC,-0.0011288013551562842,0.0011288013551562842
distributional,param_mean,glim_2nd_class_frac,route_b,0.0001359407133182368,0.0001359407133182368
distributional,param_std,frac_snow,parTT,-0.8540135080422371,0.8540135080422371
distributional,param_std,frac_snow,parCWH,-0.835173053550835,0.835173053550835
distributional,param_std,frac_snow,parCFMAX,-0.8309515099972242,0.8309515099972242
distributional,param_std,pet_mean,parTT,0.6906111617386927,0.6906111617386927
distributional,param_std,aridity,route_a,0.6839740861587932,0.6839740861587932
distributional,param_std,pet_mean,parCWH,0.6521904377188574,0.6521904377188574
distributional,param_std,slope_mean,parCWH,-0.6200037189231473,0.6200037189231473
distributional,param_std,low_prec_freq,parCWH,0.6066920587706546,0.6066920587706546
distributional,param_std,slope_mean,parCFMAX,-0.6059795314958326,0.6059795314958326
distributional,param_std,frac_snow,route_b,0.5990380802131511,0.5990380802131511
distributional,param_std,gvf_max,route_a,-0.5943651902381474,0.5943651902381474
distributional,param_std,high_prec_freq,parCWH,0.5930646784047056,0.5930646784047056
distributional,param_std,p_mean,route_a,-0.5922402744949999,0.5922402744949999
distributional,param_std,elev_mean,parCFMAX,-0.5804194003641059,0.5804194003641059
distributional,param_std,elev_mean,parCWH,-0.5797001413771907,0.5797001413771907
distributional,param_std,lai_diff,route_a,-0.5783110638765125,0.5783110638765125
distributional,param_std,elev_mean,parTT,-0.5739949204237593,0.5739949204237593
distributional,param_std,pet_mean,parCFMAX,0.5736111144506614,0.5736111144506614
distributional,param_std,slope_mean,parTT,-0.5722794353969349,0.5722794353969349
distributional,param_std,lai_max,route_a,-0.5717333788580822,0.5717333788580822
distributional,param_std,high_prec_dur,parK2,-0.5688653763122496,0.5688653763122496
distributional,param_std,low_prec_freq,parTT,0.5337462866327597,0.5337462866327597
distributional,param_std,high_prec_freq,parTT,0.5291154573445238,0.5291154573445238
distributional,param_std,low_prec_freq,route_a,0.5262322485809857,0.5262322485809857
distributional,param_std,frac_forest,route_a,-0.5215594890877001,0.5215594890877001
distributional,param_std,elev_mean,route_b,0.5188904969268892,0.5188904969268892
distributional,param_std,low_prec_dur,route_a,0.5129769579048357,0.5129769579048357
distributional,param_std,p_mean,route_b,-0.5071121199224476,0.5071121199224476
distributional,param_std,lai_diff,parK2,0.5067940077247804,0.5067940077247804
distributional,param_std,low_prec_freq,parCFMAX,0.5017263159890202,0.5017263159890202
distributional,param_std,soil_conductivity,parUZL,0.501285402931806,0.501285402931806
distributional,param_std,high_prec_freq,parCFMAX,0.48230580702512266,0.48230580702512266
distributional,param_std,p_mean,parK0,-0.47011965474928125,0.47011965474928125
distributional,param_std,frac_forest,parCWH,-0.4678726366116917,0.4678726366116917
distributional,param_std,low_prec_dur,parK2,-0.45493691055268487,0.45493691055268487
distributional,param_std,clay_frac,parTT,0.4545814579337186,0.4545814579337186
distributional,param_std,root_depth_50,parK2,0.4497557926601681,0.4497557926601681
distributional,param_std,clay_frac,parUZL,-0.4487466357119742,0.4487466357119742
distributional,param_std,gvf_diff,parK1,0.4375164806804347,0.4375164806804347
distributional,param_std,soil_porosity,parUZL,-0.4360421047029572,0.4360421047029572
distributional,param_std,high_prec_freq,route_a,0.43583499348851745,0.43583499348851745
distributional,param_std,elev_mean,parK2,-0.4352785232043678,0.4352785232043678
distributional,param_std,sand_frac,parUZL,0.4341045777640572,0.4341045777640572
distributional,param_std,lai_max,parK2,0.4334296726786586,0.4334296726786586
distributional,param_std,gvf_diff,parK2,0.4318965786708537,0.4318965786708537
distributional,param_std,p_seasonality,parK1,0.4317672178527547,0.4317672178527547
distributional,param_std,clay_frac,parCWH,0.42917059255851886,0.42917059255851886
distributional,param_std,lai_diff,parCFR,0.4290251532252441,0.4290251532252441
distributional,param_std,gvf_max,parCFR,0.41822849416473706,0.41822849416473706
distributional,param_std,pet_mean,route_a,0.41421678596875944,0.41421678596875944
distributional,param_std,low_prec_freq,parLP,-0.408142857492436,0.408142857492436
distributional,param_std,root_depth_50,route_a,-0.39897659633578625,0.39897659633578625
distributional,param_std,aridity,parCWH,0.39838347066899743,0.39838347066899743
distributional,param_std,gvf_max,parK2,0.3959210466203885,0.3959210466203885
distributional,param_std,frac_forest,parTT,-0.3949148182315502,0.3949148182315502
distributional,param_std,lai_max,parCFR,0.3911015145795413,0.3911015145795413
distributional,param_std,frac_forest,parLP,0.3897102399712486,0.3897102399712486
distributional,param_std,low_prec_dur,parLP,-0.38564271247354076,0.38564271247354076
distributional,param_std,soil_depth_pelletier,parCFMAX,0.3842472512212923,0.3842472512212923
distributional,param_std,low_prec_dur,parCFR,-0.38400245897763274,0.38400245897763274
distributional,param_std,silt_frac,parUZL,-0.38297916166694246,0.38297916166694246
distributional,param_std,aridity,parK0,0.38158139191919677,0.38158139191919677
distributional,param_std,high_prec_dur,parK1,-0.378571800120347,0.378571800120347
distributional,param_std,frac_forest,parCFMAX,-0.37598438895771347,0.37598438895771347
distributional,param_std,high_prec_freq,parLP,-0.37531966581339227,0.37531966581339227
distributional,param_std,high_prec_dur,route_a,0.3735068900682154,0.3735068900682154
distributional,param_std,soil_conductivity,parK1,-0.36890548182307153,0.36890548182307153
distributional,param_std,high_prec_dur,parBETA,-0.3682404047151255,0.3682404047151255
distributional,param_std,root_depth_50,parCFR,0.367751430269027,0.367751430269027
distributional,param_std,frac_snow,parK2,-0.36582222437401585,0.36582222437401585
distributional,param_std,frac_snow,parUZL,0.3652476340731703,0.3652476340731703
distributional,param_std,soil_depth_pelletier,parCWH,0.3644126557993299,0.3644126557993299
distributional,param_std,gvf_max,parLP,0.3631651883145664,0.3631651883145664
distributional,param_std,soil_porosity,parK1,0.35543159857253465,0.35543159857253465
distributional,param_std,lai_diff,parLP,0.35519515129364826,0.35519515129364826
distributional,param_std,low_prec_dur,parBETA,-0.35246486859938464,0.35246486859938464
distributional,param_std,aridity,parCFR,-0.351987660228281,0.351987660228281
distributional,param_std,lai_diff,parBETA,0.34543434056840217,0.34543434056840217
distributional,param_std,gvf_diff,parCFR,0.3445629584033637,0.3445629584033637
distributional,param_std,lai_max,parLP,0.34265628894750466,0.34265628894750466
distributional,param_std,low_prec_dur,parCWH,0.341032065292749,0.341032065292749
distributional,param_std,clay_frac,parCFMAX,0.3360817364822702,0.3360817364822702
distributional,param_std,aridity,parTT,0.33200966920018304,0.33200966920018304
distributional,param_std,frac_forest,parPERC,0.3310131095347674,0.3310131095347674
distributional,param_std,p_seasonality,parK0,0.32714036450255796,0.32714036450255796
distributional,param_std,clay_frac,route_b,-0.32634252577282924,0.32634252577282924
distributional,param_std,slope_mean,parK2,-0.32424409280316235,0.32424409280316235
distributional,param_std,aridity,parCFMAX,0.32304578202782297,0.32304578202782297
distributional,param_std,dom_land_cover,parTT,0.32294408440632644,0.32294408440632644
distributional,param_std,elev_mean,parUZL,0.32057210343920456,0.32057210343920456
distributional,param_std,lai_max,parBETA,0.3179527808969177,0.3179527808969177
distributional,param_std,gvf_max,parBETA,0.3175013004208635,0.3175013004208635
distributional,param_std,soil_depth_pelletier,parTT,0.31706975459912895,0.31706975459912895
distributional,param_std,high_prec_dur,parCFR,-0.3167938594793422,0.3167938594793422
distributional,param_std,dom_land_cover,parCWH,0.3167937668883953,0.3167937668883953
distributional,param_std,gvf_diff,route_a,-0.3139158257011252,0.3139158257011252
distributional,param_std,gvf_max,parK0,-0.31364524198247457,0.31364524198247457
distributional,param_std,geol_1st_class,parCFMAX,0.3104867014186249,0.3104867014186249
distributional,param_std,sand_frac,parK1,-0.30884695566961373,0.30884695566961373
distributional,param_std,soil_conductivity,parLP,0.30582328674707415,0.30582328674707415
distributional,param_std,low_prec_freq,parCFR,-0.3053487202381726,0.3053487202381726
distributional,param_std,low_prec_dur,parTT,0.3037014506204751,0.3037014506204751
distributional,param_std,frac_snow,parLP,0.30341493707177297,0.30341493707177297
distributional,param_std,sand_frac,parLP,0.3024809846506454,0.3024809846506454
distributional,param_std,soil_depth_pelletier,parPERC,-0.3023066696798576,0.3023066696798576
distributional,param_std,clay_frac,parLP,-0.302203427945532,0.302203427945532
distributional,param_std,dom_land_cover,parCFMAX,0.2975195830654603,0.2975195830654603
distributional,param_std,gvf_max,parPERC,0.2967605294015339,0.2967605294015339
distributional,param_std,lai_max,parPERC,0.2959616021185038,0.2959616021185038
distributional,param_std,low_prec_dur,parCFMAX,0.2951167493405724,0.2951167493405724
distributional,param_std,slope_mean,route_b,0.29461381307441936,0.29461381307441936
distributional,param_std,pet_mean,parCFR,-0.29167514244517595,0.29167514244517595
distributional,param_std,aridity,parK2,-0.2877405377851408,0.2877405377851408
distributional,param_std,p_mean,parK2,0.28572374332056555,0.28572374332056555
distributional,param_std,silt_frac,parK1,0.2847634012430221,0.2847634012430221
distributional,param_std,aridity,parPERC,-0.28369909423382567,0.28369909423382567
distributional,param_std,lai_max,parK0,-0.2824647964650994,0.2824647964650994
distributional,param_std,p_seasonality,parPERC,-0.2805864998280799,0.2805864998280799
distributional,param_std,slope_mean,parPERC,0.2802893867223223,0.2802893867223223
distributional,param_std,silt_frac,parFC,-0.27979378971480895,0.27979378971480895
distributional,param_std,aridity,route_b,0.27953061419137865,0.27953061419137865
distributional,param_std,frac_forest,parCFR,0.27712518210436626,0.27712518210436626
distributional,param_std,frac_forest,parK0,-0.2761305104848792,0.2761305104848792
distributional,param_std,high_prec_dur,parUZL,0.2754469180899846,0.2754469180899846
distributional,param_std,silt_frac,route_a,-0.2747862275369073,0.2747862275369073
distributional,param_std,slope_mean,parK1,-0.2745308265867739,0.2745308265867739
distributional,param_std,silt_frac,parCFR,0.27368305384670216,0.27368305384670216
distributional,param_std,gvf_diff,parBETA,0.2730183309248497,0.2730183309248497
distributional,param_std,silt_frac,parCFMAX,-0.2718742064602305,0.2718742064602305
distributional,param_std,lai_diff,parPERC,0.2690131949637445,0.2690131949637445
distributional,param_std,geol_2nd_class,route_a,0.2689165264311739,0.2689165264311739
distributional,param_std,silt_frac,parCWH,-0.2684998046062511,0.2684998046062511
distributional,param_std,aridity,parLP,-0.2684196099458752,0.2684196099458752
distributional,param_std,p_mean,parCFR,0.26689958025860944,0.26689958025860944
distributional,param_std,geol_1st_class,parTT,0.2660846803794812,0.2660846803794812
distributional,param_std,soil_depth_pelletier,route_b,-0.2637671572994679,0.2637671572994679
distributional,param_std,aridity,parBETA,-0.2633797477383898,0.2633797477383898
distributional,param_std,silt_frac,parTT,-0.2617699561858347,0.2617699561858347
distributional,param_std,low_prec_freq,parK0,0.2587076716959817,0.2587076716959817
distributional,param_std,root_depth_50,parBETA,0.2527915335399478,0.2527915335399478
distributional,param_std,pet_mean,parFC,0.2505378412452622,0.2505378412452622
distributional,param_std,elev_mean,parBETA,-0.2504832245805437,0.2504832245805437
distributional,param_std,aridity,parFC,0.24910573523671667,0.24910573523671667
distributional,param_std,elev_mean,parCFR,-0.2487643046047383,0.2487643046047383
distributional,param_std,carbonate_rocks_frac,route_a,0.24854966117241947,0.24854966117241947
distributional,param_std,area_gages2,parCFMAX,0.24749850817278465,0.24749850817278465
distributional,param_std,root_depth_50,parLP,0.2460656470070044,0.2460656470070044
distributional,param_std,soil_depth_pelletier,parCFR,0.245275119549182,0.245275119549182
distributional,param_std,p_mean,parUZL,-0.2441804863934701,0.2441804863934701
distributional,param_std,low_prec_freq,parBETA,-0.24213636066922925,0.24213636066922925
distributional,param_std,p_mean,parPERC,0.24202831992036375,0.24202831992036375
distributional,param_std,geol_1st_class,parCWH,0.2410847648370259,0.2410847648370259
distributional,param_std,area_gages2,parPERC,-0.23850937382049173,0.23850937382049173
distributional,param_std,sand_frac,parFC,0.23834727204859113,0.23834727204859113
distributional,param_std,gvf_max,parCWH,-0.2381586361169954,0.2381586361169954
distributional,param_std,soil_porosity,parFC,-0.23764276051583152,0.23764276051583152
distributional,param_std,gvf_max,parUZL,-0.23511296629806047,0.23511296629806047
distributional,param_std,lai_diff,parK0,-0.23397067981754835,0.23397067981754835
distributional,param_std,max_water_content,parBETA,0.23338163725881966,0.23338163725881966
distributional,param_std,aridity,parUZL,0.23300720621509002,0.23300720621509002
distributional,param_std,lai_diff,parUZL,-0.23072936578734973,0.23072936578734973
distributional,param_std,silt_frac,parK0,-0.23009510965804164,0.23009510965804164
distributional,param_std,low_prec_dur,parK1,-0.22954628336110502,0.22954628336110502
distributional,param_std,geol_porosity,parCFMAX,0.2289942782743675,0.2289942782743675
distributional,param_std,soil_depth_statsgo,parPERC,-0.22794178803349371,0.22794178803349371
distributional,param_std,root_depth_50,parUZL,-0.22709673390989807,0.22709673390989807
distributional,param_std,high_prec_freq,parK1,0.22571639336788818,0.22571639336788818
distributional,param_std,gvf_diff,parUZL,-0.22431855141531476,0.22431855141531476
distributional,param_std,high_prec_freq,parK0,0.2238387446648322,0.2238387446648322
distributional,param_std,p_seasonality,parCWH,0.22078341039679467,0.22078341039679467
distributional,param_std,slope_mean,parLP,0.220626398102708,0.220626398102708
distributional,param_std,high_prec_freq,parCFR,-0.22059104119022746,0.22059104119022746
distributional,param_std,soil_conductivity,parTT,-0.22014638892054228,0.22014638892054228
distributional,param_std,soil_depth_pelletier,parBETA,0.2197203972872229,0.2197203972872229
distributional,param_std,geol_permeability,parUZL,0.21902812211369665,0.21902812211369665
distributional,param_std,carbonate_rocks_frac,parK1,0.2171022160190332,0.2171022160190332
distributional,param_std,geol_2nd_class,parCFR,-0.21648702397440772,0.21648702397440772
distributional,param_std,soil_conductivity,parCWH,-0.2151158639947299,0.2151158639947299
distributional,param_std,max_water_content,parPERC,-0.21496447075662917,0.21496447075662917
distributional,param_std,frac_forest,parK1,-0.21459668386166597,0.21459668386166597
distributional,param_std,area_gages2,parCWH,0.21455157350025958,0.21455157350025958
distributional,param_std,silt_frac,parK2,0.21294842905449646,0.21294842905449646
distributional,param_std,area_gages2,parBETA,0.212484124696217,0.212484124696217
distributional,param_std,soil_conductivity,route_b,0.21233853366103408,0.21233853366103408
distributional,param_std,high_prec_dur,parLP,-0.21145665846500258,0.21145665846500258
distributional,param_std,gvf_diff,parTT,-0.210628345728408,0.210628345728408
distributional,param_std,lai_max,parUZL,-0.2102628653501358,0.2102628653501358
distributional,param_std,elev_mean,parK1,-0.20987089986460597,0.20987089986460597
distributional,param_std,pet_mean,parLP,-0.20873690462164365,0.20873690462164365
distributional,param_std,clay_frac,parK1,0.20867198794620043,0.20867198794620043
distributional,param_std,low_prec_freq,parPERC,-0.20798698311075822,0.20798698311075822
distributional,param_std,max_water_content,parCWH,0.20742150832518905,0.20742150832518905
distributional,param_std,geol_2nd_class,parPERC,-0.20458810135188207,0.20458810135188207
distributional,param_std,p_seasonality,parK2,0.20389517125080048,0.20389517125080048
distributional,param_std,low_prec_dur,parPERC,-0.20255090877176954,0.20255090877176954
distributional,param_std,clay_frac,route_a,0.20252682799352933,0.20252682799352933
distributional,param_std,silt_frac,parBETA,0.20222971488181832,0.20222971488181832
distributional,param_std,geol_permeability,parCWH,0.1999991525662198,0.1999991525662198
distributional,param_std,area_gages2,parK0,0.19970437365608568,0.19970437365608568
distributional,param_std,glim_1st_class_frac,parK2,0.19923541855496196,0.19923541855496196
distributional,param_std,gvf_diff,parCFMAX,-0.19850665999825276,0.19850665999825276
distributional,param_std,slope_mean,parUZL,0.19779020624795118,0.19779020624795118
distributional,param_std,gvf_diff,parLP,0.19720054854116423,0.19720054854116423
distributional,param_std,geol_1st_class,parK2,0.19669635815245895,0.19669635815245895
distributional,param_std,lai_diff,parK1,0.19621222868491986,0.19621222868491986
distributional,param_std,glim_1st_class_frac,route_a,-0.19528999519664098,0.19528999519664098
distributional,param_std,slope_mean,parBETA,-0.19487325605346914,0.19487325605346914
distributional,param_std,geol_1st_class,parBETA,0.19456538161623566,0.19456538161623566
distributional,param_std,soil_porosity,parCFR,0.19434647929278107,0.19434647929278107
distributional,param_std,geol_porosity,parPERC,-0.19258039960477288,0.19258039960477288
distributional,param_std,geol_permeability,parCFMAX,0.19251930182480323,0.19251930182480323
distributional,param_std,p_seasonality,parCFMAX,0.1912764802957185,0.1912764802957185
distributional,param_std,p_mean,parK1,-0.19118575139479654,0.19118575139479654
distributional,param_std,p_seasonality,route_b,0.1911613058870393,0.1911613058870393
distributional,param_std,frac_snow,parK1,-0.19000929411244855,0.19000929411244855
distributional,param_std,sand_frac,parK0,0.18984121219745104,0.18984121219745104
distributional,param_std,root_depth_50,parPERC,0.1896451293998582,0.1896451293998582
distributional,param_std,gvf_diff,route_b,0.18911461576871505,0.18911461576871505
distributional,param_std,p_mean,parBETA,0.18851982851275936,0.18851982851275936
distributional,param_std,pet_mean,parBETA,-0.18731991475330476,0.18731991475330476
distributional,param_std,gvf_diff,parCWH,-0.18605387789909697,0.18605387789909697
distributional,param_std,geol_1st_class,parPERC,-0.185258938872518,0.185258938872518
distributional,param_std,clay_frac,parPERC,-0.18474805066608102,0.18474805066608102
distributional,param_std,area_gages2,parTT,0.18398727438974946,0.18398727438974946
distributional,param_std,geol_permeability,route_a,0.18344095463461815,0.18344095463461815
distributional,param_std,geol_2nd_class,parK2,-0.18241210163768953,0.18241210163768953
distributional,param_std,slope_mean,parK0,-0.1815767432652626,0.1815767432652626
distributional,param_std,soil_porosity,parLP,-0.1803082654731702,0.1803082654731702
