basin_id,variant,seed,sample_count,parBETA_mean,parBETA_std,parFC_mean,parFC_std,parK0_mean,parK0_std,parK1_mean,parK1_std,parK2_mean,parK2_std,parLP_mean,parLP_std,parPERC_mean,parPERC_std,parUZL_mean,parUZL_std,parTT_mean,parTT_std,parCFMAX_mean,parCFMAX_std,parCFR_mean,parCFR_std,parCWH_mean,parCWH_std,route_a_mean,route_a_std,route_b_mean,route_b_std
12143600,mc_dropout,222,100,1.0555981504917145,0.1142351618763306,152.2945832824707,70.6219267301201,0.8999696415662766,0.0001286595532744418,0.27748189985752103,0.034472261655868836,0.025253473846241832,0.005604586765346274,0.9981751328706742,0.007495140619060111,9.462298393249512,0.7095607812167687,72.21552177429199,11.749347319451845,0.18027583837509156,0.25412573017888423,1.6538054430484772,0.24803577302079857,2.8988975973530026e-06,9.179881056642724e-06,1.0494824076989094e-08,8.344364904668486e-08,0.040762912013160534,0.054157261442783065,0.8831714065372944,0.5439860940184886
12144000,mc_dropout,222,100,1.1076459288597107,0.2808027293300184,188.61719902038575,104.75158852486601,0.8999651616811752,0.00014661019166182452,0.2871473675966263,0.036143330885991774,0.022005784744396805,0.005969526710839569,0.9989367133378982,0.003927562130199969,9.362483553886413,0.8415620752405579,70.54938720703124,12.79862483744288,0.12198112845420837,0.2912194731288237,1.4042139321565628,0.2633798076579552,1.17566542714536e-06,5.592664770164083e-06,4.456248701172096e-10,2.1328053012868386e-09,0.03775582255206245,0.06246391537706228,1.015278838723898,0.6482886585688886
12145500,mc_dropout,222,100,1.395344945192337,0.40316913790305187,170.88027801513672,57.98624430083523,0.8962098962068558,0.008409859454554136,0.3944558072090149,0.051960973157546664,0.04174260592088103,0.005920850006855238,0.9906576341390609,0.017186572792032097,6.565146276950836,1.4428046775988201,28.68376601219177,6.910966108576578,0.20726540923118592,0.20457472128198798,2.0186904287338256,0.2808459145617303,4.719317819553204e-05,0.00012764391110280877,2.682300413187847e-06,9.711391341624576e-06,0.062439287771558154,0.08419136714058878,0.9879642489552498,0.4129575389481461
12147500,mc_dropout,222,100,1.021185472011566,0.04811956930315065,90.75974697113037,29.617106459959363,0.8999665373563767,0.00024059934251880193,0.4505499309301376,0.04398735976536933,0.04172034729272127,0.00859935414702028,0.9996584451198578,0.0009217221321858602,9.211656999588012,0.7800036823947911,34.591149950027464,11.088273870202695,0.19493730068206788,0.22452682897912318,1.8763432502746582,0.2114963382787548,1.3727019264007239e-06,4.057729998494772e-06,2.910328391730215e-09,1.5977493577825375e-08,0.007924747883484996,0.015714560064259756,0.6429224039614201,0.2992369331631856
12167000,mc_dropout,222,100,1.090639282464981,0.2021568029605826,84.04637435913087,30.51160221886913,0.899892401099205,0.0004327423288029011,0.44545944422483447,0.043122625553864605,0.04706334892660379,0.006554044411760012,0.9996336251497269,0.001672041862145382,7.407238802909851,1.462210617208365,24.948283758163452,7.479146917501354,0.32156410694122317,0.23143127029637728,1.7903969812393188,0.268130130681028,1.004367571461861e-06,3.012701516895128e-06,1.3397486061452138e-08,6.990920138335047e-08,0.01875547814919287,0.03950210677781406,0.6268917712569236,0.30234707579329206
12175500,mc_dropout,222,100,1.001482275724411,0.007695252963725286,57.774398956298825,11.546943460630319,0.8999999952316284,2.40477966096778e-07,0.38485050916671754,0.05881300324491585,0.02493623602204025,0.00606867407973603,0.9999882328510284,6.063865474277302e-05,9.66873942375183,0.4286510967855773,61.193323402404786,17.307417382109325,-0.15486458897590638,0.2546742326430859,1.698739492893219,0.21546399461261947,1.9205509989351835e-07,1.5948088925945994e-06,1.3101781924583812e-10,1.2386938356747782e-09,0.008477892356428356,0.03031286431708454,2.346185423731804,1.1815609471577049
12178100,mc_dropout,222,100,1.0013269472122193,0.005322391378632391,58.65839729309082,12.556577130098141,0.9000000184774399,8.483774302680345e-08,0.44342470794916156,0.038861426354170066,0.027275225119665264,0.006578995845416882,0.9999847596883774,8.112834671592776e-05,9.724738121032715,0.416494433685488,42.22484369754791,15.415093402721368,-0.025473233461380005,0.2937893469381916,1.7108839547634125,0.23241590685060073,5.732053331360536e-08,3.30160607450031e-07,3.456119380385418e-11,3.026788551391184e-10,0.0004971007241954014,0.0018709712224905157,2.4291025003790856,1.1804252740030052
12186000,mc_dropout,222,100,1.0024437057971953,0.00821744817347015,64.50666339874267,19.503027669650777,0.8999988341331482,6.580578024436966e-06,0.3676880407333374,0.05933114412708801,0.030625312216579915,0.0053646130535976375,0.999871164560318,0.000553716180386564,9.457129015922547,0.5119175795952835,59.9546356010437,13.866721036971024,0.2594928359985352,0.23794249130795328,1.6568877029418945,0.2885261511353946,6.491576446107784e-07,3.0814006909660716e-06,1.546007581773072e-10,7.529655482914426e-10,0.0189601990056633,0.03437033577036546,0.8763864527642727,0.5431446680248667
12189500,mc_dropout,222,100,1.0048350811004638,0.02806429239380116,60.59802223205566,13.79188268093687,0.8999983537197113,1.1978877543817221e-05,0.3488448429107666,0.05999999926430476,0.025468389205634594,0.0064722154271714665,0.9997369885444641,0.0020132292685812766,9.41888177394867,0.8588275636420017,62.47747230529785,14.625535779669942,0.22371575355529785,0.2787687121520665,1.3732600247859954,0.28205182016319774,9.997850288728027e-08,4.0849383180591553e-07,2.192853107262027e-11,1.3077705034797584e-10,0.03181975697460302,0.10162846346175157,1.0026397870481014,0.710083973150973
12375900,mc_dropout,222,100,1.0886767041683196,0.1614397738239837,425.03179122924803,228.83194901257016,0.8998383289575577,0.0005563691529313584,0.1281434118375182,0.0629504950502407,0.014521604613400995,0.005478116754376169,0.9213755384087563,0.1260353316410486,2.3975822848081587,1.485791464137519,77.63841758728027,21.259759321615242,-1.4066952073574066,0.3600987944249528,1.1250172221660615,0.22712860567518028,2.4748310436058154e-06,7.223366313310167e-06,1.0608383422486274e-08,4.462078983706133e-08,0.16098553281066416,0.1647287568157885,4.851751273870468,1.12948526002006
