basin_id,paradigm,regime,contrast,within_base,within_cn,within_pooled,between_all,excess,prop_between_gt_within,prop_excess_gt_0,frac_snow,snow_stratum
01187300,IC,IC,Base-CN,0.39198090405373398,0.47085370369462137,0.43141730387417765,0.50852433273632347,0.077107028862145821,True,True,0.20126933569514599,S3
01195100,IC,IC,Base-CN,0.46564887835929281,0.49226240249768333,0.47895564042848804,0.46641626140421877,-0.01253937902426927,False,False,0.10604289209171699,S2
01333000,IC,IC,Base-CN,0.43108032730974383,0.51962310307724657,0.47535171519349517,0.51259112740856561,0.037239412215070433,True,True,0.22224496801649801,S3
01350000,IC,IC,Base-CN,0.51786874686830897,0.4995425959827488,0.50870567142552892,0.51997261304366515,0.011266941618136239,True,True,0.231159657658639,S3
01350080,IC,IC,Base-CN,0.50393235010867099,0.50941030423015865,0.50667132716941476,0.50186680774708459,-0.0048045194223301779,False,False,0.221156578322867,S3
01350140,IC,IC,Base-CN,0.47471001942552143,0.4849392590671896,0.47982463924635554,0.47959271716243418,-0.00023192208392136537,False,False,0.21985902668281099,S3
01365000,IC,IC,Base-CN,0.45633082370778399,0.49927245564609501,0.4778016396769395,0.49579623632689696,0.017994596649957451,True,True,0.20227021109368101,S3
01411300,IC,IC,Base-CN,0.45987189564581821,0.48126090330328131,0.47056639947454976,0.46047873908796727,-0.010087660386582487,False,False,0.048094855035164599,S1
01413500,IC,IC,Base-CN,0.44831806543135699,0.48090206139501324,0.46461006341318511,0.45853314216802094,-0.0060769212451641796,False,False,0.216908033968228,S3
01414500,IC,IC,Base-CN,0.45213034791158824,0.38649040568325599,0.41931037679742211,0.42089584093621746,0.001585464138795345,True,True,0.216628505016047,S3
01415000,IC,IC,Base-CN,0.52176104842247095,0.5244171868786216,0.52308911765054633,0.52382042781021787,0.00073131015967153878,True,True,0.213452184948768,S3
01423000,IC,IC,Base-CN,0.45385959591346781,0.48525713221796268,0.46955836406571527,0.50998427017033576,0.04042590610462049,True,True,0.217830297712483,S3
01434025,IC,IC,Base-CN,0.50427097935119736,0.52293215383747138,0.51360156659433431,0.53286887061351096,0.019267304019176645,True,True,0.23781373120697999,S3
01435000,IC,IC,Base-CN,0.41007031632635305,0.52275136695380586,0.46641084164007945,0.45470379351770673,-0.011707048122372721,False,False,0.223616269388589,S3
01439500,IC,IC,Base-CN,0.35327821481343202,0.42840241707097182,0.39084031594220192,0.43614838755859897,0.04530807161639705,True,True,0.163765228832016,S3
01440000,IC,IC,Base-CN,0.38612719171698312,0.41630440533904267,0.40121579852801292,0.39304006978738304,-0.008175728740629884,False,False,0.147767408338048,S2
01440400,IC,IC,Base-CN,0.48707741001500759,0.50594640489317499,0.49651190745409129,0.47453669914980756,-0.021975208304283733,False,False,0.17222337109288199,S3
01451800,IC,IC,Base-CN,0.54121654090764759,0.54599186751763962,0.54360420421264366,0.53708667417245048,-0.0065175300401931757,False,False,0.12836266599142701,S2
01466500,IC,IC,Base-CN,0.4677235433009081,0.46362320107838112,0.46567337218964461,0.4481930122973623,-0.017480359892282304,False,False,0.062661769761676103,S2
01484100,IC,IC,Base-CN,0.45222021097898579,0.51752422405929888,0.48487221751914233,0.48418058385296225,-0.00069163366618008038,False,False,0.042571686471381001,S1
01487000,IC,IC,Base-CN,0.47510105695987698,0.37808737935629227,0.42659421815808463,0.43671749415258432,0.010123275994499692,True,True,0.042468989425902597,S1
01491000,IC,IC,Base-CN,0.41691048219231797,0.48080662296504595,0.44885855257868196,0.47276198819270521,0.02390343561402325,True,True,0.050025721123379399,S2
01510000,IC,IC,Base-CN,0.53144075021976689,0.5381123844918746,0.53477656735582069,0.54389610637576014,0.0091195390199394488,True,True,0.23705740062296199,S3
01516500,IC,IC,Base-CN,0.45307681112629294,0.56537510895808862,0.50922596004219078,0.51417933685831485,0.0049533768161240666,True,True,0.199238597784613,S3
01518862,IC,IC,Base-CN,0.46798822263299344,0.48367216898154536,0.47583019580726937,0.46799621915692108,-0.0078339766503482955,False,False,0.20111134491157401,S3
01532000,IC,IC,Base-CN,0.4994629286365912,0.53042560652505433,0.51494426758082279,0.53405739533769903,0.019113127756876236,True,True,0.17674126662110801,S3
01539000,IC,IC,Base-CN,0.51425289482882808,0.52672400991514012,0.52048845237198416,0.53280243607765498,0.012313983705670828,True,True,0.156285913306627,S3
01542810,IC,IC,Base-CN,0.43085305749801195,0.54775478784937548,0.48930392267369371,0.51457595941450918,0.025272036740815462,True,True,0.189716485804691,S3
