basin_id,paradigm,period,effect,effect_value,status,metric,effect_family,estimand,seed_count,seed_or_restart
01142500,dPL-MLP,train,TGD-Base,0.3069485366448179,median_across_seeds,kge,structural,,3.0,median_across_seeds
01144000,dPL-MLP,test,CN-Base,0.2771183361042656,median_across_seeds,kge,structural,,3.0,median_across_seeds
01144000,dPL-MLP,test,CN-TGD,0.07599003380287539,median_across_seeds,kge,structural,,3.0,median_across_seeds
01144000,dPL-MLP,test,TGD-Base,0.19860659273782888,median_across_seeds,kge,structural,,3.0,median_across_seeds
01144000,dPL-MLP,train,CN-Base,0.3593685092014737,median_across_seeds,kge,structural,,3.0,median_across_seeds
01144000,dPL-MLP,train,CN-TGD,0.12415336681092315,median_across_seeds,kge,structural,,3.0,median_across_seeds
01144000,dPL-MLP,train,TGD-Base,0.23521514239055052,median_across_seeds,kge,structural,,3.0,median_across_seeds
01162500,dPL-MLP,test,CN-Base,0.10335333774350486,median_across_seeds,kge,structural,,3.0,median_across_seeds
01162500,dPL-MLP,test,CN-TGD,0.09995327248980224,median_across_seeds,kge,structural,,3.0,median_across_seeds
01162500,dPL-MLP,test,TGD-Base,-0.003299246014769275,median_across_seeds,kge,structural,,3.0,median_across_seeds
01162500,dPL-MLP,train,CN-Base,0.21132328416506152,median_across_seeds,kge,structural,,3.0,median_across_seeds
01162500,dPL-MLP,train,CN-TGD,0.1699134849405488,median_across_seeds,kge,structural,,3.0,median_across_seeds
01162500,dPL-MLP,train,TGD-Base,0.04221746896790046,median_across_seeds,kge,structural,,3.0,median_across_seeds
01169000,dPL-MLP,test,CN-Base,0.17014315484714193,median_across_seeds,kge,structural,,3.0,median_across_seeds
01169000,dPL-MLP,test,CN-TGD,0.23543340069893592,median_across_seeds,kge,structural,,3.0,median_across_seeds
01169000,dPL-MLP,test,TGD-Base,-0.06442979440976371,median_across_seeds,kge,structural,,3.0,median_across_seeds
01169000,dPL-MLP,train,CN-Base,0.2321242563864342,median_across_seeds,kge,structural,,3.0,median_across_seeds
01169000,dPL-MLP,train,CN-TGD,0.2609765082288693,median_across_seeds,kge,structural,,3.0,median_across_seeds
01169000,dPL-MLP,train,TGD-Base,-0.03268861286179725,median_across_seeds,kge,structural,,3.0,median_across_seeds
01170100,dPL-MLP,test,CN-Base,0.1383062715288922,median_across_seeds,kge,structural,,3.0,median_across_seeds
01170100,dPL-MLP,test,CN-TGD,0.1421553871922122,median_across_seeds,kge,structural,,3.0,median_across_seeds
01170100,dPL-MLP,test,TGD-Base,-0.003634624632012695,median_across_seeds,kge,structural,,3.0,median_across_seeds
01170100,dPL-MLP,train,CN-Base,0.23715421718477459,median_across_seeds,kge,structural,,3.0,median_across_seeds
01170100,dPL-MLP,train,CN-TGD,0.19989472348358783,median_across_seeds,kge,structural,,3.0,median_across_seeds
01170100,dPL-MLP,train,TGD-Base,0.04085155668379237,median_across_seeds,kge,structural,,3.0,median_across_seeds
01181000,dPL-MLP,test,CN-Base,0.08446344994801624,median_across_seeds,kge,structural,,3.0,median_across_seeds
01181000,dPL-MLP,test,CN-TGD,0.08363146203956895,median_across_seeds,kge,structural,,3.0,median_across_seeds
01181000,dPL-MLP,test,TGD-Base,0.0007699205120280661,median_across_seeds,kge,structural,,3.0,median_across_seeds
01181000,dPL-MLP,train,CN-Base,0.16683335078489336,median_across_seeds,kge,structural,,3.0,median_across_seeds
01181000,dPL-MLP,train,CN-TGD,0.12897626786900096,median_across_seeds,kge,structural,,3.0,median_across_seeds
01181000,dPL-MLP,train,TGD-Base,0.037857082915892404,median_across_seeds,kge,structural,,3.0,median_across_seeds
01187300,dPL-MLP,test,CN-Base,0.04434349923537495,median_across_seeds,kge,structural,,3.0,median_across_seeds
01187300,dPL-MLP,test,CN-TGD,0.027563960904746887,median_across_seeds,kge,structural,,3.0,median_across_seeds
01187300,dPL-MLP,test,TGD-Base,0.016209276904001313,median_across_seeds,kge,structural,,3.0,median_across_seeds
01187300,dPL-MLP,train,CN-Base,0.099860690526969,median_across_seeds,kge,structural,,3.0,median_across_seeds
01187300,dPL-MLP,train,CN-TGD,0.07021128050861414,median_across_seeds,kge,structural,,3.0,median_across_seeds
01187300,dPL-MLP,train,TGD-Base,0.02964941001835486,median_across_seeds,kge,structural,,3.0,median_across_seeds
01195100,dPL-MLP,test,CN-Base,-0.01149215617781063,median_across_seeds,kge,structural,,3.0,median_across_seeds
01195100,dPL-MLP,test,CN-TGD,-0.003156837105432353,median_across_seeds,kge,structural,,3.0,median_across_seeds
01195100,dPL-MLP,test,TGD-Base,-0.0019392800624978834,median_across_seeds,kge,structural,,3.0,median_across_seeds
01195100,dPL-MLP,train,CN-Base,0.016965191680639147,median_across_seeds,kge,structural,,3.0,median_across_seeds
01195100,dPL-MLP,train,CN-TGD,0.01330513214113449,median_across_seeds,kge,structural,,3.0,median_across_seeds
01195100,dPL-MLP,train,TGD-Base,0.010554761179903838,median_across_seeds,kge,structural,,3.0,median_across_seeds
01333000,dPL-MLP,test,CN-Base,0.09773699554187343,median_across_seeds,kge,structural,,3.0,median_across_seeds
01333000,dPL-MLP,test,CN-TGD,0.10094291182292248,median_across_seeds,kge,structural,,3.0,median_across_seeds
01333000,dPL-MLP,test,TGD-Base,0.009691777086367703,median_across_seeds,kge,structural,,3.0,median_across_seeds
01333000,dPL-MLP,train,CN-Base,0.1977927696753493,median_across_seeds,kge,structural,,3.0,median_across_seeds
01333000,dPL-MLP,train,CN-TGD,0.15087634267610806,median_across_seeds,kge,structural,,3.0,median_across_seeds
01333000,dPL-MLP,train,TGD-Base,0.05420451626150313,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350000,dPL-MLP,test,CN-Base,0.08005562524257093,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350000,dPL-MLP,test,CN-TGD,0.035330110013323535,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350000,dPL-MLP,test,TGD-Base,0.04193755719672687,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350000,dPL-MLP,train,CN-Base,0.18047431908205014,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350000,dPL-MLP,train,CN-TGD,0.12678137185627447,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350000,dPL-MLP,train,TGD-Base,0.051457220100546985,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350080,dPL-MLP,test,CN-Base,0.09930244320681791,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350080,dPL-MLP,test,CN-TGD,0.035472238587208604,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350080,dPL-MLP,test,TGD-Base,0.0426744008562443,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350080,dPL-MLP,train,CN-Base,0.2799420270046271,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350080,dPL-MLP,train,CN-TGD,0.21638062373962585,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350080,dPL-MLP,train,TGD-Base,0.05364842941067688,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350140,dPL-MLP,test,CN-Base,0.09787892335975523,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350140,dPL-MLP,test,CN-TGD,0.05862110265355758,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350140,dPL-MLP,test,TGD-Base,0.042235351913261665,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350140,dPL-MLP,train,CN-Base,0.195661689328412,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350140,dPL-MLP,train,CN-TGD,0.13597650536807282,median_across_seeds,kge,structural,,3.0,median_across_seeds
01350140,dPL-MLP,train,TGD-Base,0.05916671099015963,median_across_seeds,kge,structural,,3.0,median_across_seeds
01365000,dPL-MLP,test,CN-Base,0.057003741117210405,median_across_seeds,kge,structural,,3.0,median_across_seeds
01365000,dPL-MLP,test,CN-TGD,0.03670336923492323,median_across_seeds,kge,structural,,3.0,median_across_seeds
01365000,dPL-MLP,test,TGD-Base,0.02030037188228717,median_across_seeds,kge,structural,,3.0,median_across_seeds
01365000,dPL-MLP,train,CN-Base,0.1734584585661456,median_across_seeds,kge,structural,,3.0,median_across_seeds
01365000,dPL-MLP,train,CN-TGD,0.14284697544783742,median_across_seeds,kge,structural,,3.0,median_across_seeds
01365000,dPL-MLP,train,TGD-Base,0.01871640577017375,median_across_seeds,kge,structural,,3.0,median_across_seeds
01411300,dPL-MLP,test,CN-Base,0.0005668293712821626,median_across_seeds,kge,structural,,3.0,median_across_seeds
01411300,dPL-MLP,test,CN-TGD,-0.02402922910865224,median_across_seeds,kge,structural,,3.0,median_across_seeds
01411300,dPL-MLP,test,TGD-Base,0.01744815455494697,median_across_seeds,kge,structural,,3.0,median_across_seeds
01411300,dPL-MLP,train,CN-Base,0.005183411515385261,median_across_seeds,kge,structural,,3.0,median_across_seeds
01411300,dPL-MLP,train,CN-TGD,0.00721927503309705,median_across_seeds,kge,structural,,3.0,median_across_seeds
01411300,dPL-MLP,train,TGD-Base,0.0008927237111272524,median_across_seeds,kge,structural,,3.0,median_across_seeds
01413500,dPL-MLP,test,CN-Base,0.09444148186721069,median_across_seeds,kge,structural,,3.0,median_across_seeds
01413500,dPL-MLP,test,CN-TGD,0.04024854634466435,median_across_seeds,kge,structural,,3.0,median_across_seeds
01413500,dPL-MLP,test,TGD-Base,0.05113048278905241,median_across_seeds,kge,structural,,3.0,median_across_seeds
01413500,dPL-MLP,train,CN-Base,0.18426331124372397,median_across_seeds,kge,structural,,3.0,median_across_seeds
01413500,dPL-MLP,train,CN-TGD,0.1518578211368009,median_across_seeds,kge,structural,,3.0,median_across_seeds
01413500,dPL-MLP,train,TGD-Base,0.029998037584609616,median_across_seeds,kge,structural,,3.0,median_across_seeds
01414500,dPL-MLP,test,CN-Base,0.06798146898753865,median_across_seeds,kge,structural,,3.0,median_across_seeds
01414500,dPL-MLP,test,CN-TGD,0.01590879917424004,median_across_seeds,kge,structural,,3.0,median_across_seeds
01414500,dPL-MLP,test,TGD-Base,0.0399006425093551,median_across_seeds,kge,structural,,3.0,median_across_seeds
01414500,dPL-MLP,train,CN-Base,0.17070347168077182,median_across_seeds,kge,structural,,3.0,median_across_seeds
01414500,dPL-MLP,train,CN-TGD,0.1698260747222764,median_across_seeds,kge,structural,,3.0,median_across_seeds
01414500,dPL-MLP,train,TGD-Base,-0.0006570214589863843,median_across_seeds,kge,structural,,3.0,median_across_seeds
01415000,dPL-MLP,test,CN-Base,0.07380203769719984,median_across_seeds,kge,structural,,3.0,median_across_seeds
01415000,dPL-MLP,test,CN-TGD,0.025577417527536728,median_across_seeds,kge,structural,,3.0,median_across_seeds
01415000,dPL-MLP,test,TGD-Base,0.0351339941166966,median_across_seeds,kge,structural,,3.0,median_across_seeds
01415000,dPL-MLP,train,CN-Base,0.15069014354051558,median_across_seeds,kge,structural,,3.0,median_across_seeds
01415000,dPL-MLP,train,CN-TGD,0.11432181593140212,median_across_seeds,kge,structural,,3.0,median_across_seeds
01415000,dPL-MLP,train,TGD-Base,0.03660949901990751,median_across_seeds,kge,structural,,3.0,median_across_seeds
01423000,dPL-MLP,test,CN-Base,0.11635903815337245,median_across_seeds,kge,structural,,3.0,median_across_seeds
01423000,dPL-MLP,test,CN-TGD,0.044222133476660375,median_across_seeds,kge,structural,,3.0,median_across_seeds
01423000,dPL-MLP,test,TGD-Base,0.06152442767616284,median_across_seeds,kge,structural,,3.0,median_across_seeds
01423000,dPL-MLP,train,CN-Base,0.1798739588498316,median_across_seeds,kge,structural,,3.0,median_across_seeds
01423000,dPL-MLP,train,CN-TGD,0.1389790080980179,median_across_seeds,kge,structural,,3.0,median_across_seeds
01423000,dPL-MLP,train,TGD-Base,0.04089495075181371,median_across_seeds,kge,structural,,3.0,median_across_seeds
01434025,dPL-MLP,test,CN-Base,0.07330967693172741,median_across_seeds,kge,structural,,3.0,median_across_seeds
01434025,dPL-MLP,test,CN-TGD,0.03238235960236069,median_across_seeds,kge,structural,,3.0,median_across_seeds
01434025,dPL-MLP,test,TGD-Base,0.04092731732936672,median_across_seeds,kge,structural,,3.0,median_across_seeds
01434025,dPL-MLP,train,CN-Base,0.17755716379836428,median_across_seeds,kge,structural,,3.0,median_across_seeds
01434025,dPL-MLP,train,CN-TGD,0.16909943972222408,median_across_seeds,kge,structural,,3.0,median_across_seeds
01434025,dPL-MLP,train,TGD-Base,0.002003191249916436,median_across_seeds,kge,structural,,3.0,median_across_seeds
01435000,dPL-MLP,test,CN-Base,0.039416032605883666,median_across_seeds,kge,structural,,3.0,median_across_seeds
01435000,dPL-MLP,test,CN-TGD,0.013022825424993334,median_across_seeds,kge,structural,,3.0,median_across_seeds
01435000,dPL-MLP,test,TGD-Base,0.024315162731870288,median_across_seeds,kge,structural,,3.0,median_across_seeds
01435000,dPL-MLP,train,CN-Base,0.18389517405908273,median_across_seeds,kge,structural,,3.0,median_across_seeds
01435000,dPL-MLP,train,CN-TGD,0.16045318326594626,median_across_seeds,kge,structural,,3.0,median_across_seeds
01435000,dPL-MLP,train,TGD-Base,0.03342684918847727,median_across_seeds,kge,structural,,3.0,median_across_seeds
01439500,dPL-MLP,test,CN-Base,-0.006216551453852248,median_across_seeds,kge,structural,,3.0,median_across_seeds
01439500,dPL-MLP,test,CN-TGD,0.009812812305078689,median_across_seeds,kge,structural,,3.0,median_across_seeds
01439500,dPL-MLP,test,TGD-Base,-0.0183062641758871,median_across_seeds,kge,structural,,3.0,median_across_seeds
01439500,dPL-MLP,train,CN-Base,0.11992627837077496,median_across_seeds,kge,structural,,3.0,median_across_seeds
01439500,dPL-MLP,train,CN-TGD,0.07372467925996329,median_across_seeds,kge,structural,,3.0,median_across_seeds
01439500,dPL-MLP,train,TGD-Base,0.05177672507053588,median_across_seeds,kge,structural,,3.0,median_across_seeds
01440000,dPL-MLP,test,CN-Base,0.01231425457206159,median_across_seeds,kge,structural,,3.0,median_across_seeds
01440000,dPL-MLP,test,CN-TGD,0.022235360019864148,median_across_seeds,kge,structural,,3.0,median_across_seeds
01440000,dPL-MLP,test,TGD-Base,-0.008718386220352148,median_across_seeds,kge,structural,,3.0,median_across_seeds
01440000,dPL-MLP,train,CN-Base,0.08280863214715617,median_across_seeds,kge,structural,,3.0,median_across_seeds
01440000,dPL-MLP,train,CN-TGD,0.05203472356706962,median_across_seeds,kge,structural,,3.0,median_across_seeds
01440000,dPL-MLP,train,TGD-Base,0.021402765873294594,median_across_seeds,kge,structural,,3.0,median_across_seeds
01440400,dPL-MLP,test,CN-Base,-0.017714901430111896,median_across_seeds,kge,structural,,3.0,median_across_seeds
01440400,dPL-MLP,test,CN-TGD,-0.002187145823371983,median_across_seeds,kge,structural,,3.0,median_across_seeds
01440400,dPL-MLP,test,TGD-Base,-0.0050229664624010795,median_across_seeds,kge,structural,,3.0,median_across_seeds
01440400,dPL-MLP,train,CN-Base,0.09799617736590638,median_across_seeds,kge,structural,,3.0,median_across_seeds
01440400,dPL-MLP,train,CN-TGD,0.06017576446987216,median_across_seeds,kge,structural,,3.0,median_across_seeds
01440400,dPL-MLP,train,TGD-Base,0.02834954078258134,median_across_seeds,kge,structural,,3.0,median_across_seeds
01451800,dPL-MLP,test,CN-Base,0.009758572192985482,median_across_seeds,kge,structural,,3.0,median_across_seeds
01451800,dPL-MLP,test,CN-TGD,-0.0005027982790719587,median_across_seeds,kge,structural,,3.0,median_across_seeds
01451800,dPL-MLP,test,TGD-Base,0.010004109593343413,median_across_seeds,kge,structural,,3.0,median_across_seeds
01451800,dPL-MLP,train,CN-Base,0.03163299923240015,median_across_seeds,kge,structural,,3.0,median_across_seeds
01451800,dPL-MLP,train,CN-TGD,0.020558342647178707,median_across_seeds,kge,structural,,3.0,median_across_seeds
01451800,dPL-MLP,train,TGD-Base,0.011074656585221443,median_across_seeds,kge,structural,,3.0,median_across_seeds
01466500,dPL-MLP,test,CN-Base,-0.24170197497201446,median_across_seeds,kge,structural,,3.0,median_across_seeds
01466500,dPL-MLP,test,CN-TGD,-0.05775051479146143,median_across_seeds,kge,structural,,3.0,median_across_seeds
01466500,dPL-MLP,test,TGD-Base,-0.16366383854311017,median_across_seeds,kge,structural,,3.0,median_across_seeds
01466500,dPL-MLP,train,CN-Base,-0.04673199911119763,median_across_seeds,kge,structural,,3.0,median_across_seeds
01466500,dPL-MLP,train,CN-TGD,-0.035356609816282525,median_across_seeds,kge,structural,,3.0,median_across_seeds
01466500,dPL-MLP,train,TGD-Base,-0.0034929511494142806,median_across_seeds,kge,structural,,3.0,median_across_seeds
01484100,dPL-MLP,test,CN-Base,0.02929800555298101,median_across_seeds,kge,structural,,3.0,median_across_seeds
01484100,dPL-MLP,test,CN-TGD,0.003697655086247309,median_across_seeds,kge,structural,,3.0,median_across_seeds
01484100,dPL-MLP,test,TGD-Base,0.025950788233810362,median_across_seeds,kge,structural,,3.0,median_across_seeds
01484100,dPL-MLP,train,CN-Base,0.034602687994791936,median_across_seeds,kge,structural,,3.0,median_across_seeds
01484100,dPL-MLP,train,CN-TGD,0.017819369669932694,median_across_seeds,kge,structural,,3.0,median_across_seeds
01484100,dPL-MLP,train,TGD-Base,0.022173591325574393,median_across_seeds,kge,structural,,3.0,median_across_seeds
01487000,dPL-MLP,test,CN-Base,0.047578189343944643,median_across_seeds,kge,structural,,3.0,median_across_seeds
01487000,dPL-MLP,test,CN-TGD,-0.004508419416064835,median_across_seeds,kge,structural,,3.0,median_across_seeds
01487000,dPL-MLP,test,TGD-Base,0.025783970968274006,median_across_seeds,kge,structural,,3.0,median_across_seeds
01487000,dPL-MLP,train,CN-Base,0.009794506740576803,median_across_seeds,kge,structural,,3.0,median_across_seeds
01487000,dPL-MLP,train,CN-TGD,0.009669165642461341,median_across_seeds,kge,structural,,3.0,median_across_seeds
01487000,dPL-MLP,train,TGD-Base,0.011011007234426606,median_across_seeds,kge,structural,,3.0,median_across_seeds
01491000,dPL-MLP,test,CN-Base,0.07542021377620856,median_across_seeds,kge,structural,,3.0,median_across_seeds
01491000,dPL-MLP,test,CN-TGD,0.020491261545189987,median_across_seeds,kge,structural,,3.0,median_across_seeds
01491000,dPL-MLP,test,TGD-Base,0.031114821172394502,median_across_seeds,kge,structural,,3.0,median_across_seeds
01491000,dPL-MLP,train,CN-Base,0.05798559442372542,median_across_seeds,kge,structural,,3.0,median_across_seeds
01491000,dPL-MLP,train,CN-TGD,0.03440770352032996,median_across_seeds,kge,structural,,3.0,median_across_seeds
01491000,dPL-MLP,train,TGD-Base,0.019432863430171476,median_across_seeds,kge,structural,,3.0,median_across_seeds
01510000,dPL-MLP,test,CN-Base,0.17959698047467254,median_across_seeds,kge,structural,,3.0,median_across_seeds
01510000,dPL-MLP,test,CN-TGD,0.11434731695543576,median_across_seeds,kge,structural,,3.0,median_across_seeds
01510000,dPL-MLP,test,TGD-Base,0.06365693274788231,median_across_seeds,kge,structural,,3.0,median_across_seeds
01510000,dPL-MLP,train,CN-Base,0.26908167403329186,median_across_seeds,kge,structural,,3.0,median_across_seeds
01510000,dPL-MLP,train,CN-TGD,0.16362297974966944,median_across_seeds,kge,structural,,3.0,median_across_seeds
01510000,dPL-MLP,train,TGD-Base,0.10212509181101426,median_across_seeds,kge,structural,,3.0,median_across_seeds
01516500,dPL-MLP,test,CN-Base,-0.03197829036841349,median_across_seeds,kge,structural,,3.0,median_across_seeds
01516500,dPL-MLP,test,CN-TGD,-0.05091609545824638,median_across_seeds,kge,structural,,3.0,median_across_seeds
01516500,dPL-MLP,test,TGD-Base,0.03913121574442702,median_across_seeds,kge,structural,,3.0,median_across_seeds
01516500,dPL-MLP,train,CN-Base,0.19568564001544597,median_across_seeds,kge,structural,,3.0,median_across_seeds
01516500,dPL-MLP,train,CN-TGD,0.1349849650327366,median_across_seeds,kge,structural,,3.0,median_across_seeds
01516500,dPL-MLP,train,TGD-Base,0.0552923239676274,median_across_seeds,kge,structural,,3.0,median_across_seeds
01518862,dPL-MLP,test,CN-Base,0.0867264514899796,median_across_seeds,kge,structural,,3.0,median_across_seeds
01518862,dPL-MLP,test,CN-TGD,0.022288599965435196,median_across_seeds,kge,structural,,3.0,median_across_seeds
01518862,dPL-MLP,test,TGD-Base,0.0561753141039435,median_across_seeds,kge,structural,,3.0,median_across_seeds
01518862,dPL-MLP,train,CN-Base,0.16826382535286122,median_across_seeds,kge,structural,,3.0,median_across_seeds
01518862,dPL-MLP,train,CN-TGD,0.1004991842770202,median_across_seeds,kge,structural,,3.0,median_across_seeds
01518862,dPL-MLP,train,TGD-Base,0.06776464107584101,median_across_seeds,kge,structural,,3.0,median_across_seeds
01532000,dPL-MLP,test,CN-Base,0.08295687819463626,median_across_seeds,kge,structural,,3.0,median_across_seeds
01532000,dPL-MLP,test,CN-TGD,0.02966957139664761,median_across_seeds,kge,structural,,3.0,median_across_seeds
01532000,dPL-MLP,test,TGD-Base,0.053287306797988654,median_across_seeds,kge,structural,,3.0,median_across_seeds
01532000,dPL-MLP,train,CN-Base,0.1307622746680014,median_across_seeds,kge,structural,,3.0,median_across_seeds
01532000,dPL-MLP,train,CN-TGD,0.11621562098428173,median_across_seeds,kge,structural,,3.0,median_across_seeds
01532000,dPL-MLP,train,TGD-Base,0.018903766767252028,median_across_seeds,kge,structural,,3.0,median_across_seeds
01539000,dPL-MLP,test,CN-Base,0.021354866142968332,median_across_seeds,kge,structural,,3.0,median_across_seeds
01539000,dPL-MLP,test,CN-TGD,-0.006718266617773527,median_across_seeds,kge,structural,,3.0,median_across_seeds
01539000,dPL-MLP,test,TGD-Base,0.02807313276074186,median_across_seeds,kge,structural,,3.0,median_across_seeds
01539000,dPL-MLP,train,CN-Base,0.12354360035182033,median_across_seeds,kge,structural,,3.0,median_across_seeds
01539000,dPL-MLP,train,CN-TGD,0.1059881753591283,median_across_seeds,kge,structural,,3.0,median_across_seeds
01539000,dPL-MLP,train,TGD-Base,0.01794138018758218,median_across_seeds,kge,structural,,3.0,median_across_seeds
01542810,dPL-MLP,test,CN-Base,0.08908617161052712,median_across_seeds,kge,structural,,3.0,median_across_seeds
01542810,dPL-MLP,test,CN-TGD,0.06618927056775425,median_across_seeds,kge,structural,,3.0,median_across_seeds
01542810,dPL-MLP,test,TGD-Base,0.022896901042772866,median_across_seeds,kge,structural,,3.0,median_across_seeds
01542810,dPL-MLP,train,CN-Base,0.17766186771851367,median_across_seeds,kge,structural,,3.0,median_across_seeds
01542810,dPL-MLP,train,CN-TGD,0.1508769883272416,median_across_seeds,kge,structural,,3.0,median_across_seeds
01542810,dPL-MLP,train,TGD-Base,0.02768475194350284,median_across_seeds,kge,structural,,3.0,median_across_seeds
01543000,dPL-MLP,test,CN-Base,0.09473520021943294,median_across_seeds,kge,structural,,3.0,median_across_seeds
01543000,dPL-MLP,test,CN-TGD,0.08202600855026165,median_across_seeds,kge,structural,,3.0,median_across_seeds
01543000,dPL-MLP,test,TGD-Base,0.012261993262288162,median_across_seeds,kge,structural,,3.0,median_across_seeds
01543000,dPL-MLP,train,CN-Base,0.17030338967584358,median_across_seeds,kge,structural,,3.0,median_across_seeds
01543000,dPL-MLP,train,CN-TGD,0.13135734646678154,median_across_seeds,kge,structural,,3.0,median_across_seeds
01543000,dPL-MLP,train,TGD-Base,0.03650461004249883,median_across_seeds,kge,structural,,3.0,median_across_seeds
01543500,dPL-MLP,test,CN-Base,0.10427839514489035,median_across_seeds,kge,structural,,3.0,median_across_seeds
01543500,dPL-MLP,test,CN-TGD,0.06790055323755229,median_across_seeds,kge,structural,,3.0,median_across_seeds
01543500,dPL-MLP,test,TGD-Base,0.026882352941115295,median_across_seeds,kge,structural,,3.0,median_across_seeds
01543500,dPL-MLP,train,CN-Base,0.1481954966387733,median_across_seeds,kge,structural,,3.0,median_across_seeds
01543500,dPL-MLP,train,CN-TGD,0.11151086052801518,median_across_seeds,kge,structural,,3.0,median_across_seeds
01543500,dPL-MLP,train,TGD-Base,0.03496303473441342,median_across_seeds,kge,structural,,3.0,median_across_seeds
01544500,dPL-MLP,test,CN-Base,-0.010074594010237359,median_across_seeds,kge,structural,,3.0,median_across_seeds
01544500,dPL-MLP,test,CN-TGD,-0.01974021307134688,median_across_seeds,kge,structural,,3.0,median_across_seeds
01544500,dPL-MLP,test,TGD-Base,0.008857639093744818,median_across_seeds,kge,structural,,3.0,median_across_seeds
01544500,dPL-MLP,train,CN-Base,0.20972252431553806,median_across_seeds,kge,structural,,3.0,median_across_seeds
01544500,dPL-MLP,train,CN-TGD,0.18257875825540204,median_across_seeds,kge,structural,,3.0,median_across_seeds
01544500,dPL-MLP,train,TGD-Base,0.03498688808566852,median_across_seeds,kge,structural,,3.0,median_across_seeds
01545600,dPL-MLP,test,CN-Base,0.03681869856368447,median_across_seeds,kge,structural,,3.0,median_across_seeds
01545600,dPL-MLP,test,CN-TGD,0.0028242847613548783,median_across_seeds,kge,structural,,3.0,median_across_seeds
01545600,dPL-MLP,test,TGD-Base,0.024342652106750462,median_across_seeds,kge,structural,,3.0,median_across_seeds
01545600,dPL-MLP,train,CN-Base,0.18969522181593212,median_across_seeds,kge,structural,,3.0,median_across_seeds
01545600,dPL-MLP,train,CN-TGD,0.15748907256688383,median_across_seeds,kge,structural,,3.0,median_across_seeds
01545600,dPL-MLP,train,TGD-Base,0.04788602575064582,median_across_seeds,kge,structural,,3.0,median_across_seeds
01547700,dPL-MLP,test,CN-Base,0.04040770192889365,median_across_seeds,kge,structural,,3.0,median_across_seeds
01547700,dPL-MLP,test,CN-TGD,0.04612580765976204,median_across_seeds,kge,structural,,3.0,median_across_seeds
01547700,dPL-MLP,test,TGD-Base,0.0013088365209295016,median_across_seeds,kge,structural,,3.0,median_across_seeds
01547700,dPL-MLP,train,CN-Base,0.1758846162504365,median_across_seeds,kge,structural,,3.0,median_across_seeds
01547700,dPL-MLP,train,CN-TGD,0.1261483855934865,median_across_seeds,kge,structural,,3.0,median_across_seeds
01547700,dPL-MLP,train,TGD-Base,0.04973623065694999,median_across_seeds,kge,structural,,3.0,median_across_seeds
01548500,dPL-MLP,test,CN-Base,-0.006369758354258126,median_across_seeds,kge,structural,,3.0,median_across_seeds
01548500,dPL-MLP,test,CN-TGD,-0.022364024495230228,median_across_seeds,kge,structural,,3.0,median_across_seeds
01548500,dPL-MLP,test,TGD-Base,0.01639514813869869,median_across_seeds,kge,structural,,3.0,median_across_seeds
01548500,dPL-MLP,train,CN-Base,0.1887208289989607,median_across_seeds,kge,structural,,3.0,median_across_seeds
01548500,dPL-MLP,train,CN-TGD,0.1356087224619078,median_across_seeds,kge,structural,,3.0,median_across_seeds
01548500,dPL-MLP,train,TGD-Base,0.053112106537052894,median_across_seeds,kge,structural,,3.0,median_across_seeds
01549500,dPL-MLP,test,CN-Base,-0.029021781785186274,median_across_seeds,kge,structural,,3.0,median_across_seeds
01549500,dPL-MLP,test,CN-TGD,-0.04478472912006082,median_across_seeds,kge,structural,,3.0,median_across_seeds
01549500,dPL-MLP,test,TGD-Base,0.031891555092147916,median_across_seeds,kge,structural,,3.0,median_across_seeds
01549500,dPL-MLP,train,CN-Base,0.21162737310432944,median_across_seeds,kge,structural,,3.0,median_across_seeds
01549500,dPL-MLP,train,CN-TGD,0.1814396696743088,median_across_seeds,kge,structural,,3.0,median_across_seeds
01549500,dPL-MLP,train,TGD-Base,0.029930492840516187,median_across_seeds,kge,structural,,3.0,median_across_seeds
01550000,dPL-MLP,test,CN-Base,0.027930590732733296,median_across_seeds,kge,structural,,3.0,median_across_seeds
01550000,dPL-MLP,test,CN-TGD,-0.006153676196826496,median_across_seeds,kge,structural,,3.0,median_across_seeds
01550000,dPL-MLP,test,TGD-Base,0.03408426692955979,median_across_seeds,kge,structural,,3.0,median_across_seeds
01550000,dPL-MLP,train,CN-Base,0.17772895803348265,median_across_seeds,kge,structural,,3.0,median_across_seeds
