paradigm,effect,period,paired_basin_count,median,iqr,mean,fraction_greater_zero,spearman_rho,spearman_p,robust_slope,robust_ci_low,robust_ci_high,ols_slope,ols_ci_low,ols_ci_high,analysis_type,status,term,estimate,std_error,ci_low,ci_high,p_value,matched_basin_count,reference_category,model_specification,support_status,x_metric,y_metric,analysis_set,summary_level,result_role,bootstrap_ci_low,bootstrap_ci_high,bootstrap_statistic,aggregation_rule,snow_stratum,snow_interval,stratum_n,structure,regional_slope_ci_low,regional_slope_ci_high,bootstrap_method,effect_family,signature,comparison,metric_unit,association_x
IC-dPL,D_CN,test_minus_train,531,-0.032651395080989576,0.093966849396553531,-0.085182918415861453,0.22598870056497175,0.10665715241100604,0.013933506565934489,0.038625259956251413,0.0067584056779434925,0.073685813258590777,0.016568685601302289,-0.10187059926170434,0.13500797046430893,transfer_gradient,valid_continuous_attribute,,,,,,,,,,,frac_snow,D_IC_minus_dPL,r1_remaining_transfer_gradient,full_sample,primary,,,,,,,,XAJ-CN,-0.057739409847332002,0.16964867948124013,region block bootstrap OLS slope sensitivity,,,,,
IC-dPL,D_TGD,test_minus_train,531,-0.027132621159847492,0.097655433648603462,-0.077503015330106437,0.22787193973634651,0.15170033524856952,0.00045186142058668046,0.046320471737541002,0.018589374675307666,0.078622280238312581,0.089334485375417466,0.025040971259529615,0.15362799949130532,transfer_gradient,valid_continuous_attribute,,,,,,,,,,,frac_snow,D_IC_minus_dPL,r1_remaining_transfer_gradient,full_sample,primary,,,,,,,,XAJ-TGD,0.024072674785147165,0.20007842517771876,region block bootstrap OLS slope sensitivity,,,,,
combined,CN-TGD,test,,,,,,,,,,,,,,cluster_robust_interaction,valid_cluster_robust,eta_0,-0.0094551039826440992,0.0073678661504600002,-0.0238958562804579,0.0049856483151693,0.19939073103932231,531,IC-CMA-ES,effect_value ~ frac_snow + paradigm_dPL + frac_snow:paradigm_dPL; cluster=basin_id,inconclusive,,,all_531_basins,full_sample,primary,,,,,,,,,,,,,,,,
combined,CN-TGD,test,,,,,,,,,,,,,,cluster_robust_interaction,valid_cluster_robust,eta_1_frac_snow,0.26766588690462018,0.029888289705752101,0.20908591552184691,0.32624585828739372,3.3806520218614687e-19,531,IC-CMA-ES,effect_value ~ frac_snow + paradigm_dPL + frac_snow:paradigm_dPL; cluster=basin_id,supported_positive,,,all_531_basins,full_sample,primary,,,,,,,,,,,,,,,,
combined,CN-TGD,test,,,,,,,,,,,,,,cluster_robust_interaction,valid_cluster_robust,eta_2_paradigm_dPL,0.0012259637055859001,0.0092708620059878,-0.0169445919317909,0.019396519342962701,0.89479575055910554,531,IC-CMA-ES,effect_value ~ frac_snow + paradigm_dPL + frac_snow:paradigm_dPL; cluster=basin_id,inconclusive,,,all_531_basins,full_sample,primary,,,,,,,,,,,,,,,,
combined,CN-TGD,test,,,,,,,,,,,,,,cluster_robust_interaction,valid_cluster_robust,eta_3_frac_snow_x_paradigm_dPL,-0.0082412582375701992,0.019984781957053901,-0.047410711112282101,0.030928194637141401,0.6800633456004106,531,IC-CMA-ES,effect_value ~ frac_snow + paradigm_dPL + frac_snow:paradigm_dPL; cluster=basin_id,inconclusive,,,all_531_basins,full_sample,primary,,,,,,,,,,,,,,,,
combined,D_transfer_gradient,test_minus_train,,,,,,,,,,,,,,transfer_gradient_interaction,,beta0_intercept,-0.093038878245446988,0.0087556666493481781,-0.11019998487816941,-0.075877771612724562,2.2526004854344656e-26,531,XAJ-TGD,D ~ frac_snow + structure + frac_snow:structure; cluster=basin_id; TGD reference,supported_negative,,,r1_remaining_transfer_gradient_interaction,full_sample,primary,,,,,,,,intercept,,,,,,,,
combined,D_transfer_gradient,test_minus_train,,,,,,,,,,,,,,transfer_gradient_interaction,,beta1_frac_snow_TGD,0.089334485375417397,0.021469424119193989,0.047254414101797176,0.13141455664903762,3.1684340888034506e-05,531,XAJ-TGD,D ~ frac_snow + structure + frac_snow:structure; cluster=basin_id; TGD reference,supported_positive,,,r1_remaining_transfer_gradient_interaction,full_sample,primary,,,,,,,,TGD,,,,,,,,
combined,D_transfer_gradient,test_minus_train,,,,,,,,,,,,,,transfer_gradient_interaction,,beta2_structure_Base,-0.011861501330502205,0.006695949845533785,-0.024985563027748424,0.001262560366744013,0.076486868640262176,531,XAJ-TGD,D ~ frac_snow + structure + frac_snow:structure; cluster=basin_id; TGD reference,inconclusive,,,r1_remaining_transfer_gradient_interaction,full_sample,primary,,,,,,,,Base,,,,,,,,
combined,D_transfer_gradient,test_minus_train,,,,,,,,,,,,,,transfer_gradient_interaction,,beta2_structure_CN,0.0049745548815693392,0.009113137348550843,-0.012887194321590313,0.022836304084728989,0.58515782116751835,531,XAJ-TGD,D ~ frac_snow + structure + frac_snow:structure; cluster=basin_id; TGD reference,inconclusive,,,r1_remaining_transfer_gradient_interaction,full_sample,primary,,,,,,,,CN,,,,,,,,
combined,D_transfer_gradient,test_minus_train,,,,,,,,,,,,,,transfer_gradient_interaction,,beta3_frac_snow_x_Base,0.013848351360040336,0.026631461495010625,-0.038349313170180491,0.066046015890261156,0.60306380062323739,531,XAJ-TGD,D ~ frac_snow + structure + frac_snow:structure; cluster=basin_id; TGD reference,inconclusive,,,r1_remaining_transfer_gradient_interaction,full_sample,primary,,,,,,,,Base,,,,,,,,
combined,D_transfer_gradient,test_minus_train,,,,,,,,,,,,,,transfer_gradient_interaction,,beta3_frac_snow_x_CN,-0.072765799774115181,0.020446140090590058,-0.1128402343516717,-0.032691365196558665,0.00037240907726711353,531,XAJ-TGD,D ~ frac_snow + structure + frac_snow:structure; cluster=basin_id; TGD reference,supported_negative,,,r1_remaining_transfer_gradient_interaction,full_sample,primary,,,,,,,,CN,,,,,,,,
combined,D_transfer_gradient,test_minus_train,,,,,,,,,,,,,,transfer_gradient_structure_slope,,slope_XAJ-Base,0.10318283673545774,0.031170963238864955,0.042087748787282428,0.16427792468363306,0.000932216986474728,531,XAJ-TGD,D ~ frac_snow + structure + frac_snow:structure; cluster=basin_id; TGD reference,supported_positive,,,r1_remaining_transfer_gradient_interaction,full_sample,primary,,,,,,,,XAJ-Base,,,,,,,,
combined,D_transfer_gradient,test_minus_train,,,,,,,,,,,,,,transfer_gradient_structure_slope,,slope_XAJ-CN,0.016568685601302216,0.026936542414928974,-0.036226937531958575,0.069364308734563007,0.5384882319283455,531,XAJ-TGD,D ~ frac_snow + structure + frac_snow:structure; cluster=basin_id; TGD reference,inconclusive,,,r1_remaining_transfer_gradient_interaction,full_sample,primary,,,,,,,,XAJ-CN,,,,,,,,
combined,D_transfer_gradient,test_minus_train,,,,,,,,,,,,,,transfer_gradient_structure_slope,,slope_XAJ-TGD,0.089334485375417397,0.021469424119193989,0.047254414101797176,0.13141455664903762,3.1684340888034506e-05,531,XAJ-TGD,D ~ frac_snow + structure + frac_snow:structure; cluster=basin_id; TGD reference,supported_positive,,,r1_remaining_transfer_gradient_interaction,full_sample,primary,,,,,,,,XAJ-TGD,,,,,,,,
dPL-MLP,CN-Base,test,531,0.0156361748076402,0.1086812995924084,0.1007324859563315,0.65725047080979282,0.68278263286632168,3.9638710800007602e-74,0.59544898682496972,0.54115972249648381,0.65564928920158083,0.92650550843810275,0.88267261238870831,0.97033840448749764,within_paradigm,valid_continuous_attribute,,,,,,,,,,,,,all_531_basins,detailed,secondary,,,,,,,,,,,,,,,,
dPL-MLP,CN-Base,train,531,0.029463115794300498,0.1634111746555604,0.12788727440186931,0.82109227871939727,0.70800834129794743,5.9325723054541161e-82,0.7204305406901037,0.65281599691972081,0.78007417620858044,0.96067913054604481,0.91366210952563076,1.0076961515664584,within_paradigm,valid_continuous_attribute,,,,,,,,,,,,,all_531_basins,detailed,secondary,,,,,,,,,,,,,,,,
dPL-MLP,CN-TGD,test,121,0.035095404248429302,0.098558094894242998,0.053235802898693875,0.72727272727272729,0.090184256875762064,0.32524538330416197,0.24169104248016798,-0.18376255358053309,0.63989852260720081,-0.12282973414609985,-0.84786812099318087,0.60220865270098112,snow_stratum_summary,valid_continuous_attribute,,,,,,,,,,,frac_snow,KGE_CN-TGD_test,snow_fixed_strata,snow_stratum,stratified_primary,0.022288599965435099,0.046125807659762,median,,S3,"[0.15, 0.30)",121,,,,,,,,,
dPL-MLP,CN-TGD,test,156,0.0029938463693633499,0.031583363422361121,0.0061480063158123304,0.54487179487179482,0.22991259818874363,0.0038857053392441329,0.24964518565774221,0.089822210365699817,0.41555346962040446,0.46884359488585381,0.26243618648609646,0.67525100328561116,snow_stratum_summary,valid_continuous_attribute,,,,,,,,,,,frac_snow,KGE_CN-TGD_test,snow_fixed_strata,snow_stratum,stratified_primary,-0.00227025582873655,0.0072758792571871005,median,,S2,"[0.05, 0.15)",156,,,,,,,,,
dPL-MLP,CN-TGD,test,165,-0.0011278242920266001,0.0228156306042312,-0.0023918079506674637,0.46060606060606063,0.12000822842576718,0.12469328770861773,0.14430057094109769,-0.058564461265553848,0.33968696096872819,0.17750383662639915,-0.077404972583698523,0.43241264583649686,snow_stratum_summary,valid_continuous_attribute,,,,,,,,,,,frac_snow,KGE_CN-TGD_test,snow_fixed_strata,snow_stratum,stratified_primary,-0.0044674573981857996,0.0014645650941030001,median,,S1,"[0, 0.05)",165,,,,,,,,,
dPL-MLP,CN-TGD,test,34,0.10300849980608109,0.126283836887711,0.11452260069260237,0.82352941176470584,0.25805958747135216,0.14060554658781191,0.34778002820868203,-0.17399363393246975,0.95362889216055391,0.19983120931643034,-0.9084298809806437,1.3080922996135043,snow_stratum_summary,valid_continuous_attribute,,,,,,,,,,,frac_snow,KGE_CN-TGD_test,snow_fixed_strata,snow_stratum,stratified_primary,0.037746261020466847,0.1289707496661176,median,,S4,"[0.30, 0.50)",34,,,,,,,,,
dPL-MLP,CN-TGD,test,531,0.008163894674835,0.0551982077456225,0.0368865331484644,0.6064030131826742,0.46227180293304992,1.8028002672019386e-29,0.21824343562522111,0.18370316186612801,0.25143047578653988,0.25942462866705002,0.2159893364678796,0.30285992086622038,within_paradigm,valid_continuous_attribute,,,,,,,,,,,,,all_531_basins,detailed,secondary,,,,,,,,,,,,,,,,
dPL-MLP,CN-TGD,test,531,0.008163894674835,0.055198207745622507,0.036886533148464427,0.6064030131826742,0.46227180293304992,1.8028002672019386e-29,0.21824343562522103,0.18370316186612801,0.25143047578654004,0.25942462866704996,0.21598933646787949,0.30285992086622043,full_sample_attribute,valid_continuous_attribute,,,,,,,,,,,frac_snow,KGE_CN-TGD_test,all_531_basins,full_sample,primary,0.0047821893285718,0.0123045822713916,median,basin-wise CN-TGD test effect with continuous frac_snow,,,,,,,,,,,,
dPL-MLP,CN-TGD,test,55,0.145416779729441,0.18576152161944515,0.15794559734795593,0.81818181818181823,0.34898989898989913,0.009017294418515058,0.59407249395055017,0.13427020387124433,1.1292906822874837,0.34997997052597712,-0.085107958793649574,0.78506789984560377,snow_stratum_summary,valid_continuous_attribute,,,,,,,,,,,frac_snow,KGE_CN-TGD_test,snow_fixed_strata,snow_stratum,stratified_primary,0.1127068933787134,0.2114752364192472,median,,S5,"[0.50, 1.00]",55,,,,,,,,,
dPL-MLP,CN-TGD,train,531,0.0098523831028037006,0.078158052892221302,0.0427046441672757,0.68926553672316382,0.53828852079379108,3.1955844917986567e-41,0.24421307620913851,0.21098343494476041,0.2773855880486088,0.22010272598451031,0.18996008861093,0.25024536335809061,within_paradigm,valid_continuous_attribute,,,,,,,,,,,,,all_531_basins,detailed,secondary,,,,,,,,,,,,,,,,
dPL-MLP,E_CN-Base,test_minus_train,531,-0.0138608614443495,0.060502209347990908,-0.027129551871811923,0.32015065913370999,-0.15023424433169594,0.00051373998634425208,-0.053234126887592395,-0.084528273116293517,-0.022164457642308427,-0.03956548276570683,-0.073594659700626203,-0.005536305830787458,snow_exposure_continuous,valid_continuous_attribute,,,,,,,,,,,frac_snow,E_CN-Base,r1_remaining_exposure_gradient,full_sample,primary,,,,,,,,,-0.16243571366317403,-0.016991798921696021,region block bootstrap OLS slope sensitivity,generalization_exposure,,,,
dPL-MLP,E_CN-TGD,test_minus_train,531,-0.0060871892621774002,0.046130137003067298,-0.005510991509791131,0.41054613935969869,-0.065089483482713817,0.13414895253089903,-0.024108808977958519,-0.051271754067201421,0.0035221834120056569,0.035571860675150113,-0.01186215996953259,0.083005881319832817,snow_exposure_continuous,valid_continuous_attribute,,,,,,,,,,,frac_snow,E_CN-TGD,r1_remaining_exposure_gradient,full_sample,primary,,,,,,,,,-0.095142651202520592,0.071509715344796887,region block bootstrap OLS slope sensitivity,generalization_exposure,,,,
dPL-MLP,E_TGD-Base,test_minus_train,531,-0.0080796314726225005,0.035509999257818496,-0.022680070524772118,0.32580037664783429,-0.082218670361707824,0.058312337805356676,-0.016836345798937662,-0.037294120272386884,0.0018880394375443508,-0.075745849889636674,-0.12200286761969642,-0.029488832159576935,snow_exposure_continuous,valid_continuous_attribute,,,,,,,,,,,frac_snow,E_TGD-Base,r1_remaining_exposure_gradient,full_sample,primary,,,,,,,,,-0.1191194206018501,-0.025975528845327642,region block bootstrap OLS slope sensitivity,generalization_exposure,,,,
dPL-MLP,KGE_CN-TGD_vs_AMJJ,test,531,0.0015784020901071991,0.016360204379719606,0.0059141303764464062,0.57815442561205277,0.18238429086639724,2.3538746844646006e-05,0.026740220882357529,0.01537663424254836,0.037264353936614175,0.036298653715571706,0.025016856084372187,0.047580451346771226,kge_signature_association,valid_continuous_attribute,,,,,,,,,,,KGE_CN-TGD,AMJJ_R_CN-TGD,r1_remaining_kge_signature_association,full_sample,primary,,,,,,,,,-0.018395616470609017,0.056416866101002938,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-TGD,,KGE_CN-TGD_test
dPL-MLP,KGE_CN-TGD_vs_AMJJ_TGD-CN,test,531,,,,,0.1225400405394682,0.0046875919214240001,0.0422149555980268,0.014398056553446,0.074229852367484306,0.052586412425472302,0.032614049414603601,0.072558775436340803,kge_signature_association,valid_association,,,,,,,,,,,KGE_CN-TGD_test,AMJJ_TGD-CN_error_reduction,all_531_basins,detailed,secondary,,,,,,,,,,,,,,,,
dPL-MLP,KGE_CN-TGD_vs_CT,test,531,0,4,1.5856873822975517,0.47645951035781542,0.18545880144052343,1.7010329113817069e-05,3.9184237021593527,0,6.5434078441051486,15.460435841422479,12.744258900494899,18.176612782350059,kge_signature_association,valid_continuous_attribute,,,,,,,,,,,KGE_CN-TGD,CT_R_CN-TGD,r1_remaining_kge_signature_association,full_sample,primary,,,,,,,,,2.247310957552068,21.254330191726591,region block bootstrap OLS slope sensitivity,,CT,R_CN-TGD,,KGE_CN-TGD_test
dPL-MLP,KGE_CN-TGD_vs_CT_TGD-CN,test,531,,,,,0.19333085604520761,7.2264097879350685e-06,12.003525854530626,0,19.128930514874671,17.925697676056178,12.95336005113132,22.898035300981039,kge_signature_association,valid_association,,,,,,,,,,,KGE_CN-TGD_test,CT_TGD-CN_error_reduction,all_531_basins,detailed,secondary,,,,,,,,,,,,,,,,
dPL-MLP,R_CN-Base,test,121,0.022836446593475203,0.0425886356944494,0.032141523937416712,0.80165289256198347,0.37120308901232885,2.7696706708016912e-05,0.42635980567254617,0.24294005007777117,0.59938984774995629,0.43860398351573454,0.21363062374812719,0.66357734328334184,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S3,"[0.15, 0.30)",121,,0.12665844238774318,0.77772166183864289,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-Base,fractional_flow_error,
dPL-MLP,R_CN-Base,test,121,3,12,3.5206611570247932,0.5950413223140496,0.36192966046070368,4.5214942226224788e-05,105.00516156288393,54.029813302857121,149.75667951672159,114.40811896851002,71.249054174668515,157.56718376235153,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S3,"[0.15, 0.30)",121,,32.124344950092969,196.83741720446668,region block bootstrap OLS slope sensitivity,,CT,R_CN-Base,days,
dPL-MLP,R_CN-Base,test,156,0,3.25,0.83333333333333337,0.46153846153846156,0.2809166442675205,0.00038197582414563032,33.909660442814811,0,52.436344141330522,38.945044120401313,19.074614509509171,58.815473731293451,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S2,"[0.05, 0.15)",156,,11.326508573069683,61.710970092155549,region block bootstrap OLS slope sensitivity,,CT,R_CN-Base,days,
dPL-MLP,R_CN-Base,test,156,0.0044928387600867009,0.01326839702126505,0.0068431142490496906,0.71153846153846156,0.10462613203521358,0.19365557166456313,0.048173724593048577,-0.02437663232369253,0.12660615879428377,0.096074463068646213,0.02311383400134509,0.16903509213594733,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S2,"[0.05, 0.15)",156,,0.025815137924463456,0.13190386179757149,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-Base,fractional_flow_error,
dPL-MLP,R_CN-Base,test,165,0,2,0.47575757575757577,0.37575757575757573,0.079035210899595296,0.31293285776091201,0,0,0,5.1472692462571397,-28.891958170651726,39.186496663166004,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S1,"[0, 0.05)",165,,-33.726844548503301,34.879946688571941,region block bootstrap OLS slope sensitivity,,CT,R_CN-Base,days,
dPL-MLP,R_CN-Base,test,165,0.00045199799189899956,0.0079794399359021037,0.0003777735599231116,0.53333333333333333,0.083921072094090179,0.2838627764417484,0.03716097875823169,-0.037653137823099599,0.10631086608674981,0.073042783161388875,-0.0094751316315206946,0.15556069795429844,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S1,"[0, 0.05)",165,,0.049294070909738273,0.21615459553251173,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-Base,fractional_flow_error,
dPL-MLP,R_CN-Base,test,34,0.1062465048060928,0.11151460844688346,0.10582299171437552,0.91176470588235292,0.22291825821237582,0.20507525038735269,0.32336046786951145,-0.24947562514609695,0.70715970193601829,0.32245890756659801,-0.11984836179239056,0.76476617692558657,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S4,"[0.30, 0.50)",34,,-0.79468955683139686,0.76799632643287552,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-Base,fractional_flow_error,
dPL-MLP,R_CN-Base,test,34,18.5,23.875,18.514705882352942,0.88235294117647056,0.22332710681095042,0.20422406891953893,56.963579709733594,-32.340550455274965,155.93490845247862,64.095941350259878,-22.587579718292631,150.77946241881239,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S4,"[0.30, 0.50)",34,,-131.01600323561405,109.2820151565483,region block bootstrap OLS slope sensitivity,,CT,R_CN-Base,days,
dPL-MLP,R_CN-Base,test,531,0.0067537198004859987,0.034196517164576154,0.041372139354055842,0.71751412429378536,0.62825273894227729,1.1791934097469872e-59,0.19401474777806352,0.16931905378786033,0.21974486794546139,0.36645783862322318,0.3468114905302353,0.38610418671621105,process_gradient,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-Base,r1_remaining_process_gradient,full_sample,primary,,,,,,,,,0.31201002033386643,0.41036845509492842,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-Base,fractional_flow_error,
dPL-MLP,R_CN-Base,test,531,1,8,6.8625235404896419,0.54613935969868177,0.50680951208238645,5.3907297817050408e-36,35.895498999703641,29.837824781739233,42.045225345373652,64.531755508561446,60.469129792745534,68.594381224377358,process_gradient,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-Base,r1_remaining_process_gradient,full_sample,primary,,,,,,,,,49.362586794141158,82.926349439240184,region block bootstrap OLS slope sensitivity,,CT,R_CN-Base,days,
dPL-MLP,R_CN-Base,test,55,0.25771267801975384,0.14847236655433832,0.24275711676451631,0.98181818181818181,0.59047619047619049,2.0831178987375166e-06,0.72034138802447145,0.41274429883101288,1.0690577170338176,0.638085301940019,0.34303692836808503,0.93313367551195303,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S5,"[0.50, 1.00]",55,,0.55343678200169066,1.2736847007760383,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-Base,fractional_flow_error,
dPL-MLP,R_CN-Base,test,55,44,20.5,43.272727272727273,0.98181818181818181,0.42099949820177301,0.001371039088440948,102.729826318832,35.642056962954541,171.02348058529606,89.794291972317637,29.783673438296248,149.80491050633901,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S5,"[0.50, 1.00]",55,,65.811734700674705,266.25234656132278,region block bootstrap OLS slope sensitivity,,CT,R_CN-Base,days,
dPL-MLP,R_CN-Base,train,121,0.027870713635607149,0.054306468039204407,0.038384292656467062,0.86776859504132231,0.47251727408210253,4.4474685854402883e-08,0.56311166469466112,0.36293752712480826,0.75798019688394025,0.55498067535037676,0.38281110382313405,0.72715024687761942,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S3,"[0.15, 0.30)",121,,0.19685788746787769,0.81276859033129012,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-Base,fractional_flow_error,
dPL-MLP,R_CN-Base,train,121,8,10.5,7.9876033057851243,0.80991735537190079,0.37645972908120751,2.0837765291551034e-05,102.79518928578894,58.528279598673741,144.57212301857791,98.940374360796326,61.751987295944552,136.12876142564809,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S3,"[0.15, 0.30)",121,,20.304362255299175,164.68056249635228,region block bootstrap OLS slope sensitivity,,CT,R_CN-Base,days,
dPL-MLP,R_CN-Base,train,156,0.0027361634518568729,0.014695749628897428,0.0050511648863555466,0.64102564102564108,0.18313287288015043,0.02211884950832442,0.098228718682200886,0.01848935563136057,0.17753454925071455,0.11461294054121896,0.028601668149961401,0.20062421293247651,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S2,"[0.05, 0.15)",156,,-0.03094730768819948,0.23041990852847113,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-Base,fractional_flow_error,
dPL-MLP,R_CN-Base,train,156,1.25,5,1.7147435897435896,0.63461538461538458,0.080381926813902174,0.31851669264413146,11.099314190807814,-8.5838333718059641,36.682343456566855,15.928307187394076,-6.3876507533589191,38.24426512814707,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S2,"[0.05, 0.15)",156,,-27.088427055525163,59.707500002053955,region block bootstrap OLS slope sensitivity,,CT,R_CN-Base,days,
dPL-MLP,R_CN-Base,train,165,0,2,0.69090909090909092,0.47272727272727272,0.20936338913834887,0.0069578767777197185,17.737018568171045,0,35.260018635098767,28.825073317250421,2.0877031661450971,55.562443468355745,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S1,"[0, 0.05)",165,,11.698048680888467,95.274070464970563,region block bootstrap OLS slope sensitivity,,CT,R_CN-Base,days,
dPL-MLP,R_CN-Base,train,165,0.00049441581644815019,0.0059467699648522998,0.0012969926581208769,0.52121212121212124,0.26024802591429641,0.0007357580690701864,0.093394156258944372,0.04046494379188894,0.15047015335694819,0.13983419325063939,0.072873455934639855,0.20679493056663895,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S1,"[0, 0.05)",165,,0.05709095312329035,0.27762407849425996,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-Base,fractional_flow_error,
dPL-MLP,R_CN-Base,train,34,0.095239719544976439,0.12177737112402726,0.097890139368946902,0.94117647058823528,0.19694423223834989,0.26425277466825525,0.28885032452893344,-0.20230312761845717,0.81991477367346244,0.35994585809377649,-0.057551117442384392,0.77744283362993738,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S4,"[0.30, 0.50)",34,,-0.74814177295043005,0.75422114502014603,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-Base,fractional_flow_error,
dPL-MLP,R_CN-Base,train,34,14.25,15,13.647058823529411,0.8529411764705882,0.31985941086456154,0.065167780220363486,83.174769283022513,-10.100041435294946,160.95970157282042,96.187242687904387,7.4971821693027181,184.87730320650604,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S4,"[0.30, 0.50)",34,,-114.69597899352368,193.47229420041933,region block bootstrap OLS slope sensitivity,,CT,R_CN-Base,days,
dPL-MLP,R_CN-Base,train,531,0.0068216376911642458,0.035748103206389228,0.041133781244672075,0.71186440677966101,0.67858617604226379,6.6621776089014291e-73,0.1985331793602344,0.17333800347258516,0.22405735901720866,0.35584392159235928,0.33730544725947353,0.37438239592524503,process_gradient,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-Base,r1_remaining_process_gradient,full_sample,primary,,,,,,,,,0.31949558776971193,0.39218498024177739,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-Base,fractional_flow_error,
dPL-MLP,R_CN-Base,train,531,2,9.5,7.9114877589453858,0.67608286252354044,0.61995148995872595,1.0642776454045965e-57,43.201501250899895,38.607289672963304,47.968342584119661,62.995720555415232,59.113675215482303,66.877765895348162,process_gradient,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-Base,r1_remaining_process_gradient,full_sample,primary,,,,,,,,,53.231449696934632,76.248256710642067,region block bootstrap OLS slope sensitivity,,CT,R_CN-Base,days,
dPL-MLP,R_CN-Base,train,55,0.25193460304235932,0.16644099701878115,0.23395069418332284,1,0.55346320346320355,1.1721268761259709e-05,0.74027596403214968,0.39257684422947847,1.1213773832730076,0.66967864116066056,0.36576700958198827,0.97359027273933285,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S5,"[0.50, 1.00]",55,,0.56219668661348532,1.1894739982668769,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-Base,fractional_flow_error,
