basin_id,paradigm,period,effect,effect_value,status,metric,effect_family,estimand,seed_count,seed_or_restart,model,structure,analysis_set
06339100,dPL-MLP,train,CN-TGD,0.1182221740371958,median_across_seeds,kge,structural,,3,median_across_seeds,,,
06339100,dPL-MLP,train,CN-TGD_train,0.1182221740371958,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
06339100,dPL-MLP,train,TGD-Base,0.0001035045182151,median_across_seeds,kge,structural,,3,median_across_seeds,,,
06339100,dPL-MLP,train,TGD-Base_train,0.0001035045182151,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
06344600,IC-CMA-ES,,train_minus_test,0.27116755304237361,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-Base,,
06344600,IC-CMA-ES,,train_minus_test,0.29608402042779702,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-CN,,
06344600,IC-CMA-ES,,train_minus_test,0.37967375291371841,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-TGD,,
06344600,IC-CMA-ES,test,CN-Base,0.13195163355000461,valid,kge,structural,KGE_CN_Base,,,,,
06344600,IC-CMA-ES,test,CN-Base_test,0.13195163355000461,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-Base_test,,,XAJ-CN,,
06344600,IC-CMA-ES,test,CN-TGD,0.17436523669071291,valid,kge,structural,KGE_CN_TGD,,,,,
06344600,IC-CMA-ES,test,CN-TGD_test,0.17436523669071291,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-TGD_test,,,XAJ-CN,,
06344600,IC-CMA-ES,test,TGD-Base,-0.0424136031407083,valid,kge,structural,KGE_TGD_Base,,,,,
06344600,IC-CMA-ES,test,TGD-Base_test,-0.0424136031407083,valid,kge,generalization_exposure,KGE_XAJ-TGD_test - KGE_XAJ-Base_test,,,XAJ-TGD,,
06344600,IC-CMA-ES,test_minus_train,E_CN-Base,-0.024916467385423299,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-Base_test) - (KGE_XAJ-CN_train - KGE_XAJ-Base_train),,,XAJ-CN,,
06344600,IC-CMA-ES,test_minus_train,E_CN-TGD,0.083589732485921303,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-TGD_test) - (KGE_XAJ-CN_train - KGE_XAJ-TGD_train),,,XAJ-CN,,
06344600,IC-CMA-ES,test_minus_train,E_TGD-Base,-0.1085061998713448,valid,kge,generalization_exposure,(KGE_XAJ-TGD_test - KGE_XAJ-Base_test) - (KGE_XAJ-TGD_train - KGE_XAJ-Base_train),,,XAJ-TGD,,
06344600,IC-CMA-ES,train,CN-Base,0.156868100935428,valid,kge,structural,KGE_CN_Base,,,,,
06344600,IC-CMA-ES,train,CN-Base_train,0.156868100935428,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-Base_train,,,XAJ-CN,,
06344600,IC-CMA-ES,train,CN-TGD,0.090775504204791399,valid,kge,structural,KGE_CN_TGD,,,,,
06344600,IC-CMA-ES,train,CN-TGD_train,0.090775504204791399,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-TGD_train,,,XAJ-CN,,
06344600,IC-CMA-ES,train,TGD-Base,0.066092596730636402,valid,kge,structural,KGE_TGD_Base,,,,,
06344600,IC-CMA-ES,train,TGD-Base_train,0.066092596730636402,valid,kge,generalization_exposure,KGE_XAJ-TGD_train - KGE_XAJ-Base_train,,,XAJ-TGD,,
06344600,IC-dPL,test,B_IC_minus_dPL,0.12973373670803801,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06344600,IC-dPL,test,B_IC_minus_dPL,0.13059965789802511,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06344600,IC-dPL,test,B_IC_minus_dPL,0.1847553655500154,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06344600,IC-dPL,test,IC_minus_dPL,0.12973373670803801,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
06344600,IC-dPL,test,IC_minus_dPL,0.13059965789802511,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
06344600,IC-dPL,test,IC_minus_dPL,0.1847553655500154,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
06344600,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.21803515074788041,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06344600,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.22327763548015259,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06344600,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.29923809563002252,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06344600,IC-dPL,train,A_IC_minus_dPL,0.35387729337817769,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06344600,IC-dPL,train,A_IC_minus_dPL,0.40279051629789581,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06344600,IC-dPL,train,A_IC_minus_dPL,0.42897183233806052,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06344600,IC-dPL,train,IC_minus_dPL,0.35387729337817758,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
06344600,IC-dPL,train,IC_minus_dPL,0.40279051629789581,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
06344600,IC-dPL,train,IC_minus_dPL,0.42897183233806052,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
06344600,IC-dPL,train_minus_test,G_IC,0.27116755304237361,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06344600,IC-dPL,train_minus_test,G_IC,0.29608402042779708,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06344600,IC-dPL,train_minus_test,G_IC,0.37967375291371841,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06344600,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.21803515074788038,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06344600,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.22327763548015261,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06344600,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.29923809563002252,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06344600,IC-dPL,train_minus_test,G_dPL,0.04788991756222101,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06344600,IC-dPL,train_minus_test,G_dPL,0.078048869679916699,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06344600,IC-dPL,train_minus_test,G_dPL,0.080435657283695908,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06344600,dPL-MLP,test,CN-Base,0.064296389797013798,median_across_seeds,kge,structural,,3,median_across_seeds,,,
06344600,dPL-MLP,test,CN-Base_test,0.064296389797013798,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
06344600,dPL-MLP,test,CN-TGD,0.085249099183239599,median_across_seeds,kge,structural,,3,median_across_seeds,,,
06344600,dPL-MLP,test,CN-TGD_test,0.085249099183239599,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
06344600,dPL-MLP,test,TGD-Base,-0.028204214722021701,median_across_seeds,kge,structural,,3,median_across_seeds,,,
06344600,dPL-MLP,test,TGD-Base_test,-0.028204214722021701,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
06344600,dPL-MLP,test_minus_train,E_CN-Base,-0.028313286892374501,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
06344600,dPL-MLP,test_minus_train,E_CN-TGD,0.0112214988820815,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
06344600,dPL-MLP,test_minus_train,E_TGD-Base,-0.039534785774456002,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
06344600,dPL-MLP,train,CN-Base,0.090681940353971299,median_across_seeds,kge,structural,,3,median_across_seeds,,,
06344600,dPL-MLP,train,CN-Base_train,0.090681940353971299,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
06344600,dPL-MLP,train,CN-TGD,0.074027600301158097,median_across_seeds,kge,structural,,3,median_across_seeds,,,
06344600,dPL-MLP,train,CN-TGD_train,0.074027600301158097,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
06344600,dPL-MLP,train,TGD-Base,0.0113305710524342,median_across_seeds,kge,structural,,3,median_across_seeds,,,
06344600,dPL-MLP,train,TGD-Base_train,0.0113305710524342,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
06350000,IC-CMA-ES,,train_minus_test,0.2243911772456052,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-TGD,,
06350000,IC-CMA-ES,,train_minus_test,0.2491416084205203,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-CN,,
06350000,IC-CMA-ES,,train_minus_test,0.28389454641873652,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-Base,,
06350000,IC-CMA-ES,test,CN-Base,0.3173916100400514,valid,kge,structural,KGE_CN_Base,,,,,
06350000,IC-CMA-ES,test,CN-Base_test,0.3173916100400514,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-Base_test,,,XAJ-CN,,
06350000,IC-CMA-ES,test,CN-TGD,0.082685821822085503,valid,kge,structural,KGE_CN_TGD,,,,,
06350000,IC-CMA-ES,test,CN-TGD_test,0.082685821822085503,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-TGD_test,,,XAJ-CN,,
06350000,IC-CMA-ES,test,TGD-Base,0.23470578821796581,valid,kge,structural,KGE_TGD_Base,,,,,
06350000,IC-CMA-ES,test,TGD-Base_test,0.23470578821796581,valid,kge,generalization_exposure,KGE_XAJ-TGD_test - KGE_XAJ-Base_test,,,XAJ-TGD,,
06350000,IC-CMA-ES,test_minus_train,E_CN-Base,0.034752937998216202,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-Base_test) - (KGE_XAJ-CN_train - KGE_XAJ-Base_train),,,XAJ-CN,,
06350000,IC-CMA-ES,test_minus_train,E_CN-TGD,-0.0247504311749151,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-TGD_test) - (KGE_XAJ-CN_train - KGE_XAJ-TGD_train),,,XAJ-CN,,
06350000,IC-CMA-ES,test_minus_train,E_TGD-Base,0.059503369173131301,valid,kge,generalization_exposure,(KGE_XAJ-TGD_test - KGE_XAJ-Base_test) - (KGE_XAJ-TGD_train - KGE_XAJ-Base_train),,,XAJ-TGD,,
06350000,IC-CMA-ES,train,CN-Base,0.28263867204183513,valid,kge,structural,KGE_CN_Base,,,,,
06350000,IC-CMA-ES,train,CN-Base_train,0.28263867204183513,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-Base_train,,,XAJ-CN,,
06350000,IC-CMA-ES,train,CN-TGD,0.1074362529970006,valid,kge,structural,KGE_CN_TGD,,,,,
06350000,IC-CMA-ES,train,CN-TGD_train,0.1074362529970006,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-TGD_train,,,XAJ-CN,,
06350000,IC-CMA-ES,train,TGD-Base,0.1752024190448345,valid,kge,structural,KGE_TGD_Base,,,,,
06350000,IC-CMA-ES,train,TGD-Base_train,0.1752024190448345,valid,kge,generalization_exposure,KGE_XAJ-TGD_train - KGE_XAJ-Base_train,,,XAJ-TGD,,
06350000,IC-dPL,test,B_IC_minus_dPL,0.1595411504745525,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06350000,IC-dPL,test,B_IC_minus_dPL,0.34039244111654132,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06350000,IC-dPL,test,B_IC_minus_dPL,0.39123427462123461,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06350000,IC-dPL,test,IC_minus_dPL,0.1595411504745525,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
06350000,IC-dPL,test,IC_minus_dPL,0.34039244111654132,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
06350000,IC-dPL,test,IC_minus_dPL,0.39123427462123461,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
06350000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.17221511239645351,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06350000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.19014107385622292,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06350000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.23901603163292318,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06350000,IC-dPL,train,A_IC_minus_dPL,0.33175626287100601,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06350000,IC-dPL,train,A_IC_minus_dPL,0.53053351497276424,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06350000,IC-dPL,train,A_IC_minus_dPL,0.63025030625415779,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06350000,IC-dPL,train,IC_minus_dPL,0.33175626287100601,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
06350000,IC-dPL,train,IC_minus_dPL,0.53053351497276424,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
06350000,IC-dPL,train,IC_minus_dPL,0.63025030625415768,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
06350000,IC-dPL,train_minus_test,G_IC,0.2243911772456052,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06350000,IC-dPL,train_minus_test,G_IC,0.24914160842052036,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06350000,IC-dPL,train_minus_test,G_IC,0.28389454641873657,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06350000,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.17221511239645346,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06350000,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.19014107385622289,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06350000,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.23901603163292318,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06350000,IC-dPL,train_minus_test,G_dPL,0.010125576787597193,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06350000,IC-dPL,train_minus_test,G_dPL,0.034250103389382308,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06350000,IC-dPL,train_minus_test,G_dPL,0.11167943402228311,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06350000,dPL-MLP,test,CN-Base,0.080583443054439999,median_across_seeds,kge,structural,,3,median_across_seeds,,,
06350000,dPL-MLP,test,CN-Base_test,0.080583443054439999,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
06350000,dPL-MLP,test,CN-TGD,0.020715612701509699,median_across_seeds,kge,structural,,3,median_across_seeds,,,
06350000,dPL-MLP,test,CN-TGD_test,0.020715612701509699,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
06350000,dPL-MLP,test,TGD-Base,0.059867830352930203,median_across_seeds,kge,structural,,3,median_across_seeds,,,
06350000,dPL-MLP,test,TGD-Base_test,0.059867830352930203,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
06350000,dPL-MLP,test_minus_train,E_CN-Base,0.1038859829770544,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
06350000,dPL-MLP,test_minus_train,E_CN-TGD,0.032391557475674203,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
06350000,dPL-MLP,test_minus_train,E_TGD-Base,0.061761083385307801,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
06350000,dPL-MLP,train,CN-Base,0.0169838276914283,median_across_seeds,kge,structural,,3,median_across_seeds,,,
06350000,dPL-MLP,train,CN-Base_train,0.0169838276914283,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
06350000,dPL-MLP,train,CN-TGD,-0.0112874669065967,median_across_seeds,kge,structural,,3,median_across_seeds,,,
06350000,dPL-MLP,train,CN-TGD_train,-0.0112874669065967,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
06350000,dPL-MLP,train,TGD-Base,0.029220559186843999,median_across_seeds,kge,structural,,3,median_across_seeds,,,
06350000,dPL-MLP,train,TGD-Base_train,0.029220559186843999,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
06352000,IC-CMA-ES,,train_minus_test,0.1950741878571822,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-CN,,
06352000,IC-CMA-ES,,train_minus_test,0.26357446809415308,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-TGD,,
06352000,IC-CMA-ES,,train_minus_test,0.30652192629735081,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-Base,,
06352000,IC-CMA-ES,test,CN-Base,0.47909888018518793,valid,kge,structural,KGE_CN_Base,,,,,
06352000,IC-CMA-ES,test,CN-Base_test,0.47909888018518793,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-Base_test,,,XAJ-CN,,
06352000,IC-CMA-ES,test,CN-TGD,0.29164686457827871,valid,kge,structural,KGE_CN_TGD,,,,,
06352000,IC-CMA-ES,test,CN-TGD_test,0.29164686457827871,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-TGD_test,,,XAJ-CN,,
06352000,IC-CMA-ES,test,TGD-Base,0.1874520156069093,valid,kge,structural,KGE_TGD_Base,,,,,
06352000,IC-CMA-ES,test,TGD-Base_test,0.1874520156069093,valid,kge,generalization_exposure,KGE_XAJ-TGD_test - KGE_XAJ-Base_test,,,XAJ-TGD,,
06352000,IC-CMA-ES,test_minus_train,E_CN-Base,0.1114477384401686,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-Base_test) - (KGE_XAJ-CN_train - KGE_XAJ-Base_train),,,XAJ-CN,,
06352000,IC-CMA-ES,test_minus_train,E_CN-TGD,0.068500280236970801,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-TGD_test) - (KGE_XAJ-CN_train - KGE_XAJ-TGD_train),,,XAJ-CN,,
06352000,IC-CMA-ES,test_minus_train,E_TGD-Base,0.042947458203197703,valid,kge,generalization_exposure,(KGE_XAJ-TGD_test - KGE_XAJ-Base_test) - (KGE_XAJ-TGD_train - KGE_XAJ-Base_train),,,XAJ-TGD,,
06352000,IC-CMA-ES,train,CN-Base,0.36765114174501923,valid,kge,structural,KGE_CN_Base,,,,,
06352000,IC-CMA-ES,train,CN-Base_train,0.36765114174501923,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-Base_train,,,XAJ-CN,,
06352000,IC-CMA-ES,train,CN-TGD,0.22314658434130771,valid,kge,structural,KGE_CN_TGD,,,,,
06352000,IC-CMA-ES,train,CN-TGD_train,0.22314658434130771,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-TGD_train,,,XAJ-CN,,
06352000,IC-CMA-ES,train,TGD-Base,0.1445045574037116,valid,kge,structural,KGE_TGD_Base,,,,,
06352000,IC-CMA-ES,train,TGD-Base_train,0.1445045574037116,valid,kge,generalization_exposure,KGE_XAJ-TGD_train - KGE_XAJ-Base_train,,,XAJ-TGD,,
06352000,IC-dPL,test,B_IC_minus_dPL,0.1891782939090568,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06352000,IC-dPL,test,B_IC_minus_dPL,0.34541513062333473,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06352000,IC-dPL,test,B_IC_minus_dPL,0.60140965059432017,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06352000,IC-dPL,test,IC_minus_dPL,0.1891782939090568,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
06352000,IC-dPL,test,IC_minus_dPL,0.34541513062333462,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
06352000,IC-dPL,test,IC_minus_dPL,0.60140965059432006,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
06352000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.057295715704071104,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06352000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.088824257504126175,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06352000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.093954812375393659,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06352000,IC-dPL,train,A_IC_minus_dPL,0.27800255141318297,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06352000,IC-dPL,train,A_IC_minus_dPL,0.43936994299872839,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06352000,IC-dPL,train,A_IC_minus_dPL,0.65870536629839127,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06352000,IC-dPL,train,IC_minus_dPL,0.27800255141318292,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
06352000,IC-dPL,train,IC_minus_dPL,0.43936994299872828,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
06352000,IC-dPL,train,IC_minus_dPL,0.65870536629839116,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
06352000,IC-dPL,train_minus_test,G_IC,0.19507418785718222,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06352000,IC-dPL,train_minus_test,G_IC,0.26357446809415319,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06352000,IC-dPL,train_minus_test,G_IC,0.30652192629735087,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06352000,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.057295715704071049,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06352000,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.088824257504126175,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06352000,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.093954812375393687,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06352000,IC-dPL,train_minus_test,G_dPL,0.13777847215311118,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
06352000,IC-dPL,train_minus_test,G_dPL,0.1696196557187595,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
06352000,IC-dPL,train_minus_test,G_dPL,0.21769766879322469,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
06352000,dPL-MLP,test,CN-Base,0.0668675234999246,median_across_seeds,kge,structural,,3,median_across_seeds,,,
06352000,dPL-MLP,test,CN-Base_test,0.0668675234999246,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
06352000,dPL-MLP,test,CN-TGD,0.0228474681023281,median_across_seeds,kge,structural,,3,median_across_seeds,,,
06352000,dPL-MLP,test,CN-TGD_test,0.0228474681023281,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
