basin_id,paradigm,model,period,seed_or_restart,ct_error_signed,ct_error_abs,amjj_error_signed,amjj_error_abs
03368000,IC-CMA-ES,XAJ-TGD,test,selected_restart,-2.0,13.866666666666667,-0.0226708613060511,0.0521415727074915
03368000,IC-CMA-ES,XAJ-CN,test,selected_restart,0.6,10.066666666666666,-0.0227626549425321,0.0556196373438809
03368000,dPL-MLP,XAJ-Base,test,selected_restart,-5.133333333333334,12.466666666666669,-0.0267596699021853,0.0532044026746882
03368000,dPL-MLP,XAJ-TGD,test,selected_restart,-5.466666666666667,11.733333333333333,-0.0297464298429685,0.055615683743808
03368000,dPL-MLP,XAJ-CN,test,selected_restart,-0.4,10.666666666666666,-0.0186925746224917,0.0514388471219832
03384450,IC-CMA-ES,XAJ-Base,test,selected_restart,-8.2,9.8,-0.0345236884145409,0.0468245309744394
03384450,IC-CMA-ES,XAJ-TGD,test,selected_restart,-12.333333333333334,12.466666666666669,-0.0677215235023171,0.0686838124235458
03384450,IC-CMA-ES,XAJ-CN,test,selected_restart,-8.866666666666667,10.466666666666669,-0.0454707902261089,0.0549642877930518
03384450,dPL-MLP,XAJ-Base,test,selected_restart,-8.4,10.0,-0.0371517148205112,0.0473728066839527
03384450,dPL-MLP,XAJ-TGD,test,selected_restart,-8.066666666666666,9.666666666666666,-0.036428480504798,0.0468691600598302
03384450,dPL-MLP,XAJ-CN,test,selected_restart,-4.733333333333333,6.333333333333333,-0.0271453441767365,0.0399488750534552
03439000,IC-CMA-ES,XAJ-Base,test,selected_restart,1.0666666666666669,9.066666666666666,-0.024579566877158,0.0293611761766555
03439000,IC-CMA-ES,XAJ-TGD,test,selected_restart,0.6,8.2,-0.0225191932529921,0.027084703926035
03439000,IC-CMA-ES,XAJ-CN,test,selected_restart,2.2,8.466666666666667,-0.0157454800219054,0.0222429014326545
03439000,dPL-MLP,XAJ-Base,test,selected_restart,1.2,7.2,-0.0158369503031884,0.0200490685314436
03439000,dPL-MLP,XAJ-TGD,test,selected_restart,1.0666666666666669,7.466666666666667,-0.0165989489963367,0.0198424922669792
03439000,dPL-MLP,XAJ-CN,test,selected_restart,2.8666666666666667,8.333333333333334,-0.0131143164247984,0.0189781152113949
03455500,IC-CMA-ES,XAJ-Base,test,selected_restart,3.6,14.133333333333333,-0.0213043261123195,0.0350916637895806
03455500,IC-CMA-ES,XAJ-TGD,test,selected_restart,4.466666666666667,14.866666666666667,-0.0194602428428824,0.0348696037052376
03455500,IC-CMA-ES,XAJ-CN,test,selected_restart,9.266666666666667,15.133333333333333,-0.008924272512644,0.030724105950566
03455500,dPL-MLP,XAJ-Base,test,selected_restart,4.733333333333333,12.733333333333333,-0.0167899329019084,0.0305259668745899
03455500,dPL-MLP,XAJ-TGD,test,selected_restart,4.533333333333333,13.333333333333334,-0.0182566840005413,0.0324029767432117
03455500,dPL-MLP,XAJ-CN,test,selected_restart,8.733333333333333,13.933333333333334,-0.005947820201764,0.0277425614162007
03456500,IC-CMA-ES,XAJ-Base,test,selected_restart,1.5333333333333334,9.8,-0.0179207887105726,0.039095532278635
03456500,IC-CMA-ES,XAJ-TGD,test,selected_restart,3.2,10.266666666666667,-0.0114079501085065,0.0366069052422225
03456500,IC-CMA-ES,XAJ-CN,test,selected_restart,6.0,10.4,-0.0003868476403338,0.0348094257558071
03456500,dPL-MLP,XAJ-Base,test,selected_restart,0.8,9.066666666666666,-0.0138324127448184,0.0372988893393854
03456500,dPL-MLP,XAJ-TGD,test,selected_restart,1.0666666666666669,9.2,-0.013754634643851,0.0380687244154272
03456500,dPL-MLP,XAJ-CN,test,selected_restart,4.733333333333333,9.666666666666666,-7.009094216708922e-06,0.0352602431452491
03460000,IC-CMA-ES,XAJ-Base,test,selected_restart,4.333333333333333,13.8,-0.0033829260510379,0.0403789862064736
03460000,IC-CMA-ES,XAJ-TGD,test,selected_restart,5.0,13.533333333333331,-0.0010940262319817,0.0394864285059985
03460000,IC-CMA-ES,XAJ-CN,test,selected_restart,9.666666666666666,13.8,0.0166201751786297,0.0379564418463128
03460000,dPL-MLP,XAJ-Base,test,selected_restart,2.4,12.8,-0.010114202761866,0.0395552986928043
03460000,dPL-MLP,XAJ-TGD,test,selected_restart,2.4,12.266666666666667,-0.0101670532069776,0.0366653128532784
03460000,dPL-MLP,XAJ-CN,test,selected_restart,11.733333333333333,13.333333333333334,0.0215581587312446,0.0373748059752573
03463300,IC-CMA-ES,XAJ-Base,test,selected_restart,-4.733333333333333,12.466666666666669,-0.0198174490876063,0.0437462253037133
03463300,IC-CMA-ES,XAJ-TGD,test,selected_restart,-2.8,13.066666666666666,-0.0160170678642456,0.0427049947443642
03463300,IC-CMA-ES,XAJ-CN,test,selected_restart,3.066666666666667,15.866666666666667,-0.0015805914349421,0.0382653605255409
03463300,dPL-MLP,XAJ-Base,test,selected_restart,-4.533333333333333,11.6,-0.0075063411739533,0.0333850358823295
03463300,dPL-MLP,XAJ-TGD,test,selected_restart,-3.6666666666666665,11.533333333333331,-0.0105235610750382,0.0346926005450338
03463300,dPL-MLP,XAJ-CN,test,selected_restart,4.333333333333333,16.333333333333332,0.0002678469472065,0.0364971362637698
03471500,IC-CMA-ES,XAJ-Base,test,selected_restart,-5.333333333333333,12.533333333333331,-0.0575127765209741,0.0576229567522874
03471500,IC-CMA-ES,XAJ-TGD,test,selected_restart,-8.4,13.066666666666666,-0.0664908582638966,0.0664908582638966
03471500,IC-CMA-ES,XAJ-CN,test,selected_restart,-0.6666666666666666,12.0,-0.0445091818443206,0.0458579545413524
03471500,dPL-MLP,XAJ-Base,test,selected_restart,-8.4,13.066666666666666,-0.0666717633278437,0.0666717633278437
03471500,dPL-MLP,XAJ-TGD,test,selected_restart,-8.4,13.333333333333334,-0.0676014666429427,0.0676014666429427
03471500,dPL-MLP,XAJ-CN,test,selected_restart,-0.6666666666666666,12.133333333333333,-0.0474213932624725,0.0474213932624725
03473000,IC-CMA-ES,XAJ-Base,test,selected_restart,-1.0,14.6,-0.0481869647192866,0.0481885510909256
03473000,IC-CMA-ES,XAJ-TGD,test,selected_restart,0.5333333333333333,14.266666666666667,-0.0423927306421509,0.0427275506881572
03473000,IC-CMA-ES,XAJ-CN,test,selected_restart,1.8,14.066666666666666,-0.0351956952897619,0.0364072909383226
03473000,dPL-MLP,XAJ-Base,test,selected_restart,-2.466666666666667,14.333333333333334,-0.0534456987468313,0.0534456987468313
03473000,dPL-MLP,XAJ-TGD,test,selected_restart,-3.066666666666667,14.666666666666666,-0.0567190219251226,0.0567190219251226
03473000,dPL-MLP,XAJ-CN,test,selected_restart,3.2666666666666666,13.4,-0.0337058265296529,0.034801101727113
03479000,IC-CMA-ES,XAJ-Base,test,selected_restart,5.533333333333333,9.933333333333334,-0.0221884042392372,0.0277451812432534
03479000,IC-CMA-ES,XAJ-TGD,test,selected_restart,8.466666666666667,11.533333333333331,-0.0123187408218978,0.0234042114334956
03479000,IC-CMA-ES,XAJ-CN,test,selected_restart,11.066666666666666,13.066666666666666,-0.0053461189439097,0.0206378968961442
03479000,dPL-MLP,XAJ-Base,test,selected_restart,6.4,9.333333333333334,-0.0158785209427475,0.0238831223913055
03479000,dPL-MLP,XAJ-TGD,test,selected_restart,9.933333333333334,11.933333333333334,-0.002506964938859,0.0219585986259589
03479000,dPL-MLP,XAJ-CN,test,selected_restart,11.266666666666667,13.0,-0.0002285823593734,0.0219275535467276
03488000,IC-CMA-ES,XAJ-Base,test,selected_restart,-5.466666666666667,14.666666666666666,-0.0456898634545866,0.0499942162363393
03488000,IC-CMA-ES,XAJ-TGD,test,selected_restart,-2.4,13.2,-0.0325086767388248,0.0386893865666872
03488000,IC-CMA-ES,XAJ-CN,test,selected_restart,-2.8,13.066666666666666,-0.0369095370086892,0.0410834299725379
03488000,dPL-MLP,XAJ-Base,test,selected_restart,-4.466666666666667,11.666666666666666,-0.0415877178224786,0.0483534007001582
03488000,dPL-MLP,XAJ-TGD,test,selected_restart,-6.0,13.6,-0.0471232667478783,0.0504982360927923
03488000,dPL-MLP,XAJ-CN,test,selected_restart,2.1333333333333333,10.533333333333331,-0.0226427818251514,0.0316714373431688
03498500,IC-CMA-ES,XAJ-Base,test,selected_restart,-5.6,8.0,-0.0366598585630822,0.0381223024198915
03498500,IC-CMA-ES,XAJ-TGD,test,selected_restart,-5.266666666666667,7.8,-0.0353931088631717,0.0368985832998659
03498500,IC-CMA-ES,XAJ-CN,test,selected_restart,-1.2666666666666666,7.933333333333334,-0.0186975945418445,0.039098867197924
03498500,dPL-MLP,XAJ-Base,test,selected_restart,-6.8,8.533333333333333,-0.0468173125769066,0.0468173125769066
03498500,dPL-MLP,XAJ-TGD,test,selected_restart,-9.0,10.466666666666669,-0.0492743253097303,0.0496740024556225
03498500,dPL-MLP,XAJ-CN,test,selected_restart,2.2666666666666666,4.666666666666667,-0.0229684322461851,0.0299322657104014
03500000,IC-CMA-ES,XAJ-Base,test,selected_restart,-3.0,8.333333333333334,-0.0262712554286603,0.0262712554286603
03500000,IC-CMA-ES,XAJ-TGD,test,selected_restart,-3.0,8.466666666666667,-0.0256630059232994,0.0256630059232994
03500000,IC-CMA-ES,XAJ-CN,test,selected_restart,-2.466666666666667,7.666666666666667,-0.0219810134322131,0.0224021039787069
03500000,dPL-MLP,XAJ-Base,test,selected_restart,-6.0,8.666666666666666,-0.0306745942583366,0.0306745942583366
03500000,dPL-MLP,XAJ-TGD,test,selected_restart,-5.466666666666667,8.666666666666666,-0.0311957544238055,0.0311957544238055
03500000,dPL-MLP,XAJ-CN,test,selected_restart,-4.266666666666667,8.266666666666667,-0.029323879495331,0.0293535681946213
03500240,IC-CMA-ES,XAJ-Base,test,selected_restart,-1.8,6.733333333333333,-0.014236957849198,0.0209391341882533
03500240,IC-CMA-ES,XAJ-TGD,test,selected_restart,-4.333333333333333,8.066666666666666,-0.0232862532348766,0.0260320522781118
03500240,IC-CMA-ES,XAJ-CN,test,selected_restart,-1.0,5.666666666666667,-0.0160161545089219,0.0184835570905833
03500240,dPL-MLP,XAJ-Base,test,selected_restart,-8.4,9.866666666666667,-0.0379011641156012,0.0379011641156012
03500240,dPL-MLP,XAJ-TGD,test,selected_restart,-6.466666666666667,7.933333333333334,-0.0312188327522411,0.0312188327522411
03500240,dPL-MLP,XAJ-CN,test,selected_restart,-6.266666666666667,8.133333333333333,-0.0318091740420793,0.0318091740420793
03504000,IC-CMA-ES,XAJ-Base,test,selected_restart,-4.866666666666666,9.8,-0.0389320812097715,0.0389320812097715
03504000,IC-CMA-ES,XAJ-TGD,test,selected_restart,-2.6,8.6,-0.0304114402802315,0.0306790479962776
03504000,IC-CMA-ES,XAJ-CN,test,selected_restart,-0.4,7.466666666666667,-0.0252680005104866,0.0268180603739463
03504000,dPL-MLP,XAJ-Base,test,selected_restart,-4.333333333333333,8.333333333333334,-0.0327929210137851,0.0327929210137851
03504000,dPL-MLP,XAJ-TGD,test,selected_restart,-2.066666666666667,7.533333333333333,-0.0269139887364235,0.0269139887364235
03504000,dPL-MLP,XAJ-CN,test,selected_restart,-0.0666666666666666,6.466666666666667,-0.0213066162140694,0.0245408864509934
03574500,IC-CMA-ES,XAJ-Base,test,selected_restart,-10.066666666666666,10.733333333333333,-0.0531407189279678,0.0558344125372691
03574500,IC-CMA-ES,XAJ-TGD,test,selected_restart,-11.133333333333333,11.666666666666666,-0.059030240467179,0.0598961318157636
03574500,IC-CMA-ES,XAJ-CN,test,selected_restart,-9.4,10.066666666666666,-0.052019618641325,0.0543216342352353
03574500,dPL-MLP,XAJ-Base,test,selected_restart,-8.266666666666667,9.6,-0.0422867374529324,0.0444220924995862
03574500,dPL-MLP,XAJ-TGD,test,selected_restart,-6.666666666666667,8.533333333333333,-0.0351441956470293,0.0385494114435133
03574500,dPL-MLP,XAJ-CN,test,selected_restart,-4.933333333333334,7.6,-0.0290376590599499,0.0345287727525284
03592718,IC-CMA-ES,XAJ-Base,test,selected_restart,-10.933333333333334,12.266666666666667,-0.0567118702090848,0.0567816804210464
03592718,IC-CMA-ES,XAJ-TGD,test,selected_restart,-4.933333333333334,8.0,-0.0286336464441884,0.0415997592458168
03592718,IC-CMA-ES,XAJ-CN,test,selected_restart,-7.333333333333333,9.2,-0.0470011803266474,0.0502721012455145
03592718,dPL-MLP,XAJ-Base,test,selected_restart,1.6666666666666667,6.733333333333333,-0.0056523757931658,0.0406689889302709
03592718,dPL-MLP,XAJ-TGD,test,selected_restart,11.466666666666669,14.666666666666666,0.0152239285154075,0.0471384705908239
03592718,dPL-MLP,XAJ-CN,test,selected_restart,2.933333333333333,8.133333333333333,-0.0053405501203804,0.041184513426048
03604000,IC-CMA-ES,XAJ-Base,test,selected_restart,-13.4,16.066666666666666,-0.0421022220225654,0.0712840634357118
03604000,IC-CMA-ES,XAJ-TGD,test,selected_restart,-16.933333333333334,19.6,-0.0557470086983365,0.0880584913264894
03604000,IC-CMA-ES,XAJ-CN,test,selected_restart,-11.866666666666667,15.466666666666669,-0.0374725236268363,0.0671118585041347
03604000,dPL-MLP,XAJ-Base,test,selected_restart,-6.133333333333334,10.533333333333331,-0.0265565334530196,0.0475334644743542
03604000,dPL-MLP,XAJ-TGD,test,selected_restart,-3.6666666666666665,10.866666666666667,-0.0115442811222396,0.0494524548596456
03604000,dPL-MLP,XAJ-CN,test,selected_restart,-2.333333333333333,8.466666666666667,-0.021044356502247,0.0405690902870913
05291000,IC-CMA-ES,XAJ-Base,test,selected_restart,3.4,40.46666666666667,-0.0649894713466786,0.1779324723231146
05291000,IC-CMA-ES,XAJ-TGD,test,selected_restart,13.733333333333333,32.266666666666666,-0.0217575449849588,0.1479982706852108
05291000,IC-CMA-ES,XAJ-CN,test,selected_restart,13.666666666666666,25.8,-0.0057577003146631,0.1139148854163636
05291000,dPL-MLP,XAJ-Base,test,selected_restart,-8.933333333333334,40.4,-0.0976372663284761,0.1948414939589649
05291000,dPL-MLP,XAJ-TGD,test,selected_restart,-17.733333333333334,56.0,-0.0938301870331588,0.2114761534280926
05291000,dPL-MLP,XAJ-CN,test,selected_restart,16.266666666666666,26.933333333333334,0.0040899019335287,0.1244154166377357
05362000,IC-CMA-ES,XAJ-Base,test,selected_restart,-18.53333333333333,34.0,-0.2177902286038508,0.2177902286038508
05362000,IC-CMA-ES,XAJ-TGD,test,selected_restart,9.266666666666667,13.533333333333331,-0.0926551326896459,0.1113829741394809
05362000,IC-CMA-ES,XAJ-CN,test,selected_restart,8.466666666666667,8.866666666666667,-0.0515793487216741,0.0683574129344639
05362000,dPL-MLP,XAJ-Base,test,selected_restart,-13.133333333333333,28.466666666666665,-0.2004272028590948,0.2012518982270716
05362000,dPL-MLP,XAJ-TGD,test,selected_restart,8.466666666666667,11.533333333333331,-0.0976879005417934,0.107651431313782
05362000,dPL-MLP,XAJ-CN,test,selected_restart,8.2,8.866666666666667,-0.0645159010872951,0.0736544263281652
05393500,IC-CMA-ES,XAJ-Base,test,selected_restart,-21.666666666666668,35.53333333333333,-0.2117998885991877,0.2117998885991877
05393500,IC-CMA-ES,XAJ-TGD,test,selected_restart,3.533333333333333,7.666666666666667,-0.0974238244575963,0.1101708485510468
05393500,IC-CMA-ES,XAJ-CN,test,selected_restart,8.2,8.333333333333334,-0.0213305282476252,0.0481077317353937
05393500,dPL-MLP,XAJ-Base,test,selected_restart,-14.933333333333334,26.53333333333333,-0.1966661997519638,0.1980853245381286
05393500,dPL-MLP,XAJ-TGD,test,selected_restart,5.733333333333333,8.533333333333333,-0.0885178752623702,0.1008220418251409
05393500,dPL-MLP,XAJ-CN,test,selected_restart,7.0,7.533333333333333,-0.0394516754033869,0.0572733565128697
05399500,IC-CMA-ES,XAJ-Base,test,selected_restart,-9.8,25.666666666666668,-0.1176326004664609,0.1542054340067571
05399500,IC-CMA-ES,XAJ-TGD,test,selected_restart,-9.333333333333334,25.066666666666663,-0.1121536978086341,0.1495667343162562
05399500,IC-CMA-ES,XAJ-CN,test,selected_restart,7.533333333333333,7.666666666666667,-0.0369027890762199,0.0536552595115551
05399500,dPL-MLP,XAJ-Base,test,selected_restart,-11.133333333333333,26.066666666666663,-0.1366052228212862,0.1569245849870708
05399500,dPL-MLP,XAJ-TGD,test,selected_restart,4.6,9.133333333333333,-0.069079356193593,0.0945208094420041
05399500,dPL-MLP,XAJ-CN,test,selected_restart,8.666666666666666,8.666666666666666,-0.0157796361049522,0.055558848886473
05408000,IC-CMA-ES,XAJ-Base,test,selected_restart,11.733333333333333,15.733333333333333,0.0003182231018978,0.0317478229960879
05408000,IC-CMA-ES,XAJ-TGD,test,selected_restart,11.533333333333331,16.466666666666665,0.0071180908511119,0.0338522922045416
05408000,IC-CMA-ES,XAJ-CN,test,selected_restart,13.4,17.133333333333333,0.0238996881872453,0.0322926842108838
05408000,dPL-MLP,XAJ-Base,test,selected_restart,12.333333333333334,16.733333333333334,0.005984289311373,0.0341204448948925
05408000,dPL-MLP,XAJ-TGD,test,selected_restart,10.466666666666669,15.8,0.0010415185123719,0.0327570889120577
05408000,dPL-MLP,XAJ-CN,test,selected_restart,10.6,14.066666666666666,-0.0010883412132622,0.0257820000609835
05413500,IC-CMA-ES,XAJ-Base,test,selected_restart,14.2,15.266666666666667,0.0234350959486606,0.0320391548060805
05413500,IC-CMA-ES,XAJ-TGD,test,selected_restart,19.6,20.53333333333333,0.0484788219160678,0.0517453680047992
05413500,IC-CMA-ES,XAJ-CN,test,selected_restart,16.466666666666665,17.933333333333334,0.0200354913897158,0.0326461302666823
05413500,dPL-MLP,XAJ-Base,test,selected_restart,11.266666666666667,14.466666666666669,0.0108900705999972,0.0293826213871164
05413500,dPL-MLP,XAJ-TGD,test,selected_restart,13.533333333333331,15.533333333333331,0.0238493323352776,0.036261230551768
05413500,dPL-MLP,XAJ-CN,test,selected_restart,9.8,13.666666666666666,-5.562305183785347e-05,0.0298784802002436
05414000,IC-CMA-ES,XAJ-Base,test,selected_restart,19.33333333333333,24.133333333333333,0.0283663920050654,0.0524784158210838
05414000,IC-CMA-ES,XAJ-TGD,test,selected_restart,18.866666666666667,23.53333333333333,0.0442902119443608,0.0681199897113962
05414000,IC-CMA-ES,XAJ-CN,test,selected_restart,16.066666666666666,20.73333333333333,0.0441074482089075,0.0668901907967791
05414000,dPL-MLP,XAJ-Base,test,selected_restart,13.333333333333334,18.666666666666668,-0.0013381946597702,0.0387526561067819
05414000,dPL-MLP,XAJ-TGD,test,selected_restart,15.8,19.666666666666668,0.0165217470611923,0.0476518392004798
05414000,dPL-MLP,XAJ-CN,test,selected_restart,14.266666666666667,18.4,-0.0009269702945358,0.0436622429189228
05444000,IC-CMA-ES,XAJ-Base,test,selected_restart,2.8666666666666667,10.066666666666666,0.0277232046908524,0.05098111370925
05444000,IC-CMA-ES,XAJ-TGD,test,selected_restart,1.6,10.533333333333331,0.0245577202227102,0.0476838094442804
05444000,IC-CMA-ES,XAJ-CN,test,selected_restart,9.066666666666666,11.466666666666669,0.0546153163896388,0.0620221835770523
05444000,dPL-MLP,XAJ-Base,test,selected_restart,4.933333333333334,10.8,0.0050166294958578,0.0310768789233938
05444000,dPL-MLP,XAJ-TGD,test,selected_restart,3.2666666666666666,12.333333333333334,0.0179248418397095,0.042242625411598
05444000,dPL-MLP,XAJ-CN,test,selected_restart,9.4,12.466666666666669,0.011215573150554,0.0371689237965722
05454000,IC-CMA-ES,XAJ-Base,test,selected_restart,-4.133333333333334,28.266666666666666,-0.1515599901536749,0.1522449849276344
05454000,IC-CMA-ES,XAJ-TGD,test,selected_restart,7.066666666666666,15.733333333333333,-0.0857659831702358,0.0984341064042078
05454000,IC-CMA-ES,XAJ-CN,test,selected_restart,2.2,18.6,-0.1436538115203029,0.1436538115203029
05454000,dPL-MLP,XAJ-Base,test,selected_restart,-0.1333333333333333,20.133333333333333,-0.0849517340520666,0.0892177157693243
05454000,dPL-MLP,XAJ-TGD,test,selected_restart,3.733333333333333,18.4,-0.084602677331333,0.0952349834733343
05454000,dPL-MLP,XAJ-CN,test,selected_restart,9.066666666666666,16.133333333333333,-0.0636437242289033,0.0752235606570455
05458000,IC-CMA-ES,XAJ-Base,test,selected_restart,14.933333333333334,24.933333333333334,-0.0463677536188564,0.0607061230344663
05458000,IC-CMA-ES,XAJ-TGD,test,selected_restart,18.4,27.466666666666665,-0.040084176335633,0.0608573428171868
05458000,IC-CMA-ES,XAJ-CN,test,selected_restart,21.266666666666666,26.866666666666667,0.0142915913721916,0.0473784200268582
05458000,dPL-MLP,XAJ-Base,test,selected_restart,14.333333333333334,22.6,-0.0544327826041978,0.0637017970323499
05458000,dPL-MLP,XAJ-TGD,test,selected_restart,11.8,23.8,-0.0379784654318295,0.0565871047383019
05458000,dPL-MLP,XAJ-CN,test,selected_restart,21.466666666666665,24.933333333333334,-0.0010377616424364,0.0375202013689129
05466500,IC-CMA-ES,XAJ-Base,test,selected_restart,6.066666666666666,14.466666666666669,-0.0562700757757414,0.07251633256105
05466500,IC-CMA-ES,XAJ-TGD,test,selected_restart,7.133333333333334,14.733333333333333,-0.0485016494369098,0.0651033316298424
05466500,IC-CMA-ES,XAJ-CN,test,selected_restart,10.466666666666669,14.066666666666666,-0.0190506477530389,0.0517756591420851
05466500,dPL-MLP,XAJ-Base,test,selected_restart,6.066666666666666,14.333333333333334,-0.0567260711764881,0.0730168883942308
05466500,dPL-MLP,XAJ-TGD,test,selected_restart,7.133333333333334,14.733333333333333,-0.0509119629239628,0.0707335328005494
05466500,dPL-MLP,XAJ-CN,test,selected_restart,10.933333333333334,12.8,-0.0339820463831811,0.0599567447050004
05487980,IC-CMA-ES,XAJ-Base,test,selected_restart,9.4,11.266666666666667,-0.059295015281386,0.0701495724302872
05487980,IC-CMA-ES,XAJ-TGD,test,selected_restart,9.533333333333331,11.266666666666667,-0.0500358370402921,0.0644703425242303
05487980,IC-CMA-ES,XAJ-CN,test,selected_restart,9.266666666666667,11.533333333333331,-0.0397404221156705,0.0664208289866897
05487980,dPL-MLP,XAJ-Base,test,selected_restart,9.6,11.866666666666667,-0.0675222443997332,0.0772514894779469
05487980,dPL-MLP,XAJ-TGD,test,selected_restart,10.133333333333333,11.6,-0.0620003131488431,0.0785822448128261
05487980,dPL-MLP,XAJ-CN,test,selected_restart,10.733333333333333,12.733333333333333,-0.0345587876895535,0.0761769632075404
05488200,IC-CMA-ES,XAJ-Base,test,selected_restart,9.6,20.4,-0.0693124447319752,0.1061564283560284
05488200,IC-CMA-ES,XAJ-TGD,test,selected_restart,5.933333333333334,14.066666666666666,-0.09475890636979,0.1388469503564848
05488200,IC-CMA-ES,XAJ-CN,test,selected_restart,12.666666666666666,21.73333333333333,-0.0479153984838571,0.0977533455911345
05488200,dPL-MLP,XAJ-Base,test,selected_restart,15.533333333333331,22.33333333333333,-0.0651030564361658,0.1292296256863289
05488200,dPL-MLP,XAJ-TGD,test,selected_restart,15.2,22.4,-0.0627204978519525,0.1266138142588947
05488200,dPL-MLP,XAJ-CN,test,selected_restart,16.2,23.0,-0.030839461490894,0.1141862100584375
05489000,IC-CMA-ES,XAJ-Base,test,selected_restart,-2.933333333333333,18.266666666666666,-0.1154515999784326,0.1206341134674304
05489000,IC-CMA-ES,XAJ-TGD,test,selected_restart,13.933333333333334,14.066666666666666,-0.0776300239791727,0.1027247262349586
05489000,IC-CMA-ES,XAJ-CN,test,selected_restart,13.6,17.066666666666666,-0.0488733776639159,0.1005292993355681
05489000,dPL-MLP,XAJ-Base,test,selected_restart,8.133333333333333,20.0,-0.0855203815529998,0.1079190105375762
05489000,dPL-MLP,XAJ-TGD,test,selected_restart,10.866666666666667,19.0,-0.073883705162034,0.1000614673075194
05489000,dPL-MLP,XAJ-CN,test,selected_restart,14.466666666666669,17.8,-0.0586972542832549,0.1010377778042217
05495000,IC-CMA-ES,XAJ-Base,test,selected_restart,-5.0,11.933333333333334,-0.0645213331631563,0.0793326219009086
05495000,IC-CMA-ES,XAJ-TGD,test,selected_restart,-4.266666666666667,10.8,-0.0646758880070589,0.0732201099546769
05495000,IC-CMA-ES,XAJ-CN,test,selected_restart,-0.9333333333333332,8.533333333333333,-0.0444875067325176,0.0730879043919043
05495000,dPL-MLP,XAJ-Base,test,selected_restart,-6.2,11.666666666666666,-0.0675127402794104,0.0750756917309349
05495000,dPL-MLP,XAJ-TGD,test,selected_restart,-6.333333333333333,11.8,-0.0646752949408434,0.0736290254107699
05495000,dPL-MLP,XAJ-CN,test,selected_restart,-1.6,8.933333333333334,-0.0465561346065741,0.067804935115794
05495500,IC-CMA-ES,XAJ-Base,test,selected_restart,4.466666666666667,18.73333333333333,-0.0696516552462341,0.0997563736893873
05495500,IC-CMA-ES,XAJ-TGD,test,selected_restart,2.4,19.73333333333333,-0.0610200205340149,0.0953382684185045
05495500,IC-CMA-ES,XAJ-CN,test,selected_restart,5.333333333333333,18.8,-0.0560073454076213,0.0901327349005282
05495500,dPL-MLP,XAJ-Base,test,selected_restart,3.333333333333333,17.066666666666666,-0.0678366615269742,0.0946641894438009
05495500,dPL-MLP,XAJ-TGD,test,selected_restart,1.4,17.0,-0.0682997652783157,0.0917938454343812
05495500,dPL-MLP,XAJ-CN,test,selected_restart,4.266666666666667,17.333333333333332,-0.0510804910355967,0.0850943379992184
05501000,IC-CMA-ES,XAJ-Base,test,selected_restart,-6.066666666666666,15.533333333333331,-0.0704613317812195,0.0725880230753812
05501000,IC-CMA-ES,XAJ-TGD,test,selected_restart,-4.933333333333334,15.866666666666667,-0.0670084369445553,0.0710211781451297
05501000,IC-CMA-ES,XAJ-CN,test,selected_restart,-3.2,16.933333333333334,-0.056722394601972,0.0656751481595276
05501000,dPL-MLP,XAJ-Base,test,selected_restart,-2.1333333333333333,15.6,-0.0586645905936471,0.0686695851878804
05501000,dPL-MLP,XAJ-TGD,test,selected_restart,-3.2,15.866666666666667,-0.0583678945665271,0.0648495910561563
05501000,dPL-MLP,XAJ-CN,test,selected_restart,-1.8666666666666667,15.333333333333334,-0.0498935808504334,0.0607930502011341
05503800,IC-CMA-ES,XAJ-Base,test,selected_restart,-4.933333333333334,14.0,-0.120220968080231,0.120220968080231
05503800,IC-CMA-ES,XAJ-TGD,test,selected_restart,0.4,11.2,-0.1177780443953161,0.1203833390621488
05503800,IC-CMA-ES,XAJ-CN,test,selected_restart,1.2,13.6,-0.1083993916240021,0.111220279700278
05503800,dPL-MLP,XAJ-Base,test,selected_restart,-8.133333333333333,16.0,-0.0902106761462177,0.0970333922572123
05503800,dPL-MLP,XAJ-TGD,test,selected_restart,-8.066666666666666,15.933333333333334,-0.0865847606983468,0.0941597947147675
05503800,dPL-MLP,XAJ-CN,test,selected_restart,-5.133333333333334,13.4,-0.0719786792523349,0.0835142506283205
05507600,IC-CMA-ES,XAJ-Base,test,selected_restart,-7.733333333333333,11.333333333333334,-0.1511462123413005,0.1702651479956424
05507600,IC-CMA-ES,XAJ-TGD,test,selected_restart,-3.8666666666666663,10.0,-0.1099037357885757,0.1434787970400766
05507600,IC-CMA-ES,XAJ-CN,test,selected_restart,1.8,16.333333333333332,-0.1580836245138564,0.1672662538496633
05507600,dPL-MLP,XAJ-Base,test,selected_restart,-3.333333333333333,6.666666666666667,-0.0790303221562622,0.1126481512305057
05507600,dPL-MLP,XAJ-TGD,test,selected_restart,-5.466666666666667,8.8,-0.0776041804471729,0.1115655463800098
05507600,dPL-MLP,XAJ-CN,test,selected_restart,-0.8666666666666667,8.733333333333333,-0.0678952583391585,0.1084186866389727
05508805,IC-CMA-ES,XAJ-Base,test,selected_restart,-4.2,9.266666666666667,-0.0641445860421923,0.0831907359224744
05508805,IC-CMA-ES,XAJ-TGD,test,selected_restart,-1.6666666666666667,7.8,-0.0752377234554556,0.092740009432149
