basin_id,paradigm,period,seed_or_restart,signature,first_model,second_model,effect_value,status,analysis_set,valid_years,effect_family,snow_stratum,snow_interval,stratum_n
07180500,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-Base,XAJ-TGD,0.043945056392769501,primary_minimum_years,primary_min5,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-Base,XAJ-TGD,0.043945056392769501,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-Base,XAJ-TGD,0.043945056392769501,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-Base,XAJ-TGD,0.043945056392769501,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-Base,XAJ-TGD,0.043945056392769501,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-TGD,XAJ-CN,-0.017501935468456999,primary_minimum_years,primary_min5,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-TGD,XAJ-CN,-0.017501935468456999,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-TGD,XAJ-CN,-0.017501935468456999,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-TGD,XAJ-CN,-0.017501935468456999,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,AMJJ,XAJ-TGD,XAJ-CN,-0.017501935468456999,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-CN,-3,primary_minimum_years,primary_min5,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-CN,-3,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-CN,-3,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-CN,-3,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-CN,-3,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-TGD,-12,primary_minimum_years,primary_min5,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-TGD,-12,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-TGD,-12,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-TGD,-12,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,CT,XAJ-Base,XAJ-TGD,-12,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,CT,XAJ-TGD,XAJ-CN,9,primary_minimum_years,primary_min5,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,CT,XAJ-TGD,XAJ-CN,9,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,CT,XAJ-TGD,XAJ-CN,9,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,CT,XAJ-TGD,XAJ-CN,9,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,test,selected_restart,CT,XAJ-TGD,XAJ-CN,9,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,AMJJ,XAJ-Base,XAJ-CN,0.013575829582525401,primary_minimum_years,primary_min5,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,AMJJ,XAJ-Base,XAJ-CN,0.013575829582525401,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,AMJJ,XAJ-Base,XAJ-CN,0.013575829582525401,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,AMJJ,XAJ-Base,XAJ-CN,0.013575829582525401,valid,primary_min5_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,AMJJ,XAJ-Base,XAJ-CN,0.013575829582525401,valid,sensitivity_min3_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,AMJJ,XAJ-Base,XAJ-TGD,0.029411620360258101,primary_minimum_years,primary_min5,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,AMJJ,XAJ-Base,XAJ-TGD,0.029411620360258101,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,AMJJ,XAJ-Base,XAJ-TGD,0.029411620360258101,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,AMJJ,XAJ-Base,XAJ-TGD,0.029411620360258101,valid,primary_min5_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,AMJJ,XAJ-Base,XAJ-TGD,0.029411620360258101,valid,sensitivity_min3_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,AMJJ,XAJ-TGD,XAJ-CN,-0.015835790777732499,primary_minimum_years,primary_min5,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,AMJJ,XAJ-TGD,XAJ-CN,-0.015835790777732499,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,AMJJ,XAJ-TGD,XAJ-CN,-0.015835790777732499,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,AMJJ,XAJ-TGD,XAJ-CN,-0.015835790777732499,valid,primary_min5_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,AMJJ,XAJ-TGD,XAJ-CN,-0.015835790777732499,valid,sensitivity_min3_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,CT,XAJ-Base,XAJ-CN,0.5,primary_minimum_years,primary_min5,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,CT,XAJ-Base,XAJ-CN,0.5,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,CT,XAJ-Base,XAJ-CN,0.5,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,CT,XAJ-Base,XAJ-CN,0.5,valid,primary_min5_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,CT,XAJ-Base,XAJ-CN,0.5,valid,sensitivity_min3_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,CT,XAJ-Base,XAJ-TGD,-0.5,primary_minimum_years,primary_min5,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,CT,XAJ-Base,XAJ-TGD,-0.5,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,CT,XAJ-Base,XAJ-TGD,-0.5,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,CT,XAJ-Base,XAJ-TGD,-0.5,valid,primary_min5_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,CT,XAJ-Base,XAJ-TGD,-0.5,valid,sensitivity_min3_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,CT,XAJ-TGD,XAJ-CN,1,primary_minimum_years,primary_min5,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,CT,XAJ-TGD,XAJ-CN,1,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,CT,XAJ-TGD,XAJ-CN,1,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,CT,XAJ-TGD,XAJ-CN,1,valid,primary_min5_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,IC-CMA-ES,train,selected_restart,CT,XAJ-TGD,XAJ-CN,1,valid,sensitivity_min3_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,median_across_seeds,AMJJ,XAJ-Base,XAJ-CN,0.0042373938906824999,primary_minimum_years,primary_min5,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,median_across_seeds,AMJJ,XAJ-Base,XAJ-CN,0.0042373938906824999,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,median_across_seeds,AMJJ,XAJ-Base,XAJ-TGD,0.0044786524345857004,primary_minimum_years,primary_min5,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,median_across_seeds,AMJJ,XAJ-Base,XAJ-TGD,0.0044786524345857004,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,median_across_seeds,AMJJ,XAJ-TGD,XAJ-CN,-0.0035895538435660001,primary_minimum_years,primary_min5,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,median_across_seeds,AMJJ,XAJ-TGD,XAJ-CN,-0.0035895538435660001,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,median_across_seeds,CT,XAJ-Base,XAJ-CN,1,primary_minimum_years,primary_min5,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,median_across_seeds,CT,XAJ-Base,XAJ-CN,1,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,median_across_seeds,CT,XAJ-Base,XAJ-TGD,1,primary_minimum_years,primary_min5,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,median_across_seeds,CT,XAJ-Base,XAJ-TGD,1,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,median_across_seeds,CT,XAJ-TGD,XAJ-CN,0,primary_minimum_years,primary_min5,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,median_across_seeds,CT,XAJ-TGD,XAJ-CN,0,primary_minimum_years,sensitivity_min3,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,AMJJ,XAJ-Base,XAJ-CN,-0.0066388157087265004,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,AMJJ,XAJ-Base,XAJ-CN,-0.0066388157087265004,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,AMJJ,XAJ-Base,XAJ-CN,-0.0066388157087265004,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,AMJJ,XAJ-Base,XAJ-TGD,0.0044786524345857004,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,AMJJ,XAJ-Base,XAJ-TGD,0.0044786524345857004,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,AMJJ,XAJ-Base,XAJ-TGD,0.0044786524345857004,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,AMJJ,XAJ-TGD,XAJ-CN,-0.011117468143312201,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,AMJJ,XAJ-TGD,XAJ-CN,-0.011117468143312201,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,AMJJ,XAJ-TGD,XAJ-CN,-0.011117468143312201,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,CT,XAJ-Base,XAJ-CN,5,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,CT,XAJ-Base,XAJ-CN,5,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,CT,XAJ-Base,XAJ-CN,5,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,CT,XAJ-Base,XAJ-TGD,4,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,CT,XAJ-Base,XAJ-TGD,4,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,CT,XAJ-Base,XAJ-TGD,4,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,CT,XAJ-TGD,XAJ-CN,1,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,CT,XAJ-TGD,XAJ-CN,1,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_123,CT,XAJ-TGD,XAJ-CN,1,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,AMJJ,XAJ-Base,XAJ-CN,0.0042373938906824999,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,AMJJ,XAJ-Base,XAJ-CN,0.0042373938906824999,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,AMJJ,XAJ-Base,XAJ-CN,0.0042373938906824999,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,AMJJ,XAJ-Base,XAJ-TGD,0.0027662820759470001,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,AMJJ,XAJ-Base,XAJ-TGD,0.0027662820759470001,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,AMJJ,XAJ-Base,XAJ-TGD,0.0027662820759470001,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,AMJJ,XAJ-TGD,XAJ-CN,0.0014711118147354,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,AMJJ,XAJ-TGD,XAJ-CN,0.0014711118147354,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,AMJJ,XAJ-TGD,XAJ-CN,0.0014711118147354,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,CT,XAJ-Base,XAJ-CN,-5,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,CT,XAJ-Base,XAJ-CN,-5,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,CT,XAJ-Base,XAJ-CN,-5,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,CT,XAJ-Base,XAJ-TGD,-5,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,CT,XAJ-Base,XAJ-TGD,-5,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,CT,XAJ-Base,XAJ-TGD,-5,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,CT,XAJ-TGD,XAJ-CN,0,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,CT,XAJ-TGD,XAJ-CN,0,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_2026,CT,XAJ-TGD,XAJ-CN,0,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,AMJJ,XAJ-Base,XAJ-CN,0.0047418151700332999,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,AMJJ,XAJ-Base,XAJ-CN,0.0047418151700332999,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,AMJJ,XAJ-Base,XAJ-CN,0.0047418151700332999,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,AMJJ,XAJ-Base,XAJ-TGD,0.0083313690135993004,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,AMJJ,XAJ-Base,XAJ-TGD,0.0083313690135993004,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,AMJJ,XAJ-Base,XAJ-TGD,0.0083313690135993004,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,AMJJ,XAJ-TGD,XAJ-CN,-0.0035895538435660001,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,AMJJ,XAJ-TGD,XAJ-CN,-0.0035895538435660001,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,AMJJ,XAJ-TGD,XAJ-CN,-0.0035895538435660001,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,CT,XAJ-Base,XAJ-CN,1,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,CT,XAJ-Base,XAJ-CN,1,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,CT,XAJ-Base,XAJ-CN,1,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,CT,XAJ-Base,XAJ-TGD,1,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,CT,XAJ-Base,XAJ-TGD,1,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,CT,XAJ-Base,XAJ-TGD,1,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,CT,XAJ-TGD,XAJ-CN,0,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,CT,XAJ-TGD,XAJ-CN,0,valid,primary_min5_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,test,seed_42,CT,XAJ-TGD,XAJ-CN,0,valid,sensitivity_min3_seed,15,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,median_across_seeds,AMJJ,XAJ-Base,XAJ-CN,-0.0076194873861162001,primary_minimum_years,primary_min5,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,median_across_seeds,AMJJ,XAJ-Base,XAJ-CN,-0.0076194873861162001,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,median_across_seeds,AMJJ,XAJ-Base,XAJ-TGD,-0.0105927062179887,primary_minimum_years,primary_min5,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,median_across_seeds,AMJJ,XAJ-Base,XAJ-TGD,-0.0105927062179887,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,median_across_seeds,AMJJ,XAJ-TGD,XAJ-CN,0.0027674607011915001,primary_minimum_years,primary_min5,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,median_across_seeds,AMJJ,XAJ-TGD,XAJ-CN,0.0027674607011915001,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,median_across_seeds,CT,XAJ-Base,XAJ-CN,0.5,primary_minimum_years,primary_min5,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,median_across_seeds,CT,XAJ-Base,XAJ-CN,0.5,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,median_across_seeds,CT,XAJ-Base,XAJ-TGD,1.5,primary_minimum_years,primary_min5,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,median_across_seeds,CT,XAJ-Base,XAJ-TGD,1.5,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,median_across_seeds,CT,XAJ-TGD,XAJ-CN,-2.5,primary_minimum_years,primary_min5,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,median_across_seeds,CT,XAJ-TGD,XAJ-CN,-2.5,primary_minimum_years,sensitivity_min3,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,AMJJ,XAJ-Base,XAJ-CN,-0.011373102980632,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,AMJJ,XAJ-Base,XAJ-CN,-0.011373102980632,valid,primary_min5_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,AMJJ,XAJ-Base,XAJ-CN,-0.011373102980632,valid,sensitivity_min3_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,AMJJ,XAJ-Base,XAJ-TGD,-0.014140563681823501,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,AMJJ,XAJ-Base,XAJ-TGD,-0.014140563681823501,valid,primary_min5_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,AMJJ,XAJ-Base,XAJ-TGD,-0.014140563681823501,valid,sensitivity_min3_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,AMJJ,XAJ-TGD,XAJ-CN,0.0027674607011915001,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,AMJJ,XAJ-TGD,XAJ-CN,0.0027674607011915001,valid,primary_min5_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,AMJJ,XAJ-TGD,XAJ-CN,0.0027674607011915001,valid,sensitivity_min3_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,CT,XAJ-Base,XAJ-CN,0.5,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,CT,XAJ-Base,XAJ-CN,0.5,valid,primary_min5_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,CT,XAJ-Base,XAJ-CN,0.5,valid,sensitivity_min3_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,CT,XAJ-Base,XAJ-TGD,-0.5,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,CT,XAJ-Base,XAJ-TGD,-0.5,valid,primary_min5_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,CT,XAJ-Base,XAJ-TGD,-0.5,valid,sensitivity_min3_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,CT,XAJ-TGD,XAJ-CN,1,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,CT,XAJ-TGD,XAJ-CN,1,valid,primary_min5_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_123,CT,XAJ-TGD,XAJ-CN,1,valid,sensitivity_min3_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_2026,AMJJ,XAJ-Base,XAJ-CN,-0.0076194873861162001,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_2026,AMJJ,XAJ-Base,XAJ-CN,-0.0076194873861162001,valid,primary_min5_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_2026,AMJJ,XAJ-Base,XAJ-CN,-0.0076194873861162001,valid,sensitivity_min3_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_2026,AMJJ,XAJ-Base,XAJ-TGD,-0.0105927062179887,valid,all_available,,signature_error_reduction,S2,"[0.05, 0.15)",156
07180500,dPL-MLP,train,seed_2026,AMJJ,XAJ-Base,XAJ-TGD,-0.0105927062179887,valid,primary_min5_seed,14,signature_error_reduction,S2,"[0.05, 0.15)",156
