basin_id,start,seed,status,train_kge,test_kge,source_file,generations,selected_run,model,paradigm,stored_metric_definition,selection_rule,recomputed_train_kge,median_restart_train_kge,recomputed_test_kge,median_restart_test_kge,recomputed_metric
01047000,2,192757311,complete,0.595318061759331,0.6576937409635539,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01047000_start02.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5961850067098396,0.5908933037876025,0.6515678636299185,0.6590183462961543,repository_standard_KGE_from_daily
01047000,3,1704164933,complete,0.5961849982967575,0.6515743620769989,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01047000_start03.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5961850067098396,0.5908933037876025,0.6515678636299185,0.6590183462961543,repository_standard_KGE_from_daily
01047000,4,1068501150,complete,0.5807100476080332,0.6714981124826054,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01047000_start04.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5961850067098396,0.5908933037876025,0.6515678636299185,0.6590183462961543,repository_standard_KGE_from_daily
01047000,5,453929852,complete,0.5916400534331976,0.6419859553740306,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01047000_start05.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5961850067098396,0.5908933037876025,0.6515678636299185,0.6590183462961543,repository_standard_KGE_from_daily
01047000,6,1036958410,complete,0.5938443906929417,0.6603429516287547,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01047000_start06.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5961850067098396,0.5908933037876025,0.6515678636299185,0.6590183462961543,repository_standard_KGE_from_daily
01047000,7,1293879109,complete,0.573226196361738,0.6763079600891744,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01047000_start07.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5961850067098396,0.5908933037876025,0.6515678636299185,0.6590183462961543,repository_standard_KGE_from_daily
01047000,8,203119663,complete,0.5961850067098395,0.6515678636299185,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01047000_start08.json,300,True,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5961850067098396,0.5908933037876025,0.6515678636299185,0.6590183462961543,repository_standard_KGE_from_daily
01047000,9,1328351841,complete,0.5669077235514579,0.6626079359790469,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01047000_start09.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5961850067098396,0.5908933037876025,0.6515678636299185,0.6590183462961543,repository_standard_KGE_from_daily
01052500,0,641768691,complete,0.31524650032582946,0.4150793313105461,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01052500_start00.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.3157943935764499,0.30685124895065585,0.4095471046534206,0.39551446652594413,repository_standard_KGE_from_daily
01052500,1,1660846335,complete,0.30444126796780635,0.39421489711416713,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01052500_start01.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.3157943935764499,0.30685124895065585,0.4095471046534206,0.39551446652594413,repository_standard_KGE_from_daily
01052500,2,817727579,complete,0.3157943935764499,0.4095471046534207,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01052500_start02.json,300,True,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.3157943935764499,0.30685124895065585,0.4095471046534206,0.39551446652594413,repository_standard_KGE_from_daily
01052500,3,932991359,complete,0.3049679863260254,0.39598624960579787,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01052500_start03.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.3157943935764499,0.30685124895065585,0.4095471046534206,0.39551446652594413,repository_standard_KGE_from_daily
01052500,4,746738271,complete,0.3061836997860091,0.3944949764269913,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01052500_start04.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.3157943935764499,0.30685124895065585,0.4095471046534206,0.39551446652594413,repository_standard_KGE_from_daily
01052500,5,1810982955,complete,0.3030523696611781,0.41796122603120456,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01052500_start05.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.3157943935764499,0.30685124895065585,0.4095471046534206,0.39551446652594413,repository_standard_KGE_from_daily
01052500,6,1305174974,complete,0.30619854227120435,0.3950426834460904,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01052500_start06.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.3157943935764499,0.30685124895065585,0.4095471046534206,0.39551446652594413,repository_standard_KGE_from_daily
01052500,7,2088111878,complete,0.3106880033971028,0.3925816171934694,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01052500_start07.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.3157943935764499,0.30685124895065585,0.4095471046534206,0.39551446652594413,repository_standard_KGE_from_daily
