basin_id,paradigm,regime,structure,reduction_rule,selected_member,train_kge,test_kge,frac_snow,snow_stratum,z_xaj_k,z_xaj_b,z_xaj_im,z_xaj_um,z_xaj_lm,z_xaj_dm,z_xaj_c,z_xaj_sm,z_xaj_ex,z_xaj_ki,z_xaj_kg,z_xaj_ci,z_xaj_cg,z_xaj_a,z_xaj_theta,phys_xaj_k,phys_xaj_b,phys_xaj_im,phys_xaj_um,phys_xaj_lm,phys_xaj_dm,phys_xaj_c,phys_xaj_sm,phys_xaj_ex,phys_xaj_ki,phys_xaj_kg,phys_xaj_ci,phys_xaj_cg,phys_xaj_a,phys_xaj_theta,xaj_k,xaj_b,xaj_im,xaj_um,xaj_lm,xaj_dm,xaj_c,xaj_sm,xaj_ex,xaj_ki,xaj_kg,xaj_ci,xaj_cg,xaj_a,xaj_theta
01350080,IC,IC,Base,best_train_kge_restart,start_05,0.5607732249677988,0.47737288143579915,0.221156578322867,S3,0.14130009453602285,0.0,0.0,1.0,1.0,0.0,1.0,0.03895848301354112,1.0,0.22953827897783893,1.0,0.0,0.0,0.0,1.0,0.7119501418040343,0.1,0.0,50.0,200.0,20.0,0.3,8.701055886286406,2.0,0.16067679528448725,0.7,0.1,0.9,0.0,6.5,0.14130009453602285,0.0,0.0,1.0,1.0,0.0,1.0,0.03895848301354112,1.0,0.22953827897783893,1.0,0.0,0.0,0.0,1.0
01350140,IC,IC,Base,best_train_kge_restart,start_03,0.5456628126296643,0.47816369920908675,0.219859026682811,S3,0.14514339107941407,0.0,0.0,1.0,1.0,0.0,1.0,0.035482764323953066,1.0,0.42857467515822495,1.0,0.0,0.0,0.0,1.0,0.7177150866191211,0.1,0.0,50.0,200.0,20.0,0.3,8.370862610775541,2.0,0.30000227261075746,0.7,0.1,0.9,0.0,6.5,0.14514339107941407,0.0,0.0,1.0,1.0,0.0,1.0,0.035482764323953066,1.0,0.42857467515822495,1.0,0.0,0.0,0.0,1.0
01365000,IC,IC,Base,best_train_kge_restart,start_03,0.6680419950285166,0.6322818491817425,0.202270211093681,S3,0.0882248474745851,0.10438952037539884,0.0,1.0,1.0,0.0,0.4174277481289201,0.2616567536807757,0.3531477998557889,0.23885267811973956,0.0,0.6828791861482775,0.0,0.4451402954370169,0.0,0.6323372712118777,0.2983400887132578,0.0,50.0,200.0,20.0,0.15435693703223002,29.85739159967369,0.7709808197259989,0.1671968746838177,0.0,0.7145912675334497,0.9,1.290906856767349,0.0,0.0882248474745851,0.10438952037539884,0.0,1.0,1.0,0.0,0.4174277481289201,0.2616567536807757,0.3531477998557889,0.23885267811973956,0.0,0.6828791861482775,0.0,0.4451402954370169,0.0
01411300,IC,IC,Base,best_train_kge_restart,start_06,0.9137492988763517,0.7342895058343324,0.0480948550351646,S1,0.1373476266485462,0.42818797678569376,0.0,1.0,0.7628895202290867,0.0,0.7651559104896963,1.0,0.29790838311691276,0.04390526767266228,0.0,0.8923910866049325,0.9969591906317468,0.8699415058900387,0.07509220842691304,0.7060214399728193,0.913557155892818,0.0,50.0,157.32011364123562,20.0,0.24128897762242407,100.0,0.6660259279221342,0.030733687370863592,0.0,0.9031519779444392,0.9996959190631747,2.522830367081112,0.48809935477493477,0.1373476266485462,0.42818797678569376,0.0,1.0,0.7628895202290867,0.0,0.7651559104896963,1.0,0.29790838311691276,0.04390526767266228,0.0,0.8923910866049325,0.9969591906317468,0.8699415058900387,0.07509220842691304
01413500,IC,IC,Base,best_train_kge_restart,start_03,0.6860530403778125,0.5393026557893885,0.216908033968228,S3,0.1643508970308322,0.040360614389965015,0.0,1.0,0.9135360249508759,0.0,1.0,0.35555716452478897,0.14782224964080093,0.2721891356902686,0.0,0.0,1.0,0.4344056469724675,0.0,0.7465263455462483,0.17668516734093354,0.0,50.0,184.43648449115767,20.0,0.3,38.77793062985495,0.38086227431752173,0.190532394983188,0.0,0.1,1.0,1.2597763762201557,0.0,0.1643508970308322,0.040360614389965015,0.0,1.0,0.9135360249508759,0.0,1.0,0.35555716452478897,0.14782224964080093,0.2721891356902686,0.0,0.0,1.0,0.4344056469724675,0.0
01414500,IC,IC,Base,best_train_kge_restart,start_00,0.6518134436504666,0.5451741871256545,0.216628505016047,S3,0.13895200406439887,0.08783708789740206,0.0,1.0,0.6447789886919121,0.0,0.7305250495793518,0.1648068567414092,0.6895437589922023,0.8714318286628245,0.0,0.7762580655757116,1.0,0.0,0.15878458798854128,0.7084280060965983,0.2668904670050639,0.0,50.0,136.06021796454417,20.0,0.23263126239483795,20.656651390433876,1.4101331420851844,0.6100022800639772,0.0,0.7986322590181405,1.0,0.0,1.0320998219255184,0.13895200406439887,0.08783708789740206,0.0,1.0,0.6447789886919121,0.0,0.7305250495793518,0.1648068567414092,0.6895437589922023,0.8714318286628245,0.0,0.7762580655757116,1.0,0.0,0.15878458798854128
01415000,IC,IC,Base,best_train_kge_restart,start_07,0.7247421277215464,0.5031248442661561,0.213452184948768,S3,0.13352287765036333,0.0462040703427818,0.0,1.0,1.0,0.0,0.9855728772723364,0.4155425329396793,0.09933382931420454,0.267439951649778,0.0,0.0,0.0,0.0,0.019571884934965308,0.700284316475545,0.18778773365128543,0.0,50.0,200.0,20.0,0.2963932193180841,44.476540629269536,0.2887342756969886,0.1872079661548446,0.0,0.1,0.9,0.0,0.1272172520772745,0.13352287765036333,0.0462040703427818,0.0,1.0,1.0,0.0,0.9855728772723364,0.4155425329396793,0.09933382931420454,0.267439951649778,0.0,0.0,0.0,0.0,0.019571884934965308
01423000,IC,IC,Base,best_train_kge_restart,start_05,0.7030570415859432,0.6584173527604658,0.217830297712483,S3,0.14279562754180675,0.0,0.0,1.0,1.0,1.0,0.268560100841421,0.2118424986259185,1.0,0.4489841624281367,0.0,0.7713460604473191,0.0,0.6374788300730403,0.0,0.7141934413127101,0.1,0.0,50.0,200.0,200.0,0.11714002521035526,25.12503736946226,2.0,0.3142889136996957,0.0,0.7942114544025872,0.9,1.8486886072118167,0.0,0.14279562754180675,0.0,0.0,1.0,1.0,1.0,0.268560100841421,0.2118424986259185,1.0,0.4489841624281367,0.0,0.7713460604473191,0.0,0.6374788300730403,0.0
01434025,IC,IC,Base,best_train_kge_restart,start_01,0.5641178057879488,0.5016159430792793,0.23781373120698,S3,0.11858069283346984,0.07749836616457156,0.0,1.0,1.0,1.0,0.8515638210750904,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.19370237654111,0.6778710392502048,0.24724689571268596,0.0,50.0,200.0,200.0,0.2628909552687726,5.0,2.0,0.0,0.7,1.0,0.9,0.0,1.259065447517215,0.11858069283346984,0.07749836616457156,0.0,1.0,1.0,1.0,0.8515638210750904,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.19370237654111
01435000,IC,IC,Base,best_train_kge_restart,start_01,0.6357089637745263,0.6393258091452662,0.223616269388589,S3,0.070686124737574,0.15603110420288158,0.0,1.0,1.0,0.0,0.0,0.12027964534234356,0.14808478308869052,1.0,0.4285705362174433,0.7569373012852805,0.0,0.0,0.0,0.606029187106361,0.39645909798547496,0.0,50.0,200.0,20.0,0.05,16.426566307522638,0.38136108786851197,0.7,0.2999993753522103,0.7812435711567525,0.9,0.0,0.0,0.070686124737574,0.15603110420288158,0.0,1.0,1.0,0.0,0.0,0.12027964534234356,0.14808478308869052,1.0,0.4285705362174433,0.7569373012852805,0.0,0.0,0.0
