basin_id,paradigm,regime,contrast,D_rms,D_euclidean,frac_snow,snow_stratum
01632900,dPL,dPL,Base-CN,0.21306302147522832,0.82518953386619254,0.098076329237385504,S2
01634500,dPL,dPL,Base-CN,0.092099663561612907,0.35670046316543291,0.114828393813144,S2
01638480,dPL,dPL,Base-CN,0.18001098675636379,0.69717955384176089,0.084558382348827899,S2
01639500,dPL,dPL,Base-CN,0.1351939004272279,0.5236037248634775,0.096126350142111294,S2
01644000,dPL,dPL,Base-CN,0.082286161545050626,0.31869293328731424,0.084351798741143999,S2
01664000,dPL,dPL,Base-CN,0.10776428813522909,0.41736929326363981,0.082796425784603694,S2
01666500,dPL,dPL,Base-CN,0.19089215894092637,0.73932215249978706,0.082255397803329494,S2
01667500,dPL,dPL,Base-CN,0.25602072925786556,0.99156402069959138,0.078811793477170905,S2
01669000,dPL,dPL,Base-CN,0.23883453569559718,0.9250021792482287,0.041205983243048597,S1
01669520,dPL,dPL,Base-CN,0.11777435941140865,0.45613813261063246,0.0368199149910729,S1
02011400,dPL,dPL,Base-CN,0.15598414190176879,0.60412398385800503,0.129154721501962,S2
02013000,dPL,dPL,Base-CN,0.14292013777441334,0.55352731343797246,0.097914337240757404,S2
02014000,dPL,dPL,Base-CN,0.22096780856045078,0.85580464260257461,0.097868084176085807,S2
02015700,dPL,dPL,Base-CN,0.096580640568124973,0.37405521248639245,0.12856724871879599,S2
02016000,dPL,dPL,Base-CN,0.20264512482130875,0.78484119362305205,0.10207736342912301,S2
02017500,dPL,dPL,Base-CN,0.19209126692625136,0.7439662777572551,0.090184526556801398,S2
02018000,dPL,dPL,Base-CN,0.10427240219406668,0.40384527716666196,0.084968614429657099,S2
02027000,dPL,dPL,Base-CN,0.15473239471869776,0.59927598786430891,0.090473222381479299,S2
02027500,dPL,dPL,Base-CN,0.069552992041740577,0.26937757985655825,0.10078601830768701,S2
02028500,dPL,dPL,Base-CN,0.099634951946644706,0.38588450958953119,0.080256957904830104,S2
02038850,dPL,dPL,Base-CN,0.11757587771205852,0.45536941629452243,0.065522597851002701,S2
02046000,dPL,dPL,Base-CN,0.072395340632206984,0.28038594861155081,0.045372826808436698,S1
02051500,dPL,dPL,Base-CN,0.079611904816066323,0.30833558151247492,0.052551496570471097,S2
02053200,dPL,dPL,Base-CN,0.13011749263089953,0.50394288200974013,0.024831683184578401,S1
02053800,dPL,dPL,Base-CN,0.14863832034822183,0.57567373931690624,0.093817255030013605,S2
02055100,dPL,dPL,Base-CN,0.069905894552253128,0.27074436540260816,0.062211991887398198,S2
02056900,dPL,dPL,Base-CN,0.1013991745786913,0.39271731446244984,0.064605937280813694,S2
02059500,dPL,dPL,Base-CN,0.02628444242930892,0.10179920779306106,0.052938916295318099,S2
02064000,dPL,dPL,Base-CN,0.064215333582171644,0.24870491753490465,0.060601169259616297,S2
02065500,dPL,dPL,Base-CN,0.092765164672192882,0.35927793788359164,0.061713997073264901,S2
02069700,dPL,dPL,Base-CN,0.068595980692597161,0.26567109083919432,0.053395158761216803,S2
02070000,dPL,dPL,Base-CN,0.098699592091684205,0.38226187644855819,0.0508621647943431,S2
02074500,dPL,dPL,Base-CN,0.045815852268458516,0.17744403282803914,0.052469020841380901,S2
02077200,dPL,dPL,Base-CN,0.040270321484171465,0.15596628445461483,0.0489889008542847,S1
02081500,dPL,dPL,Base-CN,0.1199234546609701,0.4644615427215974,0.043624771397296799,S1
02082950,dPL,dPL,Base-CN,0.05647383905475744,0.21872223815547356,0.0329927432325966,S1
02092500,dPL,dPL,Base-CN,0.064933804168324144,0.25148754214981311,0.0120832517590196,S1
02096846,dPL,dPL,Base-CN,0.087951768303962105,0.34063573391073854,0.039252545203284903,S1
02102908,dPL,dPL,Base-CN,0.03386757484792248,0.13116855336243693,0.0235111757954398,S1
02108000,dPL,dPL,Base-CN,0.12769501664166416,0.49456067284684424,0.0092819261110396005,S1
02111180,dPL,dPL,Base-CN,0.062621591352923528,0.24253238042287922,0.0460568781002514,S1
02111500,dPL,dPL,Base-CN,0.13229204367175579,0.51236488197645447,0.052369251671881403,S2
02112120,dPL,dPL,Base-CN,0.026706029519062483,0.10343200757065267,0.052404975160738797,S2
02112360,dPL,dPL,Base-CN,0.074477727959260581,0.28845100004958268,0.053113627447001398,S2
02118500,dPL,dPL,Base-CN,0.065822422856186585,0.25492914752903306,0.041370835021144102,S1
02125000,dPL,dPL,Base-CN,0.044294371366772715,0.17155136263423737,0.024791233169001101,S1
02128000,dPL,dPL,Base-CN,0.10729983195080466,0.41557046219632093,0.025670443380134599,S1
02137727,dPL,dPL,Base-CN,0.087180851800247094,0.33764998713053385,0.040531531076179503,S1
02140991,dPL,dPL,Base-CN,0.14106190858806489,0.54633042274580823,0.042038466834978201,S1
02143000,dPL,dPL,Base-CN,0.17201751470626594,0.66622096971335742,0.031326215681695198,S1
02143040,dPL,dPL,Base-CN,0.040184213988234539,0.15563279155686749,0.034561069845200097,S1
02149000,dPL,dPL,Base-CN,0.046112117203029969,0.17859146198569961,0.029590457635321001,S1
02152100,dPL,dPL,Base-CN,0.095193548341924727,0.36868302739466507,0.030080746914399902,S1
02177000,dPL,dPL,Base-CN,0.06998671285022115,0.27105737332470708,0.026739557459190599,S1
02178400,dPL,dPL,Base-CN,0.106134332320279,0.41105650153728412,0.033836252850455002,S1
02193340,dPL,dPL,Base-CN,0.1898204238805801,0.73517134045951937,0.012744882834630499,S1
02196000,dPL,dPL,Base-CN,0.19956418832090628,0.77290877786627066,0.014697822503636999,S1
02198100,dPL,dPL,Base-CN,0.068141916770781116,0.26391250883188716,0.0030935926215691998,S1
02202600,dPL,dPL,Base-CN,0.047463852357407167,0.18382670972708562,0.00045680489760400002,S1
02212600,dPL,dPL,Base-CN,0.068562756736594871,0.26554241501090231,0.0090237999831922003,S1
02215100,dPL,dPL,Base-CN,0.061555401556427157,0.23840304509715249,0.0010333057458655,S1
02216180,dPL,dPL,Base-CN,0.060332058406436836,0.23366505745054306,0.000534865436369,S1
02221525,dPL,dPL,Base-CN,0.085829160192223752,0.33241490804345114,0.0095385192188569001,S1
02231000,dPL,dPL,Base-CN,0.04270857111042696,0.16540958465099884,0.00023591806539820001,S1
02245500,dPL,dPL,Base-CN,0.076480407417109098,0.29620734423762174,0.00043662854245879999,S1
02246000,dPL,dPL,Base-CN,0.062317301836493783,0.2413538721933213,0.00033269222309739998,S1
02296500,dPL,dPL,Base-CN,0.06746214732284242,0.26127977308076,0,S1
02297155,dPL,dPL,Base-CN,0.11743103621081191,0.45480844757235461,0,S1
02297310,dPL,dPL,Base-CN,0.070822540426143471,0.27429451960655521,0,S1
02298123,dPL,dPL,Base-CN,0.071130882716085586,0.27548872416043246,0,S1
02298608,dPL,dPL,Base-CN,0.1174402383497993,0.45484408730340231,0,S1
02299950,dPL,dPL,Base-CN,0.14831489630781722,0.57442112339465601,0,S1
02300700,dPL,dPL,Base-CN,0.086959923131583433,0.33679433407609977,0,S1
02342933,dPL,dPL,Base-CN,0.32202715472558269,1.2472058072787409,0.0027962712555371998,S1
02349900,dPL,dPL,Base-CN,0.10782544194685091,0.41760614095760823,0.0010817469729247999,S1
02350900,dPL,dPL,Base-CN,0.097082419118332916,0.37599859245483191,0.001767717746493,S1
02361000,dPL,dPL,Base-CN,0.10074850840876282,0.39019729522237634,0.0015124422847458,S1
02363000,dPL,dPL,Base-CN,0.059075037141593963,0.22879663502597802,0.0026556564479945999,S1
02369800,dPL,dPL,Base-CN,0.029434242054766156,0.1139983292863473,0.0008723526438152,S1
02371500,dPL,dPL,Base-CN,0.089315302199978075,0.34591667798199777,0.0040171402581935002,S1
02372250,dPL,dPL,Base-CN,0.025381643973500279,0.098302684408732424,0.0034759991435445998,S1
02374500,dPL,dPL,Base-CN,0.033810600501865046,0.13094789266899545,0.0030425564536236999,S1
02381600,dPL,dPL,Base-CN,0.039599553512099525,0.15336841126961087,0.016637786516778299,S1
02384540,dPL,dPL,Base-CN,0.31609567509279318,1.2242332854425786,0.0316827871052048,S1
02395120,dPL,dPL,Base-CN,0.16209960328280995,0.6278090639411521,0.012489410422660399,S1
02415000,dPL,dPL,Base-CN,0.080011662689771404,0.30988383709984996,0.0124691410953683,S1
02427250,dPL,dPL,Base-CN,0.077410884851490988,0.29981106784500461,0.0031810787432098001,S1
02430085,dPL,dPL,Base-CN,0.11155976746465758,0.43206912149739085,0.0126767241295668,S1
02450250,dPL,dPL,Base-CN,0.031017126559161997,0.12012881461084218,0.0142864105715527,S1
02464000,dPL,dPL,Base-CN,0.23123690036031241,0.89557666412411385,0.011217518412828,S1
02464360,dPL,dPL,Base-CN,0.052292824246359795,0.20252923743230289,0.0095365763059720998,S1
02465493,dPL,dPL,Base-CN,0.06413023996897918,0.24837535138814162,0.0073106547528565997,S1
02469800,dPL,dPL,Base-CN,0.23086582723007473,0.89413950407047815,0.0031716493980549999,S1
02472000,dPL,dPL,Base-CN,0.071185227670816975,0.27569920126505754,0.0060147222598052998,S1
02472500,dPL,dPL,Base-CN,0.10286106268675035,0.39837918275898127,0.0024543898713559999,S1
02479155,dPL,dPL,Base-CN,0.098737261889251304,0.38240777094719058,0.0018026132328254,S1
02479300,dPL,dPL,Base-CN,0.033961644810961936,0.13153288476266711,0.00074128654859820003,S1
02479560,dPL,dPL,Base-CN,0.10679089866382857,0.41359937205153197,0.00088818417707390001,S1
02481000,dPL,dPL,Base-CN,0.11320385330689933,0.43843663858412857,0.00036539777361620002,S1
02481510,dPL,dPL,Base-CN,0.17301886017826948,0.6700991640502274,0.00076225450768519995,S1
03010655,dPL,dPL,Base-CN,0.10571637672978888,0.40943776649586167,0.20726175933809901,S3
03011800,dPL,dPL,Base-CN,0.2963799591042045,1.1478746457602194,0.210192690903197,S3
03015500,dPL,dPL,Base-CN,0.23680351247333839,0.91713606013265991,0.192038519147369,S3
03021350,dPL,dPL,Base-CN,0.3024476305609014,1.1713746362622646,0.208263538884948,S3
03026500,dPL,dPL,Base-CN,0.3304919186155742,1.2799896968542559,0.20981494015044599,S3
03028000,dPL,dPL,Base-CN,0.39292226453748619,1.5217813869077892,0.203474312123818,S3
03049000,dPL,dPL,Base-CN,0.30727777292262132,1.1900816971890167,0.139333377128464,S2
03049800,dPL,dPL,Base-CN,0.32725997716455463,1.2674724414385397,0.11634190936220901,S2
03050000,dPL,dPL,Base-CN,0.36143454347803022,1.3998299676344916,0.15896445715893401,S3
03069500,dPL,dPL,Base-CN,0.25063208476884025,0.97069389033496389,0.19464463043211599,S3
03070500,dPL,dPL,Base-CN,0.2905618914513578,1.125341366633636,0.14472559244248501,S2
03076600,dPL,dPL,Base-CN,0.34465787703816259,1.3348542179080074,0.18939550051741899,S3
03078000,dPL,dPL,Base-CN,0.30029676972263414,1.1630443880556458,0.194625437344426,S3
03140000,dPL,dPL,Base-CN,0.16968559180305054,0.65718947114456461,0.089458478461506605,S2
03144000,dPL,dPL,Base-CN,0.21629587127427299,0.83771030729868257,0.093602404857988694,S2
03170000,dPL,dPL,Base-CN,0.2183320490439094,0.84559638989040209,0.094558583623872094,S2
03173000,dPL,dPL,Base-CN,0.43048657318688238,1.6672673287186959,0.094200099357257303,S2
03180500,dPL,dPL,Base-CN,0.43966012196875148,1.7027963303764961,0.19530302328476401,S3
03182500,dPL,dPL,Base-CN,0.12341414735149556,0.47798093737873049,0.17025308114365501,S3
03186500,dPL,dPL,Base-CN,0.13751029124259753,0.53257506791471187,0.1907316712122,S3
03237280,dPL,dPL,Base-CN,0.089937570859818947,0.34832671413842825,0.084730638123859794,S2
03237500,dPL,dPL,Base-CN,0.15064042329496968,0.58342785068705338,0.078710401691654802,S2
03238500,dPL,dPL,Base-CN,0.14440792087675952,0.55928947261612794,0.074738531297333405,S2
03241500,dPL,dPL,Base-CN,0.19108417634414582,0.74006583270463799,0.077946751954855398,S2
03280700,dPL,dPL,Base-CN,0.23224896030549369,0.89949635543716444,0.058446084784334301,S2
03281500,dPL,dPL,Base-CN,0.31365641981738623,1.2147860903837788,0.044067880842997002,S1
03285000,dPL,dPL,Base-CN,0.25332567424412616,0.98112611751426582,0.0446468108120254,S1
03291780,dPL,dPL,Base-CN,0.36390279471669384,1.4093894635760917,0.067368653261533101,S2
03338780,dPL,dPL,Base-CN,0.32025070196399685,1.2403256353177947,0.072550319375576905,S2
03340800,dPL,dPL,Base-CN,0.43693905067173849,1.6922576665593219,0.073228668042685893,S2
03346000,dPL,dPL,Base-CN,0.1458584887976902,0.56490749801643525,0.062106965296944497,S2
03364500,dPL,dPL,Base-CN,0.22548019562235902,0.87328104254498695,0.080417057581499404,S2
03366500,dPL,dPL,Base-CN,0.15567705367436874,0.60293463626746835,0.059067129172147001,S2
03368000,dPL,dPL,Base-CN,0.18721177520992835,0.72506808760197905,0.067085866366636396,S2
03384450,dPL,dPL,Base-CN,0.23407303499485554,0.90656096633130134,0.049672530624243601,S1
03439000,dPL,dPL,Base-CN,0.19936008722369253,0.77211829771581919,0.037466091820604903,S1
03455500,dPL,dPL,Base-CN,0.24325986245481998,0.94214139608822467,0.077431416620489704,S2
03456500,dPL,dPL,Base-CN,0.33544020999355562,1.2991543469533595,0.063873676649555802,S2
03460000,dPL,dPL,Base-CN,0.26797725786577314,1.03787145687647,0.077253343718732007,S2
03463300,dPL,dPL,Base-CN,0.16219437052023752,0.62817609587347512,0.0849163900758962,S2
03471500,dPL,dPL,Base-CN,0.17060272404545962,0.66074150904568474,0.083871169608870796,S2
03473000,dPL,dPL,Base-CN,0.16907347771652328,0.6548187634814655,0.083266733051582498,S2
03479000,dPL,dPL,Base-CN,0.17819015281306774,0.690127494303166,0.090417123752087894,S2
03488000,dPL,dPL,Base-CN,0.20987790489207242,0.81285363038390068,0.081549051514082205,S2
03498500,dPL,dPL,Base-CN,0.21596154175077667,0.83641545462203581,0.034370778926631498,S1
03500000,dPL,dPL,Base-CN,0.058086641374548803,0.2249685946807502,0.029248917912040599,S1
03500240,dPL,dPL,Base-CN,0.12088332060247156,0.46817908752762427,0.029394718558517,S1
03504000,dPL,dPL,Base-CN,0.2502675559537974,0.96928207630509033,0.058991229141726297,S2
03574500,dPL,dPL,Base-CN,0.22248255863367691,0.86167124440984588,0.0200681785915394,S1
03592718,dPL,dPL,Base-CN,0.14875012251550249,0.57610674724885402,0.014910912031414401,S1
03604000,dPL,dPL,Base-CN,0.13348409573146389,0.51698167975151621,0.025599076093284399,S1
04015330,dPL,dPL,Base-CN,0.21393696309804713,0.82857429521692727,0.19607939008931799,S3
04024430,dPL,dPL,Base-CN,0.093118356899182714,0.36064584549673318,0.16086675873940001,S3
04027000,dPL,dPL,Base-CN,0.1248316589583834,0.48347093622526277,0.23500008473092299,S3
04040500,dPL,dPL,Base-CN,0.1093012670143962,0.42332198686612654,0.30960760043406699,S4
04043050,dPL,dPL,Base-CN,0.1924022476538555,0.74517070093625737,0.299401075000363,S3
04045500,dPL,dPL,Base-CN,0.10782669959384124,0.41761101180345717,0.30007981527701799,S4
04057510,dPL,dPL,Base-CN,0.14868290831220646,0.57584642775885986,0.25313469288636897,S3
04057800,dPL,dPL,Base-CN,0.082276931505002232,0.31865718549592198,0.33424673648474801,S4
04059500,dPL,dPL,Base-CN,0.10594216955318328,0.41031225834056129,0.235319790957285,S3
04063700,dPL,dPL,Base-CN,0.12356196124054653,0.47855341810936303,0.21196610998486901,S3
04074950,dPL,dPL,Base-CN,0.1255043909582261,0.48607641605711432,0.20327298331476901,S3
04105700,dPL,dPL,Base-CN,0.079695898159501483,0.3086608863327916,0.15457894366362401,S3
04115265,dPL,dPL,Base-CN,0.092788668361835538,0.35936896728215212,0.17692366303835999,S3
04122200,dPL,dPL,Base-CN,0.15612184954685254,0.60465732327405974,0.175430988197981,S3
04122500,dPL,dPL,Base-CN,0.058382041349233117,0.22611267386317266,0.18431791306315101,S3
04127918,dPL,dPL,Base-CN,0.059563678712221672,0.23068913569128377,0.29025406037326201,S3
04127997,dPL,dPL,Base-CN,0.11240046663752419,0.43532513539307355,0.26806161510467302,S3
04161580,dPL,dPL,Base-CN,0.06924549081579992,0.26818663272955173,0.15767314702308599,S3
04185000,dPL,dPL,Base-CN,0.15587851363162508,0.60371488732684975,0.12520344899268601,S2
04196800,dPL,dPL,Base-CN,0.1407216134915141,0.54501246550407101,0.099311648741759004,S2
04197100,dPL,dPL,Base-CN,0.12957173833507146,0.5018291847108769,0.11186376081024101,S2
04197170,dPL,dPL,Base-CN,0.049562132722984133,0.19195331463863918,0.10758495614117,S2
04213000,dPL,dPL,Base-CN,0.12776057863046128,0.4948145933375997,0.16222733846553899,S3
04213075,dPL,dPL,Base-CN,0.11736230796117039,0.45454226420607907,0.16065507084862399,S3
04216418,dPL,dPL,Base-CN,0.12743708302609158,0.49356170024930457,0.22539387678926401,S3
04221000,dPL,dPL,Base-CN,0.16568333716243361,0.64168880557417374,0.20721475316622401,S3
04224775,dPL,dPL,Base-CN,0.11321736159218615,0.43848895594808024,0.20465019058735701,S3
04233000,dPL,dPL,Base-CN,0.17880718511289265,0.69251725012445997,0.16953232937769699,S3
04256000,dPL,dPL,Base-CN,0.14750943168344832,0.57130157231851597,0.27970358450698901,S3
04296000,dPL,dPL,Base-CN,0.10182449256276638,0.39436456393161512,0.27331782642230701,S3
05057200,dPL,dPL,Base-CN,0.16335861094703719,0.63268517965745164,0.141789208175196,S2
05120500,dPL,dPL,Base-CN,0.26608719207649878,1.0305512635513738,0.19176626992326001,S3
05291000,dPL,dPL,Base-CN,0.19004663255804141,0.73604744290009461,0.14887450091553101,S2
05362000,dPL,dPL,Base-CN,0.2739577490539315,1.0610337996503474,0.174430982504896,S3
05393500,dPL,dPL,Base-CN,0.14718826978862584,0.57005771764843216,0.19616986570514999,S3
05399500,dPL,dPL,Base-CN,0.10491348206956544,0.40632816884805739,0.15695825592339699,S3
05408000,dPL,dPL,Base-CN,0.089035738198331799,0.34483393125942263,0.140156645371,S2
05413500,dPL,dPL,Base-CN,0.17880171367558004,0.69249605933886837,0.124159245932601,S2
05414000,dPL,dPL,Base-CN,0.10768620357480846,0.41706687306153473,0.12354229376961599,S2
05444000,dPL,dPL,Base-CN,0.07669770732688963,0.29704894316933411,0.113352332875094,S2
05454000,dPL,dPL,Base-CN,0.11964071154253104,0.46336648333262825,0.102381239516297,S2
05458000,dPL,dPL,Base-CN,0.17824740081331417,0.69034921485472422,0.122540965691067,S2
05466500,dPL,dPL,Base-CN,0.081394988933170279,0.31524143660290549,0.107102802145215,S2
05487980,dPL,dPL,Base-CN,0.096511288611087348,0.37378661351175885,0.096451916764193804,S2
05488200,dPL,dPL,Base-CN,0.13723028896095807,0.53149062374102218,0.10182137585369,S2
05489000,dPL,dPL,Base-CN,0.10499140582416733,0.40662996625190445,0.097742468170802801,S2
05495000,dPL,dPL,Base-CN,0.17649540338307609,0.68356375798481384,0.096562358958928798,S2
05495500,dPL,dPL,Base-CN,0.10323985710215115,0.39984624722146489,0.075832497098455603,S2
05501000,dPL,dPL,Base-CN,0.060127269234942556,0.2328719123998621,0.080596593308346703,S2
05503800,dPL,dPL,Base-CN,0.059835578420761537,0.23174219873429733,0.083284385798275407,S2
05507600,dPL,dPL,Base-CN,0.12533376811365521,0.48541559662160877,0.074263389299809704,S2
05508805,dPL,dPL,Base-CN,0.13243412109267233,0.51291514546153627,0.075793058486454998,S2
05525500,dPL,dPL,Base-CN,0.1362555278490849,0.52771539018820668,0.0775662992910571,S2
05556500,dPL,dPL,Base-CN,0.11819743161202213,0.45777668419785184,0.10698781455937301,S2
05584500,dPL,dPL,Base-CN,0.053726428766979958,0.20808156386571244,0.086476558666704201,S2
05591550,dPL,dPL,Base-CN,0.22520074472064633,0.87219873385657098,0.069251605496358504,S2
05592050,dPL,dPL,Base-CN,0.10813322041878054,0.41879816185371282,0.074088928749531296,S2
05592575,dPL,dPL,Base-CN,0.096413392854459962,0.37340746487667659,0.063880192405021505,S2
05593575,dPL,dPL,Base-CN,0.059487605366241571,0.23039450488921256,0.0547473552431735,S2
05593900,dPL,dPL,Base-CN,0.18140768267132584,0.70258893386012478,0.073433925873910497,S2
05595730,dPL,dPL,Base-CN,0.20751638699367272,0.80370751089162784,0.056671646693579998,S2
06221400,dPL,dPL,Base-CN,0.049675962684248849,0.19239417618291688,0.71482675240544402,S5
06224000,dPL,dPL,Base-CN,0.11208603966070621,0.43410736494825913,0.69390135093610406,S5
06278300,dPL,dPL,Base-CN,0.07239397306568926,0.28038065204920282,0.73286223533475703,S5
06280300,dPL,dPL,Base-CN,0.085561174848755056,0.33137700527116926,0.66677348891514598,S5
06289000,dPL,dPL,Base-CN,0.10882217040175376,0.42146645366413804,0.58364280643004396,S5
06291500,dPL,dPL,Base-CN,0.31569075318224071,1.2226650296264945,0.40477281669443099,S4
06311000,dPL,dPL,Base-CN,0.3168567855430367,1.2271810535409962,0.57382796016243998,S5
06332515,dPL,dPL,Base-CN,0.52401285789284713,2.0294930718175506,0.17391461539417499,S3
06339100,dPL,dPL,Base-CN,0.54538350141844749,2.1122612182899365,0.16034927400429499,S3
06344600,dPL,dPL,Base-CN,0.54678460620743707,2.1176876738039843,0.16262403328986699,S3
06350000,dPL,dPL,Base-CN,0.49461390637389641,1.9156314221886954,0.16491332783033799,S3
06352000,dPL,dPL,Base-CN,0.34067896573667572,1.3194439607013122,0.168403955596369,S3
06404000,dPL,dPL,Base-CN,0.26478515179454243,1.0255084832232657,0.191294358675479,S3
06406000,dPL,dPL,Base-CN,0.35526802527562629,1.3759471453324963,0.16783287835102101,S3
06409000,dPL,dPL,Base-CN,0.19386505188518907,0.75083611736297406,0.34333717661180801,S4
06431500,dPL,dPL,Base-CN,0.27736264755693446,1.0742209148480044,0.36993144167526998,S4
06440200,dPL,dPL,Base-CN,0.29040287176809332,1.1247254860486335,0.14080585013704799,S2
06447500,dPL,dPL,Base-CN,0.3114455438082937,1.206223404420034,0.15564917641478301,S3
06470800,dPL,dPL,Base-CN,0.30565957037009472,1.1838144256522909,0.14718946482150999,S2
06477500,dPL,dPL,Base-CN,0.13413265532818933,0.51949354026865679,0.13238112465899399,S2
06479215,dPL,dPL,Base-CN,0.089937590775304235,0.3483267912707711,0.16475142232179599,S3
06601000,dPL,dPL,Base-CN,0.29949639853195226,1.1599445637633505,0.105879368005318,S2
06614800,dPL,dPL,Base-CN,0.14128611782362394,0.54719878138119438,0.76047673809198701,S5
06622700,dPL,dPL,Base-CN,0.1818237577296308,0.70420038563171217,0.717691988588396,S5
06623800,dPL,dPL,Base-CN,0.25870737528537852,1.0019693560213032,0.75393560905957202,S5
06632400,dPL,dPL,Base-CN,0.296234576577737,1.147311581656381,0.74451186962064497,S5
06746095,dPL,dPL,Base-CN,0.098512374544655112,0.38153678600679669,0.72874428949206904,S5
06803510,dPL,dPL,Base-CN,0.12021290734314655,0.46558258813918191,0.094047593498377699,S2
06803530,dPL,dPL,Base-CN,0.19236393530780937,0.74502231785806672,0.099195857766623693,S2
06814000,dPL,dPL,Base-CN,0.50757638503809099,1.96583488618069,0.090284208845601094,S2
06847900,dPL,dPL,Base-CN,0.43928286197748201,1.7013352087131193,0.102382584534704,S2
06853800,dPL,dPL,Base-CN,0.36618012677897005,1.4182095327270716,0.10413574193330501,S2
06876700,dPL,dPL,Base-CN,0.4194148130312258,1.624386586022635,0.079611385421626199,S2
06878000,dPL,dPL,Base-CN,0.55633563895665994,2.1546786645808065,0.072786712138281195,S2
06879650,dPL,dPL,Base-CN,0.2144415403644904,0.83052851456673693,0.067249733519004803,S2
06885500,dPL,dPL,Base-CN,0.13204006913656452,0.51138898879799033,0.084298726218757197,S2
06888500,dPL,dPL,Base-CN,0.1323743529962513,0.51268366461946324,0.070371965584880597,S2
06889200,dPL,dPL,Base-CN,0.13164028640512346,0.50984063693701775,0.071615249614107798,S2
06889500,dPL,dPL,Base-CN,0.11105719715226385,0.43012267504719165,0.069599735811631994,S2
06892000,dPL,dPL,Base-CN,0.039756455288744975,0.15397608923754907,0.071517824945699096,S2
06903400,dPL,dPL,Base-CN,0.33626906991020117,1.3023645076068666,0.097926267850113602,S2
06906800,dPL,dPL,Base-CN,0.14458376595797751,0.55997051768719774,0.0604504736826071,S2
06910800,dPL,dPL,Base-CN,0.10454736274952103,0.40491019481880058,0.061306635809200302,S2
06911900,dPL,dPL,Base-CN,0.12968379330972732,0.50226317176157875,0.061853160375396198,S2
06917000,dPL,dPL,Base-CN,0.13572464154737215,0.52565927638294352,0.051070204703279998,S2
06918460,dPL,dPL,Base-CN,0.12994885848108403,0.50328976475590292,0.049858846867926403,S1
06919500,dPL,dPL,Base-CN,0.1427233048784538,0.55276498290993537,0.049446608376687601,S1
06921070,dPL,dPL,Base-CN,0.071220261337329435,0.27583488607201684,0.060123837283451602,S2
06921200,dPL,dPL,Base-CN,0.096548382291211737,0.37393027671713014,0.057255427061220401,S2
07057500,dPL,dPL,Base-CN,0.14839578906582024,0.57473441969923056,0.056439436709580702,S2
07060710,dPL,dPL,Base-CN,0.24639438163701438,0.95428133667923132,0.050998483129256901,S2
07066000,dPL,dPL,Base-CN,0.072961756325075483,0.28257966715706101,0.056231313719669503,S2
07083000,dPL,dPL,Base-CN,0.10073738542083462,0.39015421607537032,0.71059994783690705,S5
07142300,dPL,dPL,Base-CN,0.19148969897637472,0.74163641510577072,0.086791678000222694,S2
07145700,dPL,dPL,Base-CN,0.10469629211107964,0.40548699575587843,0.061761151970406797,S2
07167500,dPL,dPL,Base-CN,0.10350583993030488,0.40087639428528149,0.0520689190916616,S2
07180500,dPL,dPL,Base-CN,0.056113119207323245,0.21732517619371447,0.055784620682848597,S2
07184000,dPL,dPL,Base-CN,0.3014318241194654,1.1674404348316125,0.045357617584439701,S1
07195800,dPL,dPL,Base-CN,0.073346934687108359,0.28407145653853377,0.0482364215180522,S1
07196900,dPL,dPL,Base-CN,0.46509798736920355,1.8013167594355128,0.046098631504051898,S1
07197000,dPL,dPL,Base-CN,0.089375207403571785,0.34614868983786734,0.040801094475572598,S1
07208500,dPL,dPL,Base-CN,0.27477986090013634,1.0642178251394188,0.33313498367948202,S4
07261000,dPL,dPL,Base-CN,0.19738672935466525,0.76447551555296911,0.0378060990134872,S1
07263295,dPL,dPL,Base-CN,0.1255420759974801,0.48622236958654624,0.031045510728190399,S1
07291000,dPL,dPL,Base-CN,0.13195013550052492,0.51104067732334513,0.003569389743915,S1
07299670,dPL,dPL,Base-CN,0.090289747996697256,0.34969069032447292,0.029132353452169999,S1
07301410,dPL,dPL,Base-CN,0.12208061550244532,0.47281619073572173,0.075416759135817094,S2
07315200,dPL,dPL,Base-CN,0.074181871216229905,0.28730515181096178,0.0162560388991893,S1
07315700,dPL,dPL,Base-CN,0.17227380051783414,0.66721356039343027,0.020816122880173701,S1
07335700,dPL,dPL,Base-CN,0.12042528028977618,0.46640510502466342,0.043016296074112899,S1
07340300,dPL,dPL,Base-CN,0.061491114935552579,0.2381540640851213,0.038567805450922303,S1
07346045,dPL,dPL,Base-CN,0.14540462485567401,0.56314969052756247,0.016889793856234799,S1
07359610,dPL,dPL,Base-CN,0.23318787343708544,0.90313275035935481,0.030179024861366099,S1
07362100,dPL,dPL,Base-CN,0.050909041454884556,0.19716986972615089,0.018323465791703498,S1
07362587,dPL,dPL,Base-CN,0.16009449475705681,0.62004331201357166,0.036638066886185101,S1
07375000,dPL,dPL,Base-CN,0.11713504545633414,0.4536620803096309,0.00050816552542139995,S1
08013000,dPL,dPL,Base-CN,0.071318543958883041,0.27621553302851559,0.0032863361803717002,S1
08014500,dPL,dPL,Base-CN,0.090644413609798621,0.35106430433748698,0.0022457658116512998,S1
08023080,dPL,dPL,Base-CN,0.078033612887755247,0.30222288315867257,0.0072046599774758004,S1
08050800,dPL,dPL,Base-CN,0.071793654810514099,0.27805562944448509,0.019672896878614302,S1
