basin_id,frac_snow,snow_stratum,base_best_minus_median_kge,base_kge_iqr,cn_best_minus_median_kge,cn_kge_iqr,within_pooled_all10,within_pooled_top5,within_pooled_top3,between_all_all10,between_all_top5,between_all_top3,excess_all10,excess_top5,excess_top3
01591400,0.083876422731703204,S2,0.012470885677313026,0.029576458396331606,0.028956055946046,0.052716637891123908,0.42006315012114975,0.24273960670416408,0.18781330456242068,0.42613000121284916,0.25188005596559326,0.19183768143286553,0.0060668510916994101,0.0091404492614291788,0.0040243768704448513
01594950,0.18921429733490799,S3,0.0013511627552179606,0.013771079888645121,0.008421433131010847,0.0076293142077127341,0.41107095086548828,0.28741279406532888,0.3262048638957557,0.39095824268973411,0.33831465864176385,0.33831465864176385,-0.020112708175754168,0.050901864576434974,0.012109794746008151
01596500,0.188402157557544,S3,0.013131262664444865,0.01776943973340761,0.0039373138699496657,0.0047992267810427203,0.49492088550389413,0.40974600562324331,0.38416184083291499,0.52825070411889452,0.4403835768749591,0.31298801351517286,0.033329818615000395,0.030637571251715789,-0.071173827317742133
01605500,0.137136101417764,S2,0.041060993266624712,0.041060364585981612,0.067262305695709013,0.032973011904448901,0.52216857031259822,0.42584020735072825,0.39729563223292397,0.51220666136984772,0.42555662702685465,0.44417491780900847,-0.0099619089427505081,-0.0002835803238736001,0.046879285576084506
01606500,0.14875051892129501,S2,0.014085893539340422,0.022065918928479533,0.04130426216628702,0.058597375416756248,0.48091192346258022,0.38693031289692725,0.35777842560919343,0.46290505454989228,0.38695918724807149,0.32830375790137678,-0.018006868912687934,2.8874351144236865e-05,-0.029474667707816649
01632000,0.110024870103334,S2,0.034618716728585408,0.014540396773306319,0.026590284909864148,0.039779004151724973,0.4926650097746037,0.39852057328811358,0.35720555050317637,0.47767148119696434,0.44784870612552058,0.36496885368591353,-0.014993528577639359,0.049328132837407002,0.0077633031827371579
01632900,0.098076329237385504,S2,0.014272462829097221,0.020626316687765711,0.0075419121040469772,0.023715901649034588,0.48391372463440296,0.36570293251809372,0.38124232413133696,0.48920639174453406,0.36327312218503344,0.36327312218503344,0.0052926671101310996,-0.0024298103330602783,-0.017969201946303526
01634500,0.114828393813144,S2,0.0065391711684985587,0.029186026965576928,0.023342180923712541,0.030419159115083416,0.5373653083206078,0.46672161535726353,0.45783689872369482,0.52528570181956624,0.46667106388247831,0.44000838937961428,-0.012079606501041562,-5.0551474785220929e-05,-0.017828509344080534
01638480,0.084558382348827899,S2,0.021790950768587947,0.019862648665833205,0.016031153987684732,0.018809700474780588,0.50832613630399881,0.41023317653248115,0.46141430231857705,0.48757106797973421,0.44569394513232719,0.34982153130863503,-0.020755068324264603,0.035460768599846038,-0.11159277100994203
01639500,0.096126350142111294,S2,0.010945229737701068,0.019249163553443083,0.007048792474543375,0.019390743906987029,0.47821890776264619,0.37232625394308538,0.36404010499376593,0.47625904497919469,0.33846816364105942,0.32122798127467356,-0.0019598627834515048,-0.033858090302025967,-0.042812123719092376
01644000,0.084351798741143999,S2,0.016993191269150776,0.036155217662035555,0.010406721233505722,0.020798889180723923,0.47312672415117019,0.35716558948262328,0.32834729898557635,0.49911411608370571,0.425218695531761,0.36256283612180462,0.02598739193253552,0.068053106049137724,0.034215537136228269
01664000,0.082796425784603694,S2,0.005507475988231425,0.0082890752466813211,0.0084913022070922661,0.0071261107498981069,0.4175718931731367,0.3868686210944402,0.36588368752599609,0.43700489398972814,0.38084594342040656,0.35874449131228192,0.019433000816591439,-0.0060226776740336385,-0.0071391962137141718
01666500,0.082255397803329494,S2,0.017968728412738111,0.046218232160573525,0.0084566007582579372,0.0081557200601450885,0.50975216900719977,0.4587377882951405,0.4886905857988223,0.50746752841004417,0.50922174146516008,0.43919006192826443,-0.0022846405971556072,0.05048395317001958,-0.049500523870557867
01667500,0.078811793477170905,S2,0.018765505754865353,0.022385663146692214,0.017634879443113816,0.020585184269332757,0.52432196933452135,0.41764329334985234,0.32180315595940068,0.50050392149992673,0.43748821162886753,0.43588352466727021,-0.023818047834594624,0.019844918279015189,0.11408036870786953
01669000,0.041205983243048597,S1,0.0033349176806576342,0.012342602301421701,0.017514694867233338,0.029249307739929953,0.39604330450627356,0.24143901092146056,0.10851258506279671,0.413080816826913,0.22327008867974618,0.10447840515237941,0.017037512320639436,-0.018168922241714375,-0.004034179910417296
01669520,0.0368199149910729,S1,0.0036728441785760513,0.015178542039140708,0.032601485557030241,0.038300801875827628,0.42828523308360023,0.32994137409232838,0.27235838066959173,0.44740418794706627,0.42122037590045852,0.3608405022483186,0.019118954863466042,0.091279001808130145,0.088482121578726869
02011400,0.129154721501962,S2,0.013912567734443382,0.016160981677135977,0.008592099238264761,0.046667518052421642,0.48427799841973868,0.35386422167276299,0.28358008957857261,0.47609278017982409,0.37577242769384361,0.29602237844716589,-0.0081852182399145823,0.021908206021080623,0.012442288868593276
02013000,0.097914337240757404,S2,0.026366431634475163,0.020112366431477291,0.017669439406096776,0.021064951187290126,0.53984589139864847,0.44921278858244706,0.44843515119608468,0.52869099926254504,0.44879636068673634,0.39272468845270075,-0.011154892136103434,-0.0004164278957107248,-0.055710462743383926
02014000,0.097868084176085807,S2,0.012545193545439481,0.01860534403638292,0.025604084759355938,0.03561859372978915,0.51233605029276219,0.44192756167128372,0.45515430012956615,0.53483069857516186,0.43656545685945658,0.42352516494135256,0.022494648282399665,-0.0053621048118271397,-0.031629135188213586
02015700,0.12856724871879599,S2,0.01990998796569643,0.012867836231933438,0.017542370402619634,0.028945282286509166,0.51155015295100048,0.4382344774218091,0.41965520240100185,0.50210158867446331,0.42002795990477421,0.39318404680706215,-0.0094485642765371747,-0.018206517517034893,-0.026471155593939699
02016000,0.10207736342912301,S2,0.0058496510609742369,0.017893962111467876,0.027067199628920346,0.039774506825001943,0.51214161308990924,0.3816018667821689,0.34078708197740537,0.52580917100523494,0.39587344549074133,0.36533857917627005,0.013667557915325701,0.01427157870857243,0.02455149719886468
02017500,0.090184526556801398,S2,0.0054017419479069906,0.0065756237993837008,0.007473990182885526,0.026423939250085571,0.46304693611726799,0.39310052679383262,0.45908747776718439,0.45923187234967922,0.38830433331207348,0.4159435464827767,-0.0038150637675887777,-0.0047961934817591367,-0.043143931284407688
02018000,0.084968614429657099,S2,0.0066684317868928034,0.022005470836342189,0.020399233181729759,0.029840290396368374,0.53742437657837228,0.49754532539628715,0.4850868755458132,0.54833124428816915,0.47327669539350731,0.36842775243201492,0.010906867709796875,-0.024268630002779845,-0.11665912311379828
