basin_id,paradigm,E_param_base,E_param_tgd,C15_base,C15_tgd,E_param_cn,seed,E_param_excess_base,E_param_excess_tgd,delta_E_fr_base,delta_E_qg_base,delta_E_qi_base,delta_E_s_base,delta_E_wd_base,delta_E_wl_base,delta_E_wt_base,delta_E_wu_base,delta_E_fr_tgd,delta_E_qg_tgd,delta_E_qi_tgd,delta_E_s_tgd,delta_E_wd_tgd,delta_E_wl_tgd,delta_E_wt_tgd,delta_E_wu_tgd,kge_base_no_refit,kge_base,kge_tgd2,kge_cn,G_base,G_TGD,frac_snow,snow_stratum
14216500,IC,0.1934621122532387,0.2655150017531841,0.2076831616650838,0.256235801195904,0.0462211878950924,,0.14724092435814629,0.2192938138580917,1.319907581868652,0.9899069329359068,1.0256744722957234,1.37253965359929,9.668568993144126,-0.3531593975243663,0.4519213253102634,0.117855001311717,1.196475338177386,0.5043241294697454,0.8268356536427163,0.8446434578486877,9.661656436489688,-0.0156561164363253,0.3713586833489359,-0.6647794990156988,0.7181551792920199,0.7769548435652457,0.8140515309849018,0.999328903731736,0.0587996642732258,0.09589635169288191,0.295816183757834,S3
14222500,IC,0.0660957247055322,0.1819459298222224,0.0694507546998424,0.2684455002491491,0.0278889963455123,,0.0382067283600199,0.15405693347671012,0.2965972976910673,0.3107339716415493,0.2550470399387581,1.1575157564359273,15.51763810178483,-0.7630622463874196,0.9439101864926006,0.0144273514707942,0.1962993865129426,0.2071269617587339,0.74707525213883,0.938533857158942,15.316347650334826,-0.8779539022359839,1.1746348629323276,-0.9600481614118082,0.9581240264805504,0.9543217009765546,0.966183682825794,0.999316130409207,-0.0038023255039958,0.008059656345243638,0.0900274241194852,S2
14236200,IC,0.0554208773004372,0.3047115274077228,0.1369612308491878,0.2103904523780924,0.0818257236690077,,-0.026404846368570496,0.22288580373871508,0.3044767023592291,0.0611556518945023,0.2711012977551005,0.4969073540025345,19.84177826098097,-0.3524314285694108,1.2369567433996935,-0.0016610078902292,0.3149688326640684,0.5025969431290926,0.769745827672569,0.6129255721234884,19.81151240277879,-0.4565318974971288,1.3534693934235194,0.0370040216605054,0.9468471862246824,0.9521976663225674,0.964259197547621,0.9976464978623978,0.0053504800978849,0.01741201132293857,0.11471395531314,S2
14301000,IC,0.0868070935108344,0.1254664864912855,0.0966100928893843,0.2130982903724683,0.0301059832193205,,0.05670111029151391,0.095360503271965,0.0862214199155405,0.2048253525187089,0.111378776125062,0.171451435852754,-3.027578615527286,-1.55254883093899,0.4537894008094184,-0.2663994627236283,0.0139936693950889,0.0583167118704385,0.2349965102920579,0.7447256887178432,-7.007746388934876,-1.714496067694338,0.2312777258874013,-0.8203993274453919,0.9844797569156531,0.9922082896636026,0.9900971694887284,0.9995897164675288,0.0077285327479494,0.005617412573075242,0.0324798903206775,S1
14303200,IC,0.0789564969003981,0.1815101698722659,0.3313881821836265,0.2664308377368321,0.0944573399078012,,-0.015500843007403092,0.0870528299644647,0.2826348333808282,-0.0342807681632891,0.0867990644773575,-0.5539315365882788,35.205133523915535,-1.1585583082966424,1.0757471921317916,-0.1687321744574339,0.1976955954936792,0.2529777158975063,0.7626347690700421,-0.2933251362464233,33.349666931319625,-0.8589420117600381,1.258006640501343,-0.1555511534643168,0.9773194525521628,0.9796029810184076,0.9821768233305332,0.9975589463003948,0.0022835284662447,0.004857370778370451,0.088754104072909,S2
14305500,IC,0.0364871012841072,0.0111949095488271,0.0897643731082682,0.0550453070480161,0.0208298751897264,,0.015657226094380798,-0.0096349656408993,-0.0161495174525919,0.0546431984865212,0.1229060889663298,0.1844531596692248,0.2194444686020977,0.5282040649086797,0.1538099817744486,1.012490384502744,-0.0330431454152193,0.1122487806240705,0.1623667042667394,0.0100558241630323,-6.382336187008583,-1.044153796454362,-0.0781255159567636,-0.3526217701542699,0.9897553993765444,0.9940946677058168,0.9952713014954472,0.9986922524291078,0.0043392683292722,0.005515902118902738,0.0257414277847911,S1
14306340,IC,0.067432560845501,0.1284685631431548,0.3025166409686171,0.2003232574947301,0.1275904074363545,,-0.06015784659085349,0.0008781557068003043,0.1741072650425237,0.0888201281863197,-0.0186360442814788,-0.0280138974466982,9.895176086704344,-0.004608478861162,0.5729593219963797,1.1907998722131077,0.1542383923570937,0.0874023671675936,0.3972462154061106,0.4638662109152073,12.056729338793073,0.2288607375642595,0.6124026176668899,1.212048390744367,0.9685502536199142,0.967448629376546,0.9723655251963492,0.9968266147076262,-0.0011016242433681,0.00381527157643502,0.0693804146431187,S2
14306500,IC,0.111092269932858,0.0251671845820471,0.1326953131344675,0.095275136932651,0.0809772587366694,,0.030115011196188604,-0.0558100741546223,-0.144235492389449,-0.0820226190159038,-0.0722918708692819,0.4757511539320909,-3.4109144897519696,1.11815929781883,-0.9153152143876144,0.0150285170710575,-0.1722494900354652,-0.0950505073664494,-0.1429428599593112,-0.5913576570693526,-5.992053863840539,0.6851623185428632,-1.2251390664412043,-0.6603475480048419,0.990821047142426,0.99038745234878,0.9926793880798324,0.9963358963255856,-0.0004335947936461,0.001858340937406333,0.0202982706122534,S1
14308990,IC,0.1786729226546741,0.2733545184327557,0.1599279703304945,0.2478132551198772,0.0339216605018184,,0.14475126215285572,0.23943285793093733,0.1700428860970824,0.5059757615131057,0.8025047421777821,0.6154052434507911,1.3218415693128347,0.0363479653994143,0.1592186362057545,-1.0454650387677358,0.1736408479218353,0.5062380264937569,0.6658059081060488,1.0332309996924711,1.1992890836657022,-0.0657473733610933,0.15151973279388,-0.901306325888617,0.94067569401253,0.9410282647991752,0.9593857609940464,0.993347599032811,0.0003525707866451,0.018710066981516338,0.135825515539971,S2
14309500,IC,0.2248004623683995,0.0651506794257749,0.1743559257585812,0.1154742885066792,0.0627032278988625,,0.162097234469537,0.002447451526912406,0.2017066470717918,0.1805792051791657,0.1743145186769273,1.145512431774526,1.1725963727221504,1.396519564096335,-0.468459287878582,0.504516416568972,0.0379156542103072,0.2686720556259894,0.6078866938078327,1.058285019796129,-2.451154038753079,-0.1764541323247793,-0.4249950979386734,-0.1779969089929265,0.9807022608526028,0.9852657061078764,0.9890047320504818,0.9983561624332108,0.0045634452552736,0.008302471197878969,0.0612553691709827,S2
14316700,IC,0.2502394487705719,0.1080129888760435,0.233592863232238,0.1089219299765718,0.0635843487705632,,0.18665510000000873,0.04442864010548031,0.3420765958489134,0.3855767729812243,0.3509675345000065,0.9598742964147532,5.192588261313127,0.8413727555825344,0.393246063566052,1.1190359302241824,0.1417433297779511,0.3615592219102874,0.48116847778834,1.0806156702669354,5.146146455469183,0.2991207232457321,0.6999222154378071,1.0753117089092767,0.8809467915084019,0.8857577282776938,0.90648160787,0.9965074512048302,0.0048109367692918,0.025534816361598045,0.176336580742005,S3
14325000,IC,0.0410084925327465,0.092285306763725,0.1326988745719902,0.23978386910687,0.0783224349994935,,-0.037313942466747,0.0139628717642315,-0.0048993839033622,-0.2171286647586062,-0.3740647142054295,-1.307723635451385,-0.7344154056993046,0.5494907590897699,-0.0161790036996104,-0.8446223770760553,0.0522915878860116,-0.1246984135402856,-0.4084393980036748,-0.8603567763938651,10.511290550296392,0.3014975866809843,1.1211796035163588,-1.0333386743484312,0.9933450601714524,0.99486988465007,0.996610784948712,0.9981814930289684,0.0015248244786175,0.0032657247772596154,0.0302033920558714,S1
14362250,IC,0.1295154957116668,0.2014147938120253,0.12071881878685,0.1612684486441019,0.0202199921463307,,0.10929550356533609,0.1811948016656946,0.1209639691665114,0.2541045464575982,0.4122504469160166,0.999763436524474,0.7968195490189423,1.4255402525951415,0.3616245622186086,-0.2711841011572122,0.1153189426864127,0.3300139773094556,0.736780419269143,0.8798049421378685,0.6158658596492217,0.9424735310767004,0.2173001523203466,-0.6119015955373178,0.9476652372059742,0.9529972594642576,0.9665579715010776,0.9950396344421012,0.0053320222582833,0.01889273429510341,0.141500009350329,S2
14400000,IC,0.1052838482129627,0.0896172474903821,0.0979702101358871,0.0780737265805411,0.0433408463216361,,0.0619430018913266,0.04627640116874599,0.0316541671308322,0.0665776950379826,0.1901816808127958,-0.0425355722777439,1.357376324329921,0.6744522470430616,-0.0430582630906687,0.3644694921139609,0.1280233220030858,-0.010955161527973,0.1420375349797397,0.4192892998288202,7.374363588299254,1.3080934081666495,0.6724409477498807,0.3074890332873682,0.9959293798412138,0.9924299192142536,0.9970445292272738,0.9989342865274038,-0.0034994606269602,0.0011151493860600548,0.0243303906906382,S1
