basin_id,paradigm,seed,period,kge_base_no_refit,kge_base,kge_tgd2,kge_cn,G_base,F_close,G_tgd2,F_tgd2,frac_snow,snow_stratum,D,G_TGD,F_TGD,F_TGD_star,decay_G_base,decay_G_tgd2
01134500,IC,,test,0.3218474920933205,0.4423214977291861,0.8512907735160418,0.9955028520016972,0.1204740056358656,0.1788362608029293,0.4089692757868556,0.7393041588046494,0.280582089228151,S3,0.6736553599083768,0.5294432814227212,0.7859260282509002,0.7859260282509002,0.0227240393340953,0.1201612474552593
01137500,IC,,test,0.3762516558883174,0.4778011291662921,0.8629447936384123,0.9966649687595998,0.1015494732779747,0.16368035819219,0.3851436644721201,0.7422827244504085,0.301814975818189,S4,0.6204133128712823,0.4866931377500949,0.7844659804246811,0.7844659804246811,0.0274396987504612,0.0092281468133658
01139000,IC,,test,0.3943418282822205,0.500819802790996,0.8288840123475752,0.9939165133379982,0.1064779745087755,0.1775891763990503,0.3280642095565792,0.665314131162325,0.246562671549799,S3,0.5995746850557777,0.4345421840653548,0.7247507189616084,0.7247507189616084,0.0086086451452662,0.0749351653890449
01139800,IC,,test,0.3797291083615558,0.492751456310227,0.8524021914205603,0.9912223950921392,0.1130223479486711,0.1848300715662107,0.3596507351103333,0.7215079298086932,0.26232897318021,S3,0.6114932867305833,0.47267308305900446,0.7729816390727746,0.7729816390727746,0.003123238276352,0.0566488797844366
01142500,IC,,test,0.4243449339449071,0.5143473363274107,0.8410917507291715,0.9954175432910792,0.0900024023825036,0.1576023799942855,0.3267444144017608,0.6792031800598229,0.252307890542821,S3,0.5710726093461722,0.41674681678426445,0.729761522376993,0.729761522376993,0.009176714656785,0.0467679645319773
01144000,IC,,test,0.4114129589925211,0.5035726421790416,0.8437297727996969,0.994229348929498,0.0921596831865205,0.1581281597047849,0.3401571306206552,0.693269094136027,0.248466348504845,S3,0.5828163899369769,0.43231681380717574,0.7417718878048788,0.7417718878048788,0.0126407905211309,0.0383135999059761
01162500,IC,,test,0.5799934307929161,0.6260057847081659,0.845715084886633,0.9994195057257016,0.0460123539152498,0.1097031316487022,0.2197093001784671,0.5883803615458185,0.226769184680043,S3,0.4194260749327855,0.26572165409371695,0.633536324932349,0.633536324932349,0.0327684287661719,-0.0442444504877803
01169000,IC,,test,0.5681235730756904,0.6047311265090438,0.8009386644150011,0.9970598952690092,0.0366075534333534,0.0853449604038304,0.1962075379059572,0.5001099932745463,0.238972605896079,S3,0.4289363221933188,0.23281509133931066,0.5427730861048005,0.5427730861048005,0.0495378107538493,0.0097843850327949
01170100,IC,,test,0.5834772661903189,0.6152778683501383,0.7943121509149212,0.9949184099526668,0.0318006021598193,0.0772907684171413,0.1790342825647829,0.4715889451875929,0.234653735405934,S3,0.41144114376234786,0.21083488472460232,0.5124302416541562,0.5124302416541562,0.0472223129007261,0.0360179689534365
01181000,IC,,test,0.6362852600431078,0.6635328443364861,0.812040548543889,0.9957186518401324,0.0272475842933782,0.0758070477457621,0.1485077042074029,0.447062158746119,0.217563041040592,S3,0.3594333917970246,0.17575528850078115,0.4889787440784906,0.4889787440784906,0.0428802800705529,-0.0126193333329024
01187300,IC,,test,0.697025859769999,0.7147428714717716,0.8186575737797058,0.9971387277481668,0.0177170117017726,0.059034495325477,0.1039147023079342,0.3679753084132638,0.201269335695146,S3,0.30011286797816783,0.12163171400970685,0.4052865671143269,0.4052865671143269,0.0427652343318439,-0.0217463206083655
