curve,structure,regime,condition,delta_r,ecdf_y,n
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0525622812211412,0.2186046511627907,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.050160884225552,0.22093023255813954,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0497236385576024,0.22325581395348837,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0494701780186308,0.2255813953488372,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0490153380601652,0.22790697674418606,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0488574506796589,0.2302325581395349,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0485465081986443,0.23255813953488372,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0472634822582566,0.23488372093023255,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0467190415086276,0.2372093023255814,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0457130599549207,0.23953488372093024,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0448065090212145,0.24186046511627907,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0440440507824762,0.2441860465116279,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0439130706409738,0.24651162790697675,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0422143758255406,0.24883720930232558,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0419656466333388,0.25116279069767444,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0415679288932682,0.2534883720930233,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0407751703138415,0.2558139534883721,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0399140129800243,0.25813953488372093,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0393666576261693,0.26046511627906976,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0393218760590349,0.2627906976744186,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0389057621488422,0.2651162790697674,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0387933737979597,0.26744186046511625,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0380279673187319,0.26976744186046514,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0378130810346304,0.27209302325581397,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0363958934391669,0.2744186046511628,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0363109884602186,0.27674418604651163,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.03591140916784,0.27906976744186046,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0348134783760119,0.2813953488372093,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0345337237951063,0.2837209302325581,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0319734037004087,0.28604651162790695,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0318186061128066,0.28837209302325584,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0313698022178656,0.29069767441860467,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0311685153181411,0.2930232558139535,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0306792282323313,0.29534883720930233,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0304091479237544,0.29767441860465116,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0288240030999747,0.3,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.028476327341019,0.3023255813953488,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0280214738354392,0.30465116279069765,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0278383354843173,0.30697674418604654,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0277570406601546,0.30930232558139537,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0271421058339598,0.3116279069767442,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0271020616518764,0.313953488372093,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0269704417475571,0.31627906976744186,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0267469508801955,0.3186046511627907,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0259521711407674,0.3209302325581395,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0250277135713615,0.32325581395348835,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0228624596919624,0.32558139534883723,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0222354900096281,0.32790697674418606,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0219869989853946,0.3302325581395349,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0214320603836112,0.3325581395348837,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0213847547678579,0.33488372093023255,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0213774556627099,0.3372093023255814,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.021000421347134,0.3395348837209302,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0187671130676602,0.34186046511627904,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.018245755260696,0.34418604651162793,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0179665765907376,0.34651162790697676,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0173969691813938,0.3488372093023256,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0170198180531785,0.3511627906976744,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0165944143567906,0.35348837209302325,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0163544898359335,0.3558139534883721,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0155846816901261,0.3581395348837209,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0153637115449515,0.36046511627906974,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.014958062110699,0.3627906976744186,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0148401457699675,0.36511627906976746,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0148163260449887,0.3674418604651163,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0140464059935182,0.3697674418604651,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0131175203139226,0.37209302325581395,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0118953196862381,0.3744186046511628,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0109531503565607,0.3767441860465116,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.010936901172278,0.37906976744186044,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.010913713595828,0.3813953488372093,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0107550068854567,0.38372093023255816,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0107386967506321,0.386046511627907,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0106676772428067,0.3883720930232558,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0106152210094306,0.39069767441860465,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0102285436550105,0.3930232558139535,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.009723375700463,0.3953488372093023,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0096521326160963,0.39767441860465114,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0090363232517163,0.4,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0078601820625717,0.40232558139534885,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0076041363365915,0.4046511627906977,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0072690477654537,0.4069767441860465,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0068434829232774,0.40930232558139534,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0067349077220161,0.4116279069767442,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0064898538505858,0.413953488372093,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0064632918033096,0.41627906976744183,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0063266838858662,0.4186046511627907,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0059057625471352,0.42093023255813955,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0051793861293015,0.4232558139534884,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0051007416432166,0.4255813953488372,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0049019014927154,0.42790697674418604,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0043015741535488,0.43023255813953487,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0038777705923324,0.4325581395348837,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0037506816865048,0.43488372093023253,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0036995986563419,0.4372093023255814,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0032130404615437,0.43953488372093025,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0029549552500606,0.4418604651162791,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0022718312857913,0.4441860465116279,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0019071081606473,0.44651162790697674,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0018415705513816,0.44883720930232557,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0018377802322263,0.4511627906976744,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.001812218793486,0.45348837209302323,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0015404105490735,0.4558139534883721,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0013524739251747,0.45813953488372094,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0012442956934642,0.4604651162790698,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0009689941004722,0.4627906976744186,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0009655768811046,0.46511627906976744,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0009543154978475,0.46744186046511627,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0009405532963522,0.4697674418604651,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0003563433073746,0.4720930232558139,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,-0.0002364020176429,0.4744186046511628,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,3.556529685655452e-05,0.47674418604651164,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,4.78129420306006e-05,0.4790697674418605,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0003453599193834,0.4813953488372093,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0006253629295425,0.48372093023255813,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0008033189006719,0.48604651162790696,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0010058419314411,0.4883720930232558,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.001364861113985,0.4906976744186046,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0022305967068152,0.4930232558139535,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0029116399797972,0.49534883720930234,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0029641759407902,0.49767441860465117,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0033240267029737,0.5,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0034438507423095,0.5023255813953489,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0036081189556066,0.5046511627906977,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0053848848599964,0.5069767441860465,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0054336804912511,0.5093023255813953,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0060019617920623,0.5116279069767442,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0060582146813209,0.513953488372093,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0061987251201753,0.5162790697674419,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0073889382459649,0.5186046511627908,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0075259532219245,0.5209302325581395,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0088221958646815,0.5232558139534884,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0090138172417584,0.5255813953488372,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0091022243134912,0.5279069767441861,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0103013477599289,0.5302325581395348,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0103477843354444,0.5325581395348837,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0105211233756991,0.5348837209302325,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0106193195263538,0.5372093023255814,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0117566312152631,0.5395348837209303,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0118774230129969,0.541860465116279,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0125870294716715,0.5441860465116279,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0126286544525505,0.5465116279069767,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0129403045781323,0.5488372093023256,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0130242383505713,0.5511627906976744,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0133593286410372,0.5534883720930233,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0141403019227035,0.5558139534883721,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0142735891730908,0.5581395348837209,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0142940259274521,0.5604651162790698,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0143882176946377,0.5627906976744186,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.015111448248529,0.5651162790697675,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0151321506449007,0.5674418604651162,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0151556127482433,0.5697674418604651,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0153718733388976,0.5720930232558139,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0164868095173797,0.5744186046511628,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0166470508444857,0.5767441860465117,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0167297867712982,0.5790697674418605,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0167708550436748,0.5813953488372093,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0169283320466419,0.5837209302325581,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0169366251899578,0.586046511627907,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0173222917247771,0.5883720930232558,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.017353298361465,0.5906976744186047,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0180587279469632,0.5930232558139535,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0182264907978048,0.5953488372093023,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0191373468794141,0.5976744186046512,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.019357379319849,0.6,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0199636208671843,0.6023255813953489,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0203061003811056,0.6046511627906976,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0203422415305172,0.6069767441860465,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0204662122638655,0.6093023255813953,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0209381570147435,0.6116279069767442,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0220041381849633,0.6139534883720931,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0223274903691859,0.6162790697674418,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0231051319226395,0.6186046511627907,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0237982779197631,0.6209302325581395,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0248555409558376,0.6232558139534884,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0248943885680946,0.6255813953488372,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0255393637400146,0.627906976744186,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0257888200124652,0.6302325581395349,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0260077444951107,0.6325581395348837,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0263340604727888,0.6348837209302326,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0270573865600284,0.6372093023255814,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0271999858966791,0.6395348837209303,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0273319301091062,0.641860465116279,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.027350773814577,0.6441860465116279,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.027646556305794,0.6465116279069767,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0279158586302644,0.6488372093023256,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0281153165897408,0.6511627906976745,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0282496223425053,0.6534883720930232,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0283455252356138,0.6558139534883721,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0291082279707437,0.6581395348837209,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0303420637888275,0.6604651162790698,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0308382332217154,0.6627906976744186,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0308392741926584,0.6651162790697674,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0310812216231443,0.6674418604651163,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0320889211661014,0.6697674418604651,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.033413839276044,0.672093023255814,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0340629378999748,0.6744186046511628,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0342745565013081,0.6767441860465117,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0343134579454861,0.6790697674418604,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0343633705470748,0.6813953488372093,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.034859739842645,0.6837209302325581,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0350482423142411,0.686046511627907,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0351767495183168,0.6883720930232559,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.035536703690693,0.6906976744186046,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0362755166737489,0.6930232558139535,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0362850434766723,0.6953488372093023,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0407821490125049,0.6976744186046512,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0427366171957702,0.7,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0435161715681803,0.7023255813953488,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0436770283644265,0.7046511627906977,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0452217730638875,0.7069767441860465,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0453351664944968,0.7093023255813954,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0457786025379666,0.7116279069767442,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.045788663688241,0.713953488372093,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0463133033917857,0.7162790697674418,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0466717251084792,0.7186046511627907,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0468536444975191,0.7209302325581395,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0469014663032016,0.7232558139534884,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.047802441414294,0.7255813953488373,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0493436758820043,0.727906976744186,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0510188603681178,0.7302325581395349,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0514139304758539,0.7325581395348837,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0532156894981157,0.7348837209302326,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0543241939010012,0.7372093023255814,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0562332216868506,0.7395348837209302,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0567461467852727,0.7418604651162791,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0575497203897032,0.7441860465116279,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0589832100342876,0.7465116279069768,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.05923568655074,0.7488372093023256,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0594955760641815,0.7511627906976744,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0657134288433738,0.7534883720930232,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0667304324686698,0.7558139534883721,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0723345961040389,0.7581395348837209,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0751627741752224,0.7604651162790698,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0787502984564065,0.7627906976744186,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0801836700242143,0.7651162790697674,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0842243626392256,0.7674418604651163,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0852526437201853,0.7697674418604651,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0903525713599566,0.772093023255814,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0920131733497266,0.7744186046511627,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0950845943577187,0.7767441860465116,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0989690464461935,0.7790697674418605,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.0990425138630133,0.7813953488372093,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1047029404719952,0.7837209302325582,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1079144664059511,0.786046511627907,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1129725448910494,0.7883720930232558,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.113544595752391,0.7906976744186046,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1162645449500716,0.7930232558139535,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.116677196651346,0.7953488372093023,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1199290875992704,0.7976744186046512,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1234106302239214,0.8,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1235074453013943,0.8023255813953488,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1242154097440596,0.8046511627906977,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1254557517674691,0.8069767441860465,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1308808007542203,0.8093023255813954,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.133680830609646,0.8116279069767441,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1353301445137943,0.813953488372093,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1369619100959617,0.8162790697674419,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1376191059613648,0.8186046511627907,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1423650656666925,0.8209302325581396,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1433557091834078,0.8232558139534883,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1458870952501899,0.8255813953488372,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1481975385755237,0.827906976744186,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1533743723481047,0.8302325581395349,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1579176847472856,0.8325581395348837,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1594910672742563,0.8348837209302326,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.161280162058046,0.8372093023255814,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1618750724900267,0.8395348837209302,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1656960989292873,0.8418604651162791,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1659446679523252,0.8441860465116279,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1685705354326447,0.8465116279069768,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1743146035630105,0.8488372093023255,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.175988783479351,0.8511627906976744,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1787906105362643,0.8534883720930233,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1801574845847534,0.8558139534883721,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1840931296931589,0.858139534883721,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1849110259379355,0.8604651162790697,430
active_melt_TGD_dPL,TGD,dPL_seed42,Active melt,0.1882929951742986,0.8627906976744186,430
