basin_id,regime,paradigm,structure,model,period,seed_or_restart,selected_run,frac_snow,snow_stratum,KGE,signed_CT_error,absolute_CT_error,valid_year_count,valid_days,valid_metric,NSE,PBIAS,RMSE,provenance_source
08377900,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.466213354634129,S4,0.6483678371394539,1.0,1.0,15,5479.0,True,0.6207565954110876,-11.327731186684703,0.5884914662372984,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
08377900,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.466213354634129,S4,0.6229552917042309,-10.0,10.0,15,5479.0,True,0.4427081362327594,-3.667312705954518,0.7133825837221536,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
08378500,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.449989328985624,S4,0.21141442029982205,-40.0,40.0,15,5479.0,True,-0.16176161748912188,12.695769918423844,0.8367521204142666,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
08378500,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.449989328985624,S4,0.729647718064406,0.0,0.0,15,5479.0,True,0.606623971593075,14.262019209086677,0.48690278113352947,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
08378500,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.449989328985624,S4,0.7356391365357031,-8.0,8.0,15,5479.0,True,0.524811282301085,1.5106058712894974,0.535144874137103,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
08378500,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.449989328985624,S4,0.18584182735372012,-40.0,40.0,15,5479.0,True,0.07059614401557968,-4.070024808688561,0.7484116591241128,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
08378500,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.449989328985624,S4,0.5651687080268587,-1.0,1.0,15,5479.0,True,0.5728165290589549,-16.301727761208962,0.507394236332786,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
08378500,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.449989328985624,S4,0.604377239915753,-8.0,8.0,15,5479.0,True,0.40737414507716807,-5.340569987920715,0.5976247939441287,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
08380500,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.291104431145414,S3,0.3569430593630335,-36.0,36.0,15,5479.0,True,-0.30911003923020375,-12.991225270223046,0.5176407747744276,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
08380500,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.291104431145414,S3,0.6177875093757565,14.0,14.0,15,5479.0,True,0.4176408416975187,-10.466199692199769,0.3452517246551089,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
08380500,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.291104431145414,S3,0.47857357434804615,-3.0,3.0,15,5479.0,True,-0.09726493305426587,-14.787939881920945,0.47391030447248045,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
08380500,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.291104431145414,S3,0.3871121773957785,-35.0,35.0,15,5479.0,True,0.24584523303497696,-13.594193395335259,0.3928896987832801,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
08380500,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.291104431145414,S3,0.4872251223483306,1.0,1.0,15,5479.0,True,0.44919076948413383,-18.854873048713124,0.3357693165418971,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
08380500,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.291104431145414,S3,0.5427762274649913,-4.0,4.0,15,5479.0,True,0.3513972902398269,-14.939465075280774,0.36435923473620935,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09035800,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.703715181667891,S5,0.10007745357348807,-59.0,59.0,15,5479.0,True,-0.07127384777549706,15.139358449929135,1.4206531505635291,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09035800,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.703715181667891,S5,0.7606714399938537,0.0,0.0,15,5479.0,True,0.7458916774491182,8.315195424708845,0.6919062473988192,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09035800,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.703715181667891,S5,0.7270904159415701,-11.0,11.0,15,5479.0,True,0.47830564627063943,9.72841529383637,0.9913930625673398,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09035800,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.703715181667891,S5,0.09374108987565555,-59.0,59.0,15,5479.0,True,-0.12613204281922052,18.232280561985743,1.456573704364667,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09035800,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.703715181667891,S5,0.6610286521751976,-4.0,4.0,15,5479.0,True,0.758047031571824,31.918906045624468,0.6751546834903926,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09035800,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.703715181667891,S5,0.6894453037910255,-10.0,10.0,15,5479.0,True,0.5069702568918816,22.009635380878,0.9637721385922793,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09035900,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.689823885415144,S5,0.07872308241556181,-55.0,55.0,15,5479.0,True,0.05916025280261883,-5.07817304543938,1.6096875031140225,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09035900,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.689823885415144,S5,0.8981205833478443,-4.0,4.0,15,5479.0,True,0.8827270967726508,-8.454238050467827,0.5683064465984097,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09035900,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.689823885415144,S5,0.7954089589712886,-14.0,14.0,15,5479.0,True,0.6544848704951971,-6.081497030026236,0.9754775496800078,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09035900,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.689823885415144,S5,0.07740108535572143,-54.0,54.0,15,5479.0,True,0.02581026927858132,-4.472923515541944,1.637968395167519,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09035900,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.689823885415144,S5,0.8386223983209442,-7.0,7.0,15,5479.0,True,0.8363897841020943,13.356841409418571,0.6712571937499873,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09035900,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.689823885415144,S5,0.7992164675543825,-13.0,13.0,15,5479.0,True,0.6560004547946288,3.8006120917230715,0.9733357573972865,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09047700,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.626945100722261,S5,0.1861254965219652,-33.0,33.0,15,5479.0,True,-0.04580351700901453,11.711215791448812,0.9517179026378089,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09047700,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.626945100722261,S5,0.8564413143047357,4.0,4.0,15,5479.0,True,0.7806617028265769,5.635244437333525,0.4358533853658333,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09047700,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.626945100722261,S5,0.7941251414445998,2.0,2.0,15,5479.0,True,0.6725109107559892,10.544293144601644,0.5325760196881949,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09047700,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.626945100722261,S5,0.19566024580516117,-31.0,31.0,15,5479.0,True,0.007088031851552268,16.379983146672437,0.927339080766433,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09047700,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.626945100722261,S5,0.7099579168302328,0.0,0.0,15,5479.0,True,0.7680167693939141,21.08163609023762,0.4482409045893381,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09047700,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.626945100722261,S5,0.7711683399793552,5.0,5.0,15,5479.0,True,0.693352572308735,13.97595124223552,0.5153506792733675,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09065500,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.715530725661926,S5,-0.0728346168872871,-60.0,60.0,15,5479.0,True,0.07023432094793058,-8.672928945286927,3.289890798249889,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09065500,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.715530725661926,S5,0.8983124410849306,0.0,0.0,15,5479.0,True,0.8449752302582969,4.5091934608618365,1.3433688531309436,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09065500,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.715530725661926,S5,0.5071658088733492,-24.0,24.0,15,5479.0,True,0.4624696567593142,-6.625267338307426,2.5014753041571884,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09065500,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.715530725661926,S5,-0.09425263182787913,-58.0,58.0,15,5479.0,True,0.016079480946056823,-21.8999860801532,3.3843458370923347,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09065500,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.715530725661926,S5,0.8000956749343688,-6.0,6.0,15,5479.0,True,0.7772749532781972,-3.9406983589164604,1.6101979024186899,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09065500,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.715530725661926,S5,0.4878754080934674,-23.0,23.0,15,5479.0,True,0.4838799870496222,-13.641268869568577,2.4511510605222555,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066000,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.682272756610747,S5,0.009287079174553736,-46.0,46.0,15,5479.0,True,0.09207616794527873,8.031113587371431,2.243923376704282,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066000,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.682272756610747,S5,0.8836112487227732,-1.0,1.0,15,5479.0,True,0.8487919203273778,8.904547159901849,0.9157371094074148,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066000,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.682272756610747,S5,0.6658609080465121,-16.0,16.0,15,5479.0,True,0.5737893268652701,9.48732615668774,1.5374304399004992,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066000,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.682272756610747,S5,0.010493995480173157,-46.0,46.0,15,5479.0,True,0.07620588587941057,-1.2687309236725655,2.263450026520048,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066000,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.682272756610747,S5,0.8911571105255766,-1.0,1.0,15,5479.0,True,0.8383748354505836,3.2146592074871863,0.9467554307406301,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066000,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.682272756610747,S5,0.6774028406993107,-14.0,14.0,15,5479.0,True,0.6056531840552908,2.5355337990161217,1.4788444106809757,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066200,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.712216418137875,S5,-0.07685450635576929,-64.0,64.0,15,5479.0,True,0.06377203256038999,-3.616466543918732,3.142885798103675,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066200,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.712216418137875,S5,0.8620549942874175,-2.0,2.0,15,5479.0,True,0.7804220952392549,8.375085593022938,1.5220611945724538,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066200,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.712216418137875,S5,0.5575531928434787,-19.0,19.0,15,5479.0,True,0.48315735861523035,1.476732375318429,2.3351617266991687,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066200,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.712216418137875,S5,-0.04802039890090759,-53.0,53.0,15,5479.0,True,0.04094581431543787,-12.010087893700106,3.1809684954225874,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066200,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.712216418137875,S5,0.8331046166506098,-5.0,5.0,15,5479.0,True,0.7556709595997492,4.175363950593714,1.6055555640123584,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066200,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.712216418137875,S5,0.548276957136772,-18.0,18.0,15,5479.0,True,0.5109895061228953,-4.448017310104766,2.2714170674377554,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066300,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.688317497264152,S5,0.046234059984097686,-50.0,50.0,15,5479.0,True,0.05794551676951931,20.937408425180195,1.7348287760823489,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066300,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.688317497264152,S5,0.8567332690702932,-3.0,3.0,15,5479.0,True,0.8410011838909838,11.98742678448877,0.712714430661032,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066300,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.688317497264152,S5,0.6324507094128078,-13.0,13.0,15,5479.0,True,0.4751164953818485,18.285316427058568,1.2949412612693438,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066300,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.688317497264152,S5,0.05215205606702844,-48.0,48.0,15,5479.0,True,-0.006422035182437558,17.25251310957863,1.7931171957176257,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066300,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.688317497264152,S5,0.8354618521780299,-6.0,6.0,15,5479.0,True,0.7738929759441888,12.17912381051762,0.8499152736727086,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09066300,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.688317497264152,S5,0.6181976190837922,-14.0,14.0,15,5479.0,True,0.4677023125534565,21.276000114832673,1.3040549639504049,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09081600,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.66474212387336,S5,-0.031387026663079354,-64.0,64.0,15,5479.0,True,0.06567903851462653,6.377903193161112,2.2091218639627352,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09081600,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.66474212387336,S5,0.842949849779439,0.0,0.0,15,5479.0,True,0.8205564442139517,10.864012896467242,0.9681341974714509,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09081600,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.66474212387336,S5,0.6608181058570526,-27.0,27.0,15,5479.0,True,0.47016929926297635,1.4087713881827921,1.6635665819503116,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09081600,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.66474212387336,S5,0.015209594851611441,-65.0,65.0,15,5479.0,True,-0.1925089619552276,-7.891406455807277,2.495757894536258,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09081600,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.66474212387336,S5,0.8984833420095739,-1.0,1.0,15,5479.0,True,0.8273130948546847,5.490570271894882,0.9497325678120216,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09081600,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.66474212387336,S5,0.6555888516263009,-26.0,26.0,15,5479.0,True,0.46261683338064663,-3.1109433056537954,1.6753812735828917,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09107000,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.672583021372504,S5,0.19042306814875598,-45.0,45.0,15,5479.0,True,0.03744663111367408,-4.008647198547043,0.955505867960396,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09107000,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.672583021372504,S5,0.8139064905789488,0.0,0.0,15,5479.0,True,0.8585314882065291,-13.77210605516015,0.3663117434459714,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09107000,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.672583021372504,S5,0.8539284069676557,0.0,0.0,15,5479.0,True,0.8293136637324109,-8.833891773637601,0.4023651216252275,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09107000,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.672583021372504,S5,0.18258353921659032,-43.0,43.0,15,5479.0,True,0.06719136091694189,-2.5641019424639784,0.9406265417457538,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09107000,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.672583021372504,S5,0.8215272440355537,-3.0,3.0,15,5479.0,True,0.8446201527498888,12.971287974360802,0.3839001611289161,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09107000,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.672583021372504,S5,0.8922826090418793,1.0,1.0,15,5479.0,True,0.8294177436972099,0.3300879542313991,0.4022424271711725,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09210500,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.65472507476901,S5,0.441930370940107,-21.0,21.0,15,5479.0,True,0.1593409059498171,-9.910177877918343,0.47597611423190006,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09210500,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.65472507476901,S5,0.8726846333886433,2.0,2.0,15,5479.0,True,0.7862498823820765,-2.606378677822015,0.24000947262944203,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09210500,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.65472507476901,S5,0.8371450440762072,1.0,1.0,15,5479.0,True,0.7809853975742156,-7.464428151037865,0.24294711003728953,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09210500,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.65472507476901,S5,0.4656394053132611,-20.0,20.0,15,5479.0,True,0.192945304713404,0.9019704043277541,0.466365790254349,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09210500,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.65472507476901,S5,0.7961433170044034,2.0,2.0,15,5479.0,True,0.7868041457142365,-14.065891014862594,0.23969809315358712,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09210500,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.65472507476901,S5,0.8385537984158341,6.0,6.0,15,5479.0,True,0.7806112606496355,3.7440350473922597,0.2431545315929853,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09223000,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.698323179997837,S5,0.24314150371495158,-37.0,37.0,15,5479.0,True,0.11851524990897988,9.505040583766945,1.0524317408283956,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09223000,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.698323179997837,S5,0.7328901605791862,0.0,0.0,15,5479.0,True,0.8106573473776577,9.062927511595626,0.48776514681502614,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09223000,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.698323179997837,S5,0.8568760699470488,2.0,2.0,15,5479.0,True,0.7877514143411875,7.143396124539714,0.5164269981477986,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09223000,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.698323179997837,S5,0.24463317598315382,-33.0,33.0,15,5479.0,True,0.10352858824426703,15.360672687739346,1.0613405524141266,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09223000,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.698323179997837,S5,0.9159602222294115,-1.0,1.0,15,5479.0,True,0.8703924871764498,4.509232851695442,0.4035539702548292,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09223000,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.698323179997837,S5,0.8072099464231979,-1.0,1.0,15,5479.0,True,0.8322847919799358,16.832886936334294,0.4590634948770647,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09306242,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.35800746386243,S4,-0.15671837615665063,-25.0,25.0,15,5479.0,True,-0.25408061933460147,102.04004458091767,0.08199070373314764,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09306242,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.35800746386243,S4,0.2760554973803391,-1.0,1.0,15,5479.0,True,-0.06808422038794038,50.181355993949005,0.0756666723953052,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09306242,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.35800746386243,S4,-0.3842614194413998,1.0,1.0,15,5479.0,True,-1.2079698112573478,74.46686176038638,0.10879237342072741,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09306242,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.35800746386243,S4,0.39113767121674736,-26.0,26.0,15,5479.0,True,0.3420285670368035,13.157765396011156,0.05938891691355418,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09306242,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.35800746386243,S4,0.5411685055366444,-1.0,1.0,15,5479.0,True,0.32736193379761824,33.09317618079034,0.06004717864248015,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09306242,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.35800746386243,S4,-0.6734015409438296,0.0,0.0,15,5479.0,True,-1.2188014238652087,117.43950115999931,0.10905889770914921,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09312600,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.604725963590861,S5,0.33794921966552494,-9.0,9.0,15,5479.0,True,0.1755146523290797,13.63981817390603,0.572707016992431,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09312600,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.604725963590861,S5,0.5654328914471853,-7.0,7.0,15,5479.0,True,0.49291705242668404,-1.1356615285956133,0.44913876071592507,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09312600,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.604725963590861,S5,0.8014282190054003,-6.0,6.0,15,5479.0,True,0.6322858485900973,4.697323052761702,0.38246896908225037,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09312600,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.604725963590861,S5,0.2954242771142368,-18.0,18.0,15,5479.0,True,0.208493598138755,14.23681521267932,0.5611361514252465,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09312600,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.604725963590861,S5,0.7516231862140517,0.0,0.0,15,5479.0,True,0.7259194109680781,11.607180309379823,0.3302023598904681,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09312600,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.604725963590861,S5,0.7462940642741747,-4.0,4.0,15,5479.0,True,0.6951484600409935,21.212126866865944,0.3482452727957885,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09352900,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.633893898746821,S5,0.05399888592584157,-72.0,72.0,15,5479.0,True,-0.6542086608499444,-1.231791001046338,3.1685290125009002,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09352900,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.633893898746821,S5,0.8364988434637219,1.0,1.0,15,5479.0,True,0.7880298674137453,-6.687736364878465,1.1342267318034638,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09352900,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.633893898746821,S5,0.6130757874942874,-14.0,14.0,15,5479.0,True,0.37687786716383376,-11.179024277369175,1.9446844055392682,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09352900,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.633893898746821,S5,0.015744264162273702,-68.0,68.0,15,5479.0,True,-0.49302002097731523,-18.726085046525945,3.0102000504499857,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09352900,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.633893898746821,S5,0.8421645388290843,3.0,3.0,15,5479.0,True,0.7943223824021308,-6.6701866115897905,1.1172646538467261,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
