basin_id,regime,paradigm,period,frac_snow,snow_stratum,delta_KGE_Base_CN,delta_absCT_Base_CN,delta_absCT_TGD_CN,delta_KGE_TGD_CN,KGE_Base,KGE_CN,KGE_TGD,signed_e_Base,signed_e_TGD,signed_e_CN,abs_e_Base,abs_e_TGD,abs_e_CN,valid_year_count_Base,valid_year_count_TGD,valid_year_count_CN
14182500,IC-CMA-ES,IC-CMA-ES,test,0.146759311242181,S2,0.04411543964240827,7.0,6.0,0.04450835684679899,0.7891042299351837,0.833219669577592,0.788711312730793,-12.0,-11.0,-5.0,12.0,11.0,5.0,15,15,15
14185000,IC-CMA-ES,IC-CMA-ES,test,0.178107252284554,S3,0.03203999034934368,12.0,10.0,0.019398380716031616,0.8911124172264241,0.9231524075757678,0.9037540268597362,-12.0,-10.0,0.0,12.0,10.0,0.0,15,15,15
14185900,IC-CMA-ES,IC-CMA-ES,test,0.187297518505713,S3,0.051307326328109415,15.0,13.0,0.04247635794945026,0.8489256793576063,0.9002330056857157,0.8577566477362655,-20.0,-18.0,-5.0,20.0,18.0,5.0,15,15,15
14187000,IC-CMA-ES,IC-CMA-ES,test,0.0895194173938424,S2,0.015790748277245137,10.0,8.0,0.008490849435891734,0.9184080137118479,0.934198761989093,0.9257079125532013,-12.0,-10.0,-2.0,12.0,10.0,2.0,15,15,15
14216500,IC-CMA-ES,IC-CMA-ES,test,0.295816183757834,S3,0.12109395014838387,26.0,24.0,0.08823063773010009,0.7577917664693696,0.8788857166177535,0.7906550788876534,-27.0,-25.0,-1.0,27.0,25.0,1.0,15,15,15
14222500,IC-CMA-ES,IC-CMA-ES,test,0.0900274241194852,S2,0.02044207274858567,3.0,1.0,0.016850755986705268,0.9087919162526243,0.92923398900121,0.9123832330145047,-7.0,-5.0,-4.0,7.0,5.0,4.0,15,15,15
14236200,IC-CMA-ES,IC-CMA-ES,test,0.11471395531314,S2,0.0411514532852878,7.0,3.0,0.030273792045698578,0.8170686852553559,0.8582201385406437,0.8279463464949451,-13.0,-9.0,-6.0,13.0,9.0,6.0,15,15,15
14301000,IC-CMA-ES,IC-CMA-ES,test,0.0324798903206775,S1,0.0022560838074239253,1.0,1.0,-0.002392158185331339,0.9678680189414066,0.9701241027488305,0.9725162609341619,-4.0,-4.0,-3.0,4.0,4.0,3.0,15,15,15
14303200,IC-CMA-ES,IC-CMA-ES,test,0.088754104072909,S2,0.01112037033068869,2.0,1.0,0.007753946225970254,0.8700183065731113,0.8811386769038,0.8733847306778297,-6.0,-5.0,-4.0,6.0,5.0,4.0,15,15,15
14305500,IC-CMA-ES,IC-CMA-ES,test,0.0257414277847911,S1,0.012627091473380259,3.0,2.0,-0.0071747429186841405,0.853548913851545,0.8661760053249252,0.8733507482436094,-11.0,-10.0,-8.0,11.0,10.0,8.0,15,15,15
14306340,IC-CMA-ES,IC-CMA-ES,test,0.0693804146431187,S2,0.0014981128334565774,3.0,-1.0,-0.0002778963558598413,0.7527833993617967,0.7542815121952533,0.7545594085511131,-9.0,-5.0,-6.0,9.0,5.0,6.0,15,15,15
14306500,IC-CMA-ES,IC-CMA-ES,test,0.0202982706122534,S1,-0.006389160587090159,2.0,-2.0,-0.009695430264510252,0.785332074709938,0.7789429141228479,0.7886383443873581,-6.0,-2.0,-4.0,6.0,2.0,4.0,15,15,15
14308990,IC-CMA-ES,IC-CMA-ES,test,0.135825515539971,S2,-0.0001839930534465184,-7.0,-4.0,-0.008826655506042114,0.8600697155775183,0.8598857225240718,0.8687123780301139,-8.0,-11.0,-15.0,8.0,11.0,15.0,15,15,15
14309500,IC-CMA-ES,IC-CMA-ES,test,0.0612553691709827,S2,0.009514483697754539,1.0,1.0,0.010236371061829508,0.7584649006308114,0.7679793843285659,0.7577430132667364,-10.0,-10.0,-9.0,10.0,10.0,9.0,15,15,15
14316700,IC-CMA-ES,IC-CMA-ES,test,0.176336580742005,S3,0.061869064069859925,4.0,2.0,0.04464877843602344,0.8647193315333889,0.9265883956032488,0.8819396171672254,-8.0,-6.0,-4.0,8.0,6.0,4.0,15,15,15
14325000,IC-CMA-ES,IC-CMA-ES,test,0.0302033920558714,S1,0.008196414447885436,3.0,1.0,0.008435542422088993,0.9119249513017844,0.9201213657496699,0.9116858233275809,-8.0,-6.0,-5.0,8.0,6.0,5.0,15,15,15
14362250,IC-CMA-ES,IC-CMA-ES,test,0.141500009350329,S2,0.1612716917901188,-1.0,-1.0,0.08846572801545294,0.6695109294916164,0.8307826212817352,0.7423168932662823,-8.0,-8.0,-9.0,8.0,8.0,9.0,15,15,15
14400000,IC-CMA-ES,IC-CMA-ES,test,0.0243303906906382,S1,0.0013417946734456399,-1.0,0.0,0.0011586282255472424,0.5637235750487353,0.5650653697221809,0.5639067414966337,-8.0,-9.0,-9.0,8.0,9.0,9.0,15,15,15
01022500,dPL-MLP,dPL-MLP,test,0.245259009248271,S3,0.056638450214127056,13.0,-7.0,0.12320872409188777,0.777696331963277,0.8343347821774041,0.7111260580855163,-24.0,4.0,11.0,24.0,4.0,11.0,15,15,15
01031500,dPL-MLP,dPL-MLP,test,0.291836473001958,S3,0.20780032311685337,28.0,-7.0,0.20544844425960573,0.6537078014791533,0.8615081245960067,0.6560596803364009,-37.0,2.0,9.0,37.0,2.0,9.0,15,15,15
01047000,dPL-MLP,dPL-MLP,test,0.280118126940736,S3,0.16414880888895023,16.0,-9.0,0.18464134321153258,0.6804682076966291,0.8446170165855793,0.6599756733740467,-26.0,1.0,10.0,26.0,1.0,10.0,15,15,15
01052500,dPL-MLP,dPL-MLP,test,0.352698254049326,S4,0.42271818200338807,35.0,-5.0,0.09818347587902376,0.3601424989645883,0.7828606809679763,0.6846772050889526,-44.0,4.0,9.0,44.0,4.0,9.0,15,15,15
01054200,dPL-MLP,dPL-MLP,test,0.299641539662879,S3,0.2036734523515682,22.0,-1.0,0.259424641644603,0.608677435814718,0.8123508881662862,0.5529262465216832,-29.0,6.0,7.0,29.0,6.0,7.0,15,15,15
01055000,dPL-MLP,dPL-MLP,test,0.306048851694867,S4,0.19471863645439536,18.0,-1.0,0.18529620311555428,0.6029408182209182,0.7976594546753135,0.6123632515597592,-26.0,7.0,8.0,26.0,7.0,8.0,15,15,15
01057000,dPL-MLP,dPL-MLP,test,0.251157672769098,S3,0.14291831354981022,13.0,-9.0,0.10226699253685045,0.6067777791223059,0.7496960926721161,0.6474291001352657,-23.0,1.0,10.0,23.0,1.0,10.0,15,15,15
01073000,dPL-MLP,dPL-MLP,test,0.17503243505174,S3,-0.011364897410230168,6.0,3.0,0.006439571128011967,0.8049517504674721,0.793586853057242,0.78714728192923,-15.0,-12.0,9.0,15.0,12.0,9.0,15,15,15
01078000,dPL-MLP,dPL-MLP,test,0.23971852199071,S3,0.1692598480242783,29.0,-6.0,0.1413642887342892,0.6574036445447341,0.8266634925690124,0.6852992038347232,-37.0,2.0,8.0,37.0,2.0,8.0,15,15,15
01123000,dPL-MLP,dPL-MLP,test,0.136053399026134,S2,-0.009741303525471201,7.0,9.0,-0.005228553196129804,0.8562201901476953,0.8464788866222241,0.851707439818354,-10.0,-12.0,3.0,10.0,12.0,3.0,15,15,15
01134500,dPL-MLP,dPL-MLP,test,0.280582089228151,S3,0.31440875370478816,4.0,-6.0,0.15132374225444645,0.5425630502809082,0.8569718039856964,0.7056480617312499,-16.0,6.0,12.0,16.0,6.0,12.0,15,15,15
01137500,dPL-MLP,dPL-MLP,test,0.301814975818189,S4,0.19343988860422057,24.0,-7.0,0.15558479600120356,0.6040763156164567,0.7975162042206773,0.6419314082194737,-34.0,3.0,10.0,34.0,3.0,10.0,15,15,15
01139000,dPL-MLP,dPL-MLP,test,0.246562671549799,S3,0.26684697267483526,-4.0,-9.0,0.13087098566607946,0.6019176094811325,0.8687645821559677,0.7378935964898883,-9.0,4.0,13.0,9.0,4.0,13.0,15,15,15
01139800,dPL-MLP,dPL-MLP,test,0.26232897318021,S3,0.3211330406619707,3.0,-8.0,0.0025295782488193863,0.3929248324303237,0.7140578730922944,0.711528294843475,-19.0,8.0,16.0,19.0,8.0,16.0,15,15,15
01142500,dPL-MLP,dPL-MLP,test,0.252307890542821,S3,0.3001262200078991,9.0,-4.0,0.09041269564651988,0.5170887883991939,0.817215008407093,0.7268023127605732,-20.0,7.0,11.0,20.0,7.0,11.0,15,15,15
01144000,dPL-MLP,dPL-MLP,test,0.248466348504845,S3,0.27711833676952025,10.0,-2.0,0.08231751509790519,0.5553333462991015,0.8324516830686217,0.7501341679707165,-20.0,8.0,10.0,20.0,8.0,10.0,15,15,15
01162500,dPL-MLP,dPL-MLP,test,0.226769184680043,S3,0.10010306288196391,5.0,-11.0,0.10286879246594571,0.7378430623656203,0.8379461252475842,0.7350773327816384,-19.0,3.0,14.0,19.0,3.0,14.0,15,15,15
01169000,dPL-MLP,dPL-MLP,test,0.238972605896079,S3,0.17014315296447746,16.0,-10.0,0.2366439543015475,0.6589468638355087,0.8290900167999862,0.5924460624984387,-27.0,1.0,11.0,27.0,1.0,11.0,15,15,15
01170100,dPL-MLP,dPL-MLP,test,0.234653735405934,S3,0.13830630719859405,13.0,-13.0,0.14790555139656958,0.6269264471572586,0.7652327543558527,0.6173272029592831,-26.0,0.0,13.0,26.0,0.0,13.0,15,15,15
01181000,dPL-MLP,dPL-MLP,test,0.217563041040592,S3,0.08029917980834622,2.0,8.0,0.07794580442291366,0.7130929859796096,0.7933921657879558,0.7154463613650421,-16.0,-22.0,14.0,16.0,22.0,14.0,15,15,15
01187300,dPL-MLP,dPL-MLP,test,0.201269335695146,S3,0.04439806549848402,-5.0,-4.0,0.03339024326002915,0.7562410579475527,0.8006391234460367,0.7672488801860076,-9.0,-10.0,14.0,9.0,10.0,14.0,15,15,15
01195100,dPL-MLP,dPL-MLP,test,0.106042892091717,S2,-0.008242232427586038,-2.0,2.0,7.445023199470491e-05,0.813486824284396,0.80524459185681,0.8051701416248153,0.0,-4.0,2.0,0.0,4.0,2.0,15,15,15
01333000,dPL-MLP,dPL-MLP,test,0.222244968016498,S3,0.09781299676949717,-4.0,-16.0,0.09648386603006609,0.6726156730933095,0.7704286698628067,0.6739448038327406,-13.0,1.0,17.0,13.0,1.0,17.0,15,15,15
01350000,dPL-MLP,dPL-MLP,test,0.231159657658639,S3,0.07996919362142263,4.0,-2.0,0.031434218533568425,0.7050219457357723,0.7849911393571949,0.7535569208236265,-19.0,-13.0,15.0,19.0,13.0,15.0,15,15,15
01350080,dPL-MLP,dPL-MLP,test,0.221156578322867,S3,0.08015745651769024,29.0,20.0,0.04078272825813989,0.6127599929375888,0.692917449455279,0.6521347211971391,-31.0,-22.0,2.0,31.0,22.0,2.0,15,15,15
01350140,dPL-MLP,dPL-MLP,test,0.219859026682811,S3,0.09879252147570461,11.0,7.0,0.06029124645923856,0.5576558350633234,0.656448356539028,0.5961571100797894,-24.0,-20.0,13.0,24.0,20.0,13.0,15,15,15
01365000,dPL-MLP,dPL-MLP,test,0.202270211093681,S3,0.06863073008718845,4.0,2.0,0.0515879892801947,0.6993635404627125,0.767994270549901,0.7164062812697063,-16.0,-14.0,12.0,16.0,14.0,12.0,15,15,15
01411300,dPL-MLP,dPL-MLP,test,0.0480948550351646,S1,0.014925957426973335,0.0,1.0,-0.0013214280192607175,0.7128178685824207,0.727743826009394,0.7290652540286547,-11.0,-12.0,-11.0,11.0,12.0,11.0,15,15,15
01413500,dPL-MLP,dPL-MLP,test,0.216908033968228,S3,0.09444172889108016,7.0,4.0,0.03765255423854574,0.6252179689805959,0.719659697871676,0.6820071436331303,-18.0,-15.0,11.0,18.0,15.0,11.0,15,15,15
01414500,dPL-MLP,dPL-MLP,test,0.216628505016047,S3,0.07978192804355433,-7.0,-9.0,0.02427950030753967,0.599974598026384,0.6797565260699383,0.6554770257623986,-10.0,-8.0,17.0,10.0,8.0,17.0,15,15,15
01415000,dPL-MLP,dPL-MLP,test,0.213452184948768,S3,0.0796710329986936,1.0,-3.0,0.025282338239454583,0.6003341345774835,0.6800051675761771,0.6547228293367225,-12.0,-8.0,11.0,12.0,8.0,11.0,15,15,15
01423000,dPL-MLP,dPL-MLP,test,0.217830297712483,S3,0.11381951298398107,7.0,0.0,0.047454295130425095,0.6895844118356346,0.8034039248196156,0.7559496296891905,-18.0,-11.0,11.0,18.0,11.0,11.0,15,15,15
01434025,dPL-MLP,dPL-MLP,test,0.23781373120698,S3,0.08495599101132445,-5.0,-9.0,0.030586647058987948,0.5917013230202806,0.676657314031605,0.6460706669726171,-11.0,-7.0,16.0,11.0,7.0,16.0,15,15,15
01435000,dPL-MLP,dPL-MLP,test,0.223616269388589,S3,0.042012203676582205,-13.0,-14.0,0.021915117369083914,0.7227848136550807,0.7647970173316629,0.742881899962579,-5.0,-4.0,18.0,5.0,4.0,18.0,15,15,15
01439500,dPL-MLP,dPL-MLP,test,0.163765228832016,S3,-0.02571444572492354,-4.0,-5.0,-0.025283430558903586,0.8028492119232972,0.7771347661983736,0.8024181967572772,-5.0,-4.0,9.0,5.0,4.0,9.0,15,15,15
01440000,dPL-MLP,dPL-MLP,test,0.147767408338048,S2,0.027685141619829934,8.0,7.0,0.01016934631473787,0.8133751393973829,0.8410602810172129,0.830890934702475,-11.0,-10.0,3.0,11.0,10.0,3.0,15,15,15
01440400,dPL-MLP,dPL-MLP,test,0.172223371092882,S3,-0.014346118965136045,-9.0,-12.0,-0.011794838768990346,0.7764389092820724,0.7620927903169363,0.7738876290859267,-4.0,-1.0,13.0,4.0,1.0,13.0,15,15,15
01451800,dPL-MLP,dPL-MLP,test,0.128362665991427,S2,0.009501297665554742,6.0,4.0,-0.001837901661108532,0.8639755465081934,0.8734768441737482,0.8753147458348567,-7.0,-5.0,1.0,7.0,5.0,1.0,15,15,15
01466500,dPL-MLP,dPL-MLP,test,0.0626617697616761,S2,-0.25722450366096217,1.0,-2.0,-0.05379693968833621,0.6834063942505544,0.4261818905895922,0.4799788302779284,-3.0,0.0,2.0,3.0,0.0,2.0,15,15,15
01484100,dPL-MLP,dPL-MLP,test,0.042571686471381,S1,0.03439722582913396,2.0,2.0,0.02691083573564057,0.7624486158680017,0.7968458416971357,0.7699350059614951,-2.0,-2.0,0.0,2.0,2.0,0.0,15,15,15
01487000,dPL-MLP,dPL-MLP,test,0.0424689894259026,S1,0.03119116073314876,1.0,1.0,0.023412462322916827,0.8344983035939639,0.8656894643271127,0.8422770020041959,-1.0,-1.0,0.0,1.0,1.0,0.0,15,15,15
01491000,dPL-MLP,dPL-MLP,test,0.0500257211233794,S2,0.07495186606909332,0.0,1.0,0.06979768519935126,0.7368388043696552,0.8117906704387485,0.7419929852393973,-8.0,-9.0,-8.0,8.0,9.0,8.0,15,15,15
01510000,dPL-MLP,dPL-MLP,test,0.237057400622962,S3,0.17959712757656454,5.0,-9.0,0.122069816127784,0.5840456593833373,0.7636427869599018,0.6415729708321178,-16.0,2.0,11.0,16.0,2.0,11.0,15,15,15
01516500,dPL-MLP,dPL-MLP,test,0.199238597784613,S3,-0.013399121956759075,13.0,12.0,-0.06551032058063821,0.3493957972663857,0.3359966753096266,0.40150699589026484,-17.0,-16.0,4.0,17.0,16.0,4.0,15,15,15
01518862,dPL-MLP,dPL-MLP,test,0.201111344911574,S3,0.07877807989519525,10.0,10.0,0.02306428253825299,0.6580838427832031,0.7368619226783983,0.7137976401401454,-14.0,-14.0,4.0,14.0,14.0,4.0,15,15,15
01532000,dPL-MLP,dPL-MLP,test,0.176741266621108,S3,0.09121112781098129,-2.0,-2.0,0.03540671899167913,0.6291082661429539,0.7203193939539352,0.684912674962256,-6.0,-6.0,8.0,6.0,6.0,8.0,15,15,15
01539000,dPL-MLP,dPL-MLP,test,0.156285913306627,S3,0.021354789601339075,2.0,0.0,-0.002998030227405968,0.7931164376019215,0.8144712272032606,0.8174692574306666,-9.0,-7.0,7.0,9.0,7.0,7.0,15,15,15
01542810,dPL-MLP,dPL-MLP,test,0.189716485804691,S3,0.0888348868337192,-7.0,-7.0,0.07265856375755508,0.685590940523221,0.7744258273569402,0.7017672635993851,-3.0,-3.0,10.0,3.0,3.0,10.0,15,15,15
01543000,dPL-MLP,dPL-MLP,test,0.188056577083995,S3,0.09473508702837363,-10.0,-11.0,0.07792706966423735,0.7490284604924036,0.8437635475207772,0.7658364778565399,-5.0,-4.0,15.0,5.0,4.0,15.0,15,15,15
01543500,dPL-MLP,dPL-MLP,test,0.181653610941671,S3,0.09949410244214818,-2.0,0.0,0.06866074883514939,0.7432043169449539,0.8426984193871021,0.7740376705519527,-5.0,-7.0,7.0,5.0,7.0,7.0,15,15,15
01544500,dPL-MLP,dPL-MLP,test,0.20336289315932,S3,-0.005082782242764039,1.0,-2.0,-0.039678242121609864,0.7039539554969219,0.6988711732541578,0.7385494153757677,-11.0,-8.0,10.0,11.0,8.0,10.0,15,15,15
01545600,dPL-MLP,dPL-MLP,test,0.192645540908709,S3,0.046345411383236224,6.0,2.0,-0.000985070394910026,0.6453520143060725,0.6916974256893087,0.6926824960842187,-13.0,-9.0,7.0,13.0,9.0,7.0,15,15,15
01547700,dPL-MLP,dPL-MLP,test,0.156172998266035,S3,0.04231090262442694,4.0,2.0,0.0435654113687286,0.7689844915025579,0.8112953941269848,0.7677299827582562,-5.0,-3.0,1.0,5.0,3.0,1.0,15,15,15
01548500,dPL-MLP,dPL-MLP,test,0.202088630482319,S3,-0.005968129236931352,4.0,-2.0,-0.049403843984019424,0.5683217694773532,0.5623536402404219,0.6117574842244413,-13.0,-7.0,9.0,13.0,7.0,9.0,15,15,15
01549500,dPL-MLP,dPL-MLP,test,0.186519052942025,S3,-0.021325625958929173,-10.0,-12.0,-0.07352578541891674,0.4059686069030253,0.3846429809440961,0.45816876636301285,-4.0,-2.0,14.0,4.0,2.0,14.0,15,15,15
01550000,dPL-MLP,dPL-MLP,test,0.179825512854574,S3,0.029730889758397883,-4.0,-7.0,-0.01593681753364673,0.6248705606045306,0.6546014503629285,0.6705382678965752,-10.0,-7.0,14.0,10.0,7.0,14.0,15,15,15
01552000,dPL-MLP,dPL-MLP,test,0.17305912288721,S3,0.014811433303501431,-6.0,-8.0,-0.029419603599984634,0.6641510866842002,0.6789625199877016,0.7083821235876863,-6.0,-4.0,12.0,6.0,4.0,12.0,15,15,15
01552500,dPL-MLP,dPL-MLP,test,0.185169707979555,S3,0.05418927901200121,-18.0,-19.0,0.020174519696857907,0.7338504582717151,0.7880397372837163,0.7678652175868584,-1.0,0.0,19.0,1.0,0.0,19.0,15,15,15
01557500,dPL-MLP,dPL-MLP,test,0.15867182381751,S3,0.0852974968641046,6.0,3.0,0.08597341476424003,0.7561353243695258,0.8414328212336304,0.7554594064693904,-8.0,-5.0,2.0,8.0,5.0,2.0,15,15,15
01567500,dPL-MLP,dPL-MLP,test,0.126036065938383,S2,0.005986322237556241,-2.0,3.0,-0.012979399283059134,0.7585598231119044,0.7645461453494606,0.7775255446325198,0.0,-5.0,-2.0,0.0,5.0,2.0,15,15,15
01568000,dPL-MLP,dPL-MLP,test,0.128510858031358,S2,0.023855644781871632,1.0,3.0,0.0038715128266223475,0.7937092344941588,0.8175648792760304,0.813693366449408,-2.0,-4.0,-1.0,2.0,4.0,1.0,15,15,15
01580000,dPL-MLP,dPL-MLP,test,0.0816880923954386,S2,0.05263872834448868,-2.0,-1.0,0.041118987296222986,0.7461394488886477,0.7987781772331364,0.7576591899369134,2.0,3.0,4.0,2.0,3.0,4.0,15,15,15
01583500,dPL-MLP,dPL-MLP,test,0.0807286497637625,S2,-0.0036073387942494595,0.0,1.0,0.008756386903940871,0.693707042081054,0.6900997032868046,0.6813433163828637,5.0,6.0,5.0,5.0,6.0,5.0,15,15,15
01586610,dPL-MLP,dPL-MLP,test,0.088413478566147,S2,0.03477369170385203,1.0,0.0,0.029199789078101057,0.6315466758758376,0.6663203675796896,0.6371205785015885,-2.0,-1.0,1.0,2.0,1.0,1.0,15,15,15
01591400,dPL-MLP,dPL-MLP,test,0.0838764227317032,S2,0.06612204903783736,5.0,2.0,0.004803223813314883,0.6260267320881987,0.6921487811260361,0.6873455573127212,-6.0,-3.0,-1.0,6.0,3.0,1.0,15,15,15
01594950,dPL-MLP,dPL-MLP,test,0.189214297334908,S3,0.041358258806450166,0.0,-7.0,0.008602823544544003,0.6064650275994514,0.6478232864059016,0.6392204628613576,-7.0,0.0,7.0,7.0,0.0,7.0,15,15,15
01596500,dPL-MLP,dPL-MLP,test,0.188402157557544,S3,0.16800289441990213,7.0,2.0,0.13002607180766335,0.6467672119311008,0.8147701063510029,0.6847440345433395,-11.0,-6.0,4.0,11.0,6.0,4.0,15,15,15
01605500,dPL-MLP,dPL-MLP,test,0.137136101417764,S2,0.07877747527706647,2.0,0.0,0.009464646373351648,0.6789417520054186,0.7577192272824851,0.7482545809091334,-3.0,-1.0,1.0,3.0,1.0,1.0,15,15,15
01606500,dPL-MLP,dPL-MLP,test,0.148750518921295,S2,0.07010137725611432,13.0,12.0,0.022732968102039064,0.7066133360505198,0.7767147133066341,0.753981745204595,-14.0,-13.0,-1.0,14.0,13.0,1.0,15,15,15
01632000,dPL-MLP,dPL-MLP,test,0.110024870103334,S2,0.07708306258779896,5.0,-5.0,0.037232123812837026,0.5684647268651271,0.645547789452926,0.608315665640089,-11.0,-1.0,6.0,11.0,1.0,6.0,15,15,15
01632900,dPL-MLP,dPL-MLP,test,0.0980763292373855,S2,0.06623906624164078,-6.0,-5.0,-0.0006718347698976279,0.557387030651266,0.6236260968929068,0.6242979316628045,1.0,2.0,7.0,1.0,2.0,7.0,15,15,15
01634500,dPL-MLP,dPL-MLP,test,0.114828393813144,S2,0.057975777562665476,3.0,0.0,0.05655319415111737,0.525716114119817,0.5836918916824825,0.5271386975313651,-3.0,0.0,0.0,3.0,0.0,0.0,15,15,15
01638480,dPL-MLP,dPL-MLP,test,0.0845583823488279,S2,0.038146246926933025,0.0,0.0,0.02230372937272085,0.7035182806132886,0.7416645275402216,0.7193607981675008,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15
01639500,dPL-MLP,dPL-MLP,test,0.0961263501421113,S2,0.022604687344946472,-3.0,0.0,-0.002778658785042354,0.6953713029180362,0.7179759902629826,0.720754649048025,1.0,4.0,4.0,1.0,4.0,4.0,15,15,15
01644000,dPL-MLP,dPL-MLP,test,0.084351798741144,S2,0.03359436509353364,1.0,0.0,0.015694057809959583,0.7499126091942665,0.7835069742878001,0.7678129164778406,-3.0,-2.0,-2.0,3.0,2.0,2.0,15,15,15
01664000,dPL-MLP,dPL-MLP,test,0.0827964257846037,S2,-0.004963862603588165,5.0,-1.0,0.009179822781793412,0.6759869903066127,0.6710231277030245,0.6618433049212311,-6.0,0.0,1.0,6.0,0.0,1.0,15,15,15
01666500,dPL-MLP,dPL-MLP,test,0.0822553978033295,S2,-0.02522154650730124,-10.0,0.0,-0.009957860171491695,0.6872177425040983,0.661996195996797,0.6719540561682887,1.0,11.0,11.0,1.0,11.0,11.0,15,15,15
01667500,dPL-MLP,dPL-MLP,test,0.0788117934771709,S2,0.005911766760342774,-6.0,-2.0,-0.013842398018243718,0.8028790021909867,0.8087907689513295,0.8226331669695732,4.0,8.0,10.0,4.0,8.0,10.0,15,15,15
01669000,dPL-MLP,dPL-MLP,test,0.0412059832430486,S1,-0.01415861278325925,0.0,-2.0,0.007385563829397812,0.8561032430915906,0.8419446303083313,0.8345590664789335,8.0,6.0,8.0,8.0,6.0,8.0,15,15,15
01669520,dPL-MLP,dPL-MLP,test,0.0368199149910729,S1,0.023464108487695312,5.0,2.0,0.03746450370250631,0.7434159458870729,0.7668800543747682,0.7294155506722619,6.0,3.0,1.0,6.0,3.0,1.0,15,15,15
02011400,dPL-MLP,dPL-MLP,test,0.129154721501962,S2,0.07651567816153304,7.0,9.0,0.05116922836501081,0.7126640140836723,0.7891796922452053,0.7380104638801945,-7.0,-9.0,0.0,7.0,9.0,0.0,15,15,15
02013000,dPL-MLP,dPL-MLP,test,0.0979143372407574,S2,0.043456854359533725,2.0,6.0,0.002410177637075961,0.6666950592859544,0.7101519136454881,0.7077417360084122,-4.0,-8.0,2.0,4.0,8.0,2.0,15,15,15
02014000,dPL-MLP,dPL-MLP,test,0.0978680841760858,S2,0.06133684314606125,6.0,4.0,0.024109890772043396,0.6895525624972325,0.7508894056432938,0.7267795148712504,-7.0,-5.0,-1.0,7.0,5.0,1.0,15,15,15
02015700,dPL-MLP,dPL-MLP,test,0.128567248718796,S2,0.06198158379466023,5.0,5.0,0.027476945501626826,0.7169307585455664,0.7789123423402267,0.7514353968385998,-6.0,-6.0,1.0,6.0,6.0,1.0,15,15,15
02016000,dPL-MLP,dPL-MLP,test,0.102077363429123,S2,0.046240557294500384,6.0,3.0,-0.0015908079988528057,0.75220114314045,0.7984417004349503,0.8000325084338031,-8.0,-5.0,-2.0,8.0,5.0,2.0,15,15,15
02017500,dPL-MLP,dPL-MLP,test,0.0901845265568014,S2,0.049380795479586514,-1.0,-2.0,0.028500868561501913,0.7250716557774275,0.774452451257014,0.7459515826955121,-2.0,-1.0,3.0,2.0,1.0,3.0,15,15,15
02018000,dPL-MLP,dPL-MLP,test,0.0849686144296571,S2,0.0305057095466158,5.0,3.0,0.011859702348994583,0.6972149906263233,0.7277207001729391,0.7158609978239445,-6.0,-4.0,-1.0,6.0,4.0,1.0,15,15,15
02027000,dPL-MLP,dPL-MLP,test,0.0904732223814793,S2,0.020894181541507906,-4.0,-4.0,0.013792122855948996,0.6197879101735589,0.6406820917150668,0.6268899688591179,1.0,1.0,5.0,1.0,1.0,5.0,15,15,15
02027500,dPL-MLP,dPL-MLP,test,0.100786018307687,S2,0.013555552337064514,-9.0,-8.0,0.010045476182508173,0.5580051428394421,0.5715606951765067,0.5615152189939985,-1.0,2.0,10.0,1.0,2.0,10.0,15,15,15
02028500,dPL-MLP,dPL-MLP,test,0.0802569579048301,S2,0.02777015701834218,0.0,3.0,0.017067973703238426,0.7628763322276304,0.7906464892459726,0.7735785155427342,0.0,-3.0,0.0,0.0,3.0,0.0,15,15,15
02038850,dPL-MLP,dPL-MLP,test,0.0655225978510027,S2,0.03048933992858227,-2.0,0.0,0.04964898699351994,0.586206495008151,0.6166958349367333,0.5670468479432134,3.0,5.0,5.0,3.0,5.0,5.0,15,15,15
02046000,dPL-MLP,dPL-MLP,test,0.0453728268084367,S1,0.004639924831128739,3.0,4.0,-0.006913164109851988,0.781710569595691,0.7863504944268197,0.7932636585366717,-7.0,-8.0,-4.0,7.0,8.0,4.0,15,15,15
02051500,dPL-MLP,dPL-MLP,test,0.0525514965704711,S2,0.0063398135784046294,1.0,0.0,-0.00672805432246959,0.8306149842365183,0.8369547978149229,0.8436828521373925,-1.0,0.0,0.0,1.0,0.0,0.0,15,15,15
02053200,dPL-MLP,dPL-MLP,test,0.0248316831845784,S1,0.00043441215097472785,2.0,2.0,0.008416120679200167,0.8715847133840962,0.8720191255350709,0.8636030048558707,-3.0,-3.0,-1.0,3.0,3.0,1.0,15,15,15
02053800,dPL-MLP,dPL-MLP,test,0.0938172550300136,S2,0.012065600372668128,-6.0,-7.0,-0.00037086505272199144,0.6773272753271686,0.6893928756998368,0.6897637407525588,3.0,2.0,9.0,3.0,2.0,9.0,15,15,15
02055100,dPL-MLP,dPL-MLP,test,0.0622119918873982,S2,0.029106045453563434,-3.0,-5.0,-0.008372521506545771,0.6750331684954929,0.7041392139490563,0.7125117354556021,4.0,2.0,7.0,4.0,2.0,7.0,15,15,15
02056900,dPL-MLP,dPL-MLP,test,0.0646059372808137,S2,0.01071879719142066,-1.0,0.0,0.030076208410998007,0.7610325999233019,0.7717513971147225,0.7416751887037245,7.0,8.0,8.0,7.0,8.0,8.0,15,15,15
